"","species","temp","prec","pet","aridity","lon","lat"
"2098","Omphalea diandra L.",255,2321,1212,18360,-74.33333,-5.91666
"2099","Omphalea diandra L.",266,2633,1495,17275,-49.939889,-0.981984
"2100","Omphalea diandra L.",250,2367,1214,26048,-77.01666,0.33333
"2101","Omphalea diandra L.",241,5045,1165,30227,-76.5,-1.5
"2102","Omphalea diandra L.",249,1330,1369,18381,-71.41666,-11.83333
"2103","Omphalea diandra L.",265,5276,1532,38651,-76.726584,6.220852
"2104","Omphalea diandra L.",253,2408,1204,20413,-74.46666,-4.66666
"2105","Omphalea diandra L.",254,2477,1267,22161,-66.093262512668,-2.51724761318282
"2106","Omphalea diandra L.",249,1900,1144,14568,-79.7,-1.266667
"2107","Omphalea diandra L.",256,1778,1464,14927,-54.43333,-0.91666
"2108","Omphalea diandra L.",259,2887,NA,NA,-78.06666,7.41666
"2109","Omphalea diandra L.",263,1408,1792,10732,-79.9106,8.5714
"2110","Omphalea diandra L.",254,2779,1326,23028,-75.16666,-8.66666
"2111","Omphalea diandra L.",252,1676,1285,13209,-67.514414,-10.092884
"2112","Omphalea diandra L.",166,1127,1369,9484,-75.4,-10.5667
"2113","Omphalea diandra L.",260,1291,1787,7442,-62.05,8.533333
"2114","Omphalea diandra L.",270,1789,1532,11494,-45.083333,-3.75
"2115","Omphalea diandra L.",248,2625,1314,17181,-76.66666,-4.33333
"2116","Omphalea diandra L.",263,2049,1404,15265,-58.726988,-2.306591
"2117","Omphalea diandra L.",247,1809,1300,15365,-63.46666,-10.56666
"2118","Omphalea diandra L.",254,2222,1321,14111,-55.059354,-3.396906
"2119","Omphalea diandra L.",251,1730,1265,14556,-73.75,-8.33333
"2120","Omphalea diandra L.",229,2316,1342,14298,-50.290904,-6.022628
"2121","Omphalea diandra L.",260,2112,1720,11348,-61.1,9.08333
"2122","Omphalea diandra L.",249,2245,1064,24541,-79.36666,-0.58333
"2123","Omphalea diandra L.",265,2826,1589,19036,-82.891667,8.256944
"2124","Omphalea diandra L.",252,2816,1167,23810,-73.2325,-3.765
"2125","Omphalea diandra L.",238,2797,1521,14243,-54.52,2.28
"2126","Omphalea diandra L.",235,2330,1574,11414,-55.75,2.333333
"2127","Omphalea diandra L.",253,1618,1337,12939,-65.32196,-10.244654
"2128","Omphalea diandra L.",252,2701,1567,15712,-51.933333,1.666667
"2129","Omphalea diandra L.",256,2242,1578,15321,-52.88333,2.2
"2130","Omphalea diandra L.",256,2327,1605,17409,-52.316667,3.166667
"2131","Omphalea diandra L.",253,3015,1588,19460,-52.08,3.55
"2132","Omphalea diandra L.",244,1896,1324,13508,-52.833333,-3.55
"2133","Omphalea diandra L.",249,2950,1470,21441,-73.85,3.31
"2134","Omphalea diandra L.",266,3331,1636,20857,-83.78333,12.15
"2135","Omphalea diandra L.",250,2906,1210,21231,-69.504833,-4.696879
"2136","Omphalea diandra L.",257,2136,1245,17440,-62.683954,-6.987642
"2137","Omphalea diandra L.",251,1920,1204,20233,-69.76461,-6.693802
"2138","Omphalea diandra L.",267,2300,1352,16230,-59.901624,-3.17154
"2139","Omphalea diandra L.",251,1539,1740,12772,-80.102665,8.507188
"2140","Lophostoma ovatum Meisn.",265,2240,1324,18253,-59.995308,-3.067324
"2141","Connarus blanchetii Planch.",259,1664,1695,9492,-35.023889,-7.801667
"2142","Connarus blanchetii Planch.",258,1917,1584,12137,-38.316667,-12.883333
"2143","Connarus blanchetii Planch.",230,1506,1486,8079,-35.841111,-8.722778
"2144","Connarus blanchetii Planch.",256,1934,1523,13726,-38.968889,-13.360556
"2145","Connarus blanchetii Planch.",260,1931,1582,13160,-35.146667,-8.553611
"2146","Connarus blanchetii Planch.",252,1306,1422,9461,-39.739167,-18.423889
"2147","Connarus blanchetii Planch.",262,1491,1622,10152,-37.2829,-11.0155
"2148","Connarus blanchetii Planch.",263,1502,1539,11412,-35.893411,-9.697808
"2149","Connarus blanchetii Planch.",254,1453,1535,9958,-37.95,-11.883333
"2150","Connarus blanchetii Planch.",255,2134,1506,15270,-38.998889,-14.265556
"2151","Connarus blanchetii Planch.",254,1746,1520,12568,-39.025029,-14.847576
"2152","Connarus blanchetii Planch.",238,1051,1402,7616,-39.933333,-14.55
"2153","Connarus blanchetii Planch.",265,1639,NA,NA,-34.833889,-6.981111
"2154","Connarus blanchetii Planch.",224,512,1600,3747,-41.99722,-12.18306
"2155","Connarus cuneifolius Baker",250,1623,1453,12410,-39.083333,-15.15
"2156","Connarus cuneifolius Baker",251,1033,1443,8006,-39.626293,-17.003543
"2157","Connarus detersus Planch.",238,1270,1659,6409,-39.454167,-7.275556
"2158","Connarus detersus Planch.",280,1377,1713,8379,-42.595556,-5.020833
"2159","Connarus detersus Planch.",248,1342,1360,8964,-39.902669,-19.078926
"2160","Connarus detersus Planch.",240,812,1500,5231,-40.537222,-12.247778
"2161","Connarus detersus Planch.",204,696,1513,5833,-41.423611,-13.160556
"2162","Connarus detersus Planch.",242,613,1661,4790,-40.5180837747994,-11.1844226250214
"2163","Connarus detersus Planch.",200,1165,1449,7133,-41.33,-12.93
"2164","Connarus detersus Planch.",240,985,1707,5616,-45.015833,-13.519167
"2165","Connarus detersus Planch.",209,1705,1244,10580,-40.530278,-19.971389
"2166","Connarus detersus Planch.",262,1547,1558,10423,-35.961272,-9.616711
"2167","Connarus detersus Planch.",280,1125,1919,5969,-41.1358234580951,-3.02258957354619
"2168","Connarus favosus Planch.",261,2221,1455,17292,-45.72,-1.98
"2169","Connarus favosus Planch.",257,1696,1364,16150,-51.9225,-3.406111
"2170","Connarus favosus Planch.",264,2327,1481,14513,-51.5,-1.966667
"2171","Connarus favosus Planch.",268,2068,1456,16393,-49.533333,-3.5
"2172","Connarus favosus Planch.",271,2028,1556,13282,-44.328889,-2.691667
"2173","Connarus favosus Planch.",264,2368,1341,14794,-54.850688,-2.509339
"2174","Connarus favosus Planch.",262,1716,1458,11333,-46.083333,-3.75
"2175","Connarus favosus Planch.",255,2016,1404,13966,-52.365972,-3.262909
"2176","Connarus favosus Planch.",251,1241,1677,6628,-41.2,-3.35
"2177","Connarus favosus Planch.",266,2240,1346,16944,-60.025,-3.10194
"2178","Connarus favosus Planch.",265,2292,1425,16304,-51.095836,-1.608436
"2179","Connarus favosus Planch.",263,1803,1464,14034,-47.506328,-2.560289
"2180","Connarus guggenheimii Forero",231,3053,1354,19131,-72.833336,1.116667
"2181","Connarus guggenheimii Forero",241,1992,1449,14351,-74.49759,3.07115
"2182","Connarus guggenheimii Forero",207,2711,1546,19193,-74.833333,6.666667
"2183","Connarus guggenheimii Forero",269,3167,1601,18060,-74.0833,6.6667
"2184","Connarus guggenheimii Forero",270,2222,1639,15207,-73.5544,7.38792
"2185","Connarus jaramilloi Forero",224,2607,1409,17505,-73.9022,2.82778
"2186","Connarus jaramilloi Forero",243,3911,1185,28767,-76.35,-0.25
"2187","Connarus lentiginosus Brandegee",252,1913,1695,13449,-84.806972,12.621472
"2188","Connarus lentiginosus Brandegee",248,1403,1861,9523,-98.66427,16.84577
"2189","Connarus lentiginosus Brandegee",241,1892,1755,10052,-85.312333,12.3005
"2190","Connarus lentiginosus Brandegee",238,2113,1797,12343,-85.133333,14.4
"2191","Connarus lentiginosus Brandegee",241,2668,1800,14011,-92.746667,15.444722
"2192","Connarus lentiginosus Brandegee",263,3591,1613,20400,-83.883333,12.083333
"2193","Connarus lentiginosus Brandegee",264,5005,1697,24755,-83.53333,10.58333
"2194","Connarus lentiginosus Brandegee",252,2360,1759,16712,-84.33,9.7
"2195","Connarus lentiginosus Brandegee",259,3086,1755,17972,-83.75694,9.19166
"2196","Connarus lentiginosus Brandegee",247,2167,1765,13761,-85.483333,11.45
"2197","Connarus lentiginosus Brandegee",259,2622,1616,18621,-78.966667,9.35
"2198","Connarus lentiginosus Brandegee",236,2412,1520,21388,-82.96,9.4
"2199","Connarus marginatus Planch.",270,2563,1629,16253,-73.76083,7.1555
"2200","Connarus marginatus Planch.",243,1203,1436,8269,-43.2076685470805,-22.9069598238154
"2201","Connarus nervatus Cuatrec.",216,1451,1128,12277,-79.96666,0.01666
"2202","Connarus nervatus Cuatrec.",222,1958,1068,16682,-79.733333,0.35
"2203","Connarus nervatus Cuatrec.",241,1518,1448,14562,-78.31666,-4.91666
"2204","Connarus nervatus Cuatrec.",237,2860,1094,18800,-78.78333,0.75
"2205","Connarus nervatus Cuatrec.",178,2238,1354,10520,-76.58333,3.83333
"2206","Connarus nervatus Cuatrec.",262,2262,1656,12294,-76.716667,8.516667
"2207","Connarus nervatus Cuatrec.",258,1174,1077,17658,-79.23333,-2.28333
"2208","Connarus nervatus Cuatrec.",262,6011,1360,50867,-77.106192,4.140221
"2209","Connarus nervatus Cuatrec.",263,6517,1452,45417,-76.974569,5.422382
"2210","Connarus popenoei Standl.",254,2029,1823,8467,-87.544444,15.508611
"2211","Connarus portosegurensis Forero",236,1416,1392,11271,-39.309722,-15.070833
"2212","Connarus portosegurensis Forero",248,1698,1421,10859,-39.1797,-16.3861
"2213","Connarus punctatus Planch.",264,1724,1493,10946,-48.6,-6.66
"2214","Connarus punctatus Planch.",258,2044,1386,15683,-51.751389,-3.229444
"2215","Connarus punctatus Planch.",252,1485,1456,12991,-55.728056,-10.972778
"2216","Connarus punctatus Planch.",260,3504,1590,20250,-51.6875,4.03472
"2217","Connarus punctatus Planch.",241,4308,1170,28721,-76.462267,-0.627283
"2218","Connarus punctatus Planch.",255,2424,1233,19533,-65.133333,-4.866667
"2219","Connarus punctatus Planch.",265,2395,1481,19884,-45.727887,-1.456347
"2220","Connarus punctatus Planch.",258,2165,1252,18383,-63.126753,-4.015258
"2221","Connarus punctatus Planch.",257,1651,1586,11900,-58.2922,3.62756
"2222","Connarus punctatus Planch.",251,2128,1190,18187,-72.901944,-7.598055
"2223","Connarus punctatus Planch.",250,1931,1481,14934,-55.95,-9.61
"2224","Connarus punctatus Planch.",264,2179,1473,15124,-46.469517,-1.434467
"2225","Connarus punctatus Planch.",255,1861,1624,11666,-56.7889,2.325
"2226","Connarus punctatus Planch.",264,2394,1685,12850,-67.49,6.09
"2227","Connarus punctatus Planch.",253,2440,1594,17406,-52.0275,3.0925
"2228","Connarus punctatus Planch.",253,2576,1626,15521,-67.890833,5.331667
"2229","Connarus punctatus Planch.",252,3613,1371,25177,-70.1,-12.57
"2230","Connarus punctatus Planch.",253,2021,1362,15133,-69.07694,-12.51777
"2231","Connarus punctatus Planch.",249,3379,1348,24984,-75.65,1.6
"2232","Connarus punctatus Planch.",253,1984,1369,14637,-68.98222,-12.48194
"2233","Connarus punctatus Planch.",252,1700,1580,9660,-64.2,-14.25666
"2234","Connarus punctatus Planch.",241,1383,1425,13755,-68.205,-13.9275
"2235","Connarus punctatus Planch.",261,2477,1560,17952,-72.10583,4.743215
"2236","Connarus punctatus Planch.",185,1758,1058,16790,-77.4167,0.3333
"2237","Connarus punctatus Planch.",254,1329,1457,13831,-78.33805,-5.05666
"2238","Connarus punctatus Planch.",215,2007,1509,10370,-60.73722,-14.51972
"2239","Connarus punctatus Planch.",243,1937,1575,8888,-61.5,-14.53333
"2240","Connarus punctatus Planch.",256,2411,1362,18365,-62.7897,-0.2339
"2241","Connarus punctatus Planch.",255,1986,1697,11371,-57.8242,4.93444
"2242","Connarus punctatus Planch.",254,2240,1625,13550,-58.2458,4.86083
"2243","Connarus punctatus Planch.",266,1845,1514,10134,-48.45,-6.216667
"2244","Connarus punctatus Planch.",252,2339,1646,12267,-59.7,7.366667
"2245","Connarus punctatus Planch.",255,1889,1615,12510,-57.343333,3.37
"2246","Connarus punctatus Planch.",247,2289,1430,15862,-74.16,2.66
"2247","Connarus punctatus Planch.",250,2872,1161,23623,-72.75,-4.25
"2248","Connarus punctatus Planch.",252,1901,1387,11845,-67.5,-11.75
"2249","Connarus punctatus Planch.",255,1716,1378,11888,-67.33333,-11.5
"2250","Connarus punctatus Planch.",243,3872,1168,33193,-77.31666,-0.71666
"2251","Connarus punctatus Planch.",250,2772,1219,23865,-69.97199,-3.15455
"2252","Connarus punctatus Planch.",250,2914,1221,24352,-70.3,-3.25
"2253","Connarus punctatus Planch.",253,2535,1191,21295,-73.75,-4.91666
"2254","Connarus punctatus Planch.",257,1375,1380,11054,-73.82,-10.67638
"2255","Connarus punctatus Planch.",231,1553,1555,10978,-67.55,-15.333333
"2256","Connarus punctatus Planch.",241,1207,1610,11056,-67.390368,-15.513132
"2257","Connarus punctatus Planch.",249,1882,1310,13045,-52.51666,-4.81666
"2258","Connarus punctatus Planch.",249,1330,1369,18381,-71.41666,-11.83333
"2259","Connarus punctatus Planch.",259,1679,1295,13455,-75.16666,-7.08333
"2260","Connarus punctatus Planch.",267,2533,1490,16267,-47.98333,-1.5
"2261","Connarus punctatus Planch.",251,3004,1161,26663,-72.83333,-3.46666
"2262","Connarus punctatus Planch.",265,2114,1368,16383,-58.5,-3.833333
"2263","Connarus punctatus Planch.",254,2357,1250,18572,-63.116667,-9.166667
"2264","Connarus punctatus Planch.",256,1442,1396,13215,-50.5,-5.88333
"2265","Connarus punctatus Planch.",256,1693,1419,11730,-66.166667,-11.133333
"2266","Connarus punctatus Planch.",241,2856,1221,22908,-76.41666,-2.75
"2267","Connarus punctatus Planch.",252,1834,1413,18151,-76.507338,-8.174075
"2268","Connarus punctatus Planch.",259,1882,1489,12793,-50.416667,-8.75
"2269","Connarus punctatus Planch.",243,3630,1211,29056,-76.21666,-0.05
"2270","Connarus punctatus Planch.",255,2185,1570,15205,-52.916667,2.133333
"2271","Connarus punctatus Planch.",252,2659,1186,21485,-73.33333,-4.16666
"2272","Connarus punctatus Planch.",254,2232,1489,15421,-39.01666,-14.25
"2273","Connarus punctatus Planch.",256,2215,1236,21122,-64.798605,-7.255657
"2274","Connarus punctatus Planch.",257,3442,1590,20131,-52.31,4.18
"2275","Connarus punctatus Planch.",266,2443,1490,16942,-48.499109,-1.762608
"2276","Connarus punctatus Planch.",266,2760,1460,19275,-48.44475,-1.438098
"2277","Connarus punctatus Planch.",258,2567,1690,12137,-59.75,8.25
"2278","Connarus punctatus Planch.",262,2267,1742,13390,-55.06,5.4
"2279","Connarus punctatus Planch.",243,3195,1208,23240,-73.91666,-1.13333
"2280","Connarus punctatus Planch.",263,2139,1685,14324,-53.8,5.6
"2281","Connarus punctatus Planch.",147,2527,1401,13736,-60.73,5.2
"2282","Connarus punctatus Planch.",266,2493,1439,16731,-50.817975,-1.938861
"2283","Connarus punctatus Planch.",238,3553,1627,13616,-66.38333,6.15
"2284","Connarus punctatus Planch.",245,3146,1230,22484,-72.049474,-0.763403
"2285","Connarus rigidus Forero",244,3236,1461,21519,-67.65,3.52
"2286","Connarus rigidus Forero",241,3377,1313,26523,-68.37,1.93
"2287","Connarus rigidus Forero",243,2920,1401,22993,-68.34,3.04
"2288","Connarus rigidus Forero",243,3349,1421,23107,-67.78,3.11
"2289","Connarus rigidus Forero",252,2705,1616,16743,-67.95,5.288889
"2290","Connarus rigidus Forero",252,1830,1540,10612,-59.1333,2.43333
"2291","Connarus rigidus Forero",248,1581,1493,12114,-58.6667,1.36667
"2292","Connarus rigidus Forero",264,2832,1347,16322,-60.548487,-3.034026
"2293","Connarus rigidus Forero",194,2155,1281,19034,-63.374591,0.901657
"2294","Connarus rigidus Forero",255,2265,1318,18268,-63.366667,-0.7
"2295","Connarus rigidus Forero",248,2823,1378,21773,-66.416667,1.083333
"2296","Connarus rigidus Forero",246,3182,1385,23438,-66.583333,1.883333
"2297","Connarus rigidus Forero",264,2045,1357,16973,-58.55,-4.48
"2298","Connarus rigidus Forero",262,1868,1357,17397,-57.933333,-4.8
"2299","Connarus rigidus Forero",251,2539,1315,19734,-66.79431,-0.204393
"2300","Connarus rigidus Forero",250,2922,1228,25903,-67.887641,-0.638415
"2301","Connarus rigidus Forero",256,2629,1329,18404,-62.5828,-1.1436
"2302","Connarus rigidus Forero",255,2160,1302,16126,-59.652298,-6.636679
"2303","Connarus rigidus Forero",266,1939,1346,15881,-59.208958,-4.699637
"2304","Connarus rigidus Forero",245,3190,1355,24833,-67.062844,1.91998
"2305","Connarus rigidus Forero",247,2990,1609,19890,-62.81666,4.66666
"2306","Connarus schultesii Standl.",237,2187,1658,10922,-95.01667,18.38333
"2307","Connarus schultesii Standl.",255,2626,1715,14240,-95.06667,18.56667
"2308","Connarus schultesii Standl.",235,1279,1595,7046,-96.6667,19.3333
"2309","Connarus schultesii Standl.",247,2850,1705,14488,-95.75,17.42
"2310","Connarus silvanensis Cuatrec.",218,3486,1542,17989,-77.733434,7.591703
"2311","Connarus silvanensis Cuatrec.",260,2001,1606,22340,-76.45,7.233333
"2312","Connarus silvanensis Cuatrec.",262,3218,1636,20579,-79.65,9.5
"2313","Connarus silvanensis Cuatrec.",259,6477,1405,39039,-77.200001,3.483334
"2314","Connarus steyermarkii Prance",214,1074,1606,5494,-68.16666,10.28333
"2315","Connarus steyermarkii Prance",220,1294,1707,5963,-62.66666,10.66666
"2316","Connarus steyermarkii Prance",225,1206,1632,6791,-62.61666,10.7
"2317","Connarus steyermarkii Prance",274,765,2034,3736,-64.25,10.5667
"2318","Connarus turczaninowii Triana & Planch.",260,2423,1679,18384,-76.9603,7.65333
"2319","Connarus turczaninowii Triana & Planch.",262,1987,1699,12139,-79.8,8.88333
"2320","Connarus turczaninowii Triana & Planch.",207,2939,1552,13766,-94.9361367009599,18.3683111840035
"2321","Connarus turczaninowii Triana & Planch.",258,2704,1676,13972,-77.916667,8.85
"2322","Connarus turczaninowii Triana & Planch.",263,1408,1792,10732,-79.9106,8.5714
"2323","Connarus williamsii Britton",213,3694,1530,14552,-77.283333,8.116667
"2324","Connarus williamsii Britton",262,2580,1690,14022,-78.166667,8.65
"2325","Connarus wurdackii Prance",243,3353,1196,24002,-73.816167,-1.517611
"2326","Connarus wurdackii Prance",251,2828,1166,25588,-72.40555,-3.69166
"2327","Connarus wurdackii Prance",249,3020,1162,27027,-72.91666,-3.25
"2328","Connarus wurdackii Prance",253,2529,1188,20243,-73.53333,-4.5
"2329","Rourea accrescens Forero",254,2495,1230,19677,-65.273889,-4.851389
"2330","Rourea accrescens Forero",263,2453,1329,17438,-59.96666,-2.88333
"2331","Rourea accrescens Forero",250,2857,1157,22083,-73.5,-4.166667
"2332","Rourea accrescens Forero",253,1687,1367,12196,-67.16666,-11.3
"2333","Rourea accrescens Forero",250,2851,1155,23685,-72.83333,-4.16666
"2334","Rourea accrescens Forero",254,2640,1224,22735,-67.975073,-3.142744
"2335","Rourea accrescens Forero",255,2333,1230,20728,-65.28,-7.47
"2336","Rourea accrescens Forero",251,2007,1142,19189,-72.669116,-7.636169
"2337","Rourea accrescens Forero",242,3195,1250,23435,-71.158634,0.072764
"2338","Rourea accrescens Forero",257,2218,1243,18622,-63.03,-7.52
"2339","Rourea adenophora S.F.Blake",238,2029,1657,13766,-79.916667,8.666667
"2340","Rourea adenophora S.F.Blake",262,2549,1853,11586,-84.6,9.78
"2341","Rourea adenophora S.F.Blake",259,4600,1687,20861,-83.39444,8.7625
"2342","Rourea adenophora S.F.Blake",264,5063,1671,21920,-83.633333,10.683333
"2343","Rourea adenophora S.F.Blake",260,2441,1674,19261,-76.968363,7.65134
"2344","Rourea adenophora S.F.Blake",260,2973,NA,NA,-78.05,7.41666
"2345","Rourea adenophora S.F.Blake",236,3871,1554,16857,-79.633333,9.483333
"2346","Rourea adenophora S.F.Blake",267,2157,1727,12596,-78.769167,8.875
"2347","Rourea antioquensis Cuatrec.",267,2729,1645,17453,-74.104917,7.124417
"2348","Rourea antioquensis Cuatrec.",260,2686,1583,21688,-75.393506,7.287908
"2349","Rourea camptoneura Radlk.",249,3397,1214,24675,-69.76,-2.92
"2350","Rourea camptoneura Radlk.",240,3822,1292,29435,-75.984722,1.331944
"2351","Rourea camptoneura Radlk.",247,3355,1167,26950,-73.33333,-3.16666
"2352","Rourea camptoneura Radlk.",249,3246,1216,25567,-70.04,-2.61
"2353","Rourea camptoneura Radlk.",252,3015,1213,24370,-70.54,-3.76
"2354","Rourea camptoneura Radlk.",252,3993,1335,34119,-75.43,-9.08
"2355","Rourea camptoneura Radlk.",253,3370,1355,26981,-70.52,-12.47
"2356","Rourea camptoneura Radlk.",253,2550,1173,22803,-72.728333,-5.051389
"2357","Rourea camptoneura Radlk.",242,3608,1231,22434,-72.07,-0.65
"2358","Rourea camptoneura Radlk.",251,2136,1205,18024,-72.9267,-7.555
"2359","Rourea camptoneura Radlk.",252,1592,1261,13257,-67.53,-10.07
"2360","Rourea camptoneura Radlk.",253,1575,1240,13268,-68.0364,-10.0739
"2361","Rourea camptoneura Radlk.",249,2946,1156,23016,-73.42138,-3.95333
"2362","Rourea camptoneura Radlk.",246,3405,1212,24328,-71.328526,-1.534568
"2363","Rourea camptoneura Radlk.",245,4066,1206,26201,-69.59,-1.04
"2364","Rourea camptoneura Radlk.",249,3090,1351,29073,-69.83333,-13.5
"2365","Rourea camptoneura Radlk.",244,3774,1175,31028,-76.86666,-0.73333
"2366","Rourea camptoneura Radlk.",253,2258,1220,19194,-74.66861,-5.21083
"2367","Rourea camptoneura Radlk.",253,2535,1191,21295,-73.75,-4.91666
"2368","Rourea camptoneura Radlk.",250,2872,1161,23623,-72.75,-4.25
"2369","Rourea camptoneura Radlk.",246,4223,1150,37072,-77.6,-1.06666
"2370","Rourea camptoneura Radlk.",253,1767,1360,12146,-67.6667,-11.3333
"2371","Rourea camptoneura Radlk.",254,1900,1407,16505,-68.76666,-13.58333
"2372","Rourea camptoneura Radlk.",233,2500,1351,16035,-75.16666,-10.33333
"2373","Rourea camptoneura Radlk.",247,3947,1217,24743,-70.73,-1.4
"2374","Rourea camptoneura Radlk.",251,3004,1161,26663,-72.83333,-3.46666
"2375","Rourea camptoneura Radlk.",255,1670,1448,10822,-66.033333,-11.75
"2376","Rourea camptoneura Radlk.",258,2390,1272,20891,-64.879289,-3.449167
"2377","Rourea camptoneura Radlk.",255,2696,1282,21566,-65.5853,-1.8581
"2378","Rourea camptoneura Radlk.",254,2626,1259,23487,-66.87674,-1.836248
"2379","Rourea camptoneura Radlk.",252,1771,1191,17480,-68.675644,-9.125414
"2380","Rourea camptoneura Radlk.",255,1606,1420,12524,-65.360207,-10.813311
"2381","Rourea camptoneura Radlk.",252,2839,1192,23467,-68.8725,-3.3783
"2382","Rourea camptoneura Radlk.",247,2903,1176,25650,-71.8,-3.08333
"2383","Rourea camptoneura Radlk.",252,2094,1239,18922,-75.15,-4.816667
"2384","Rourea camptoneura Radlk.",250,3345,1174,24865,-71.783333,-3.666667
"2385","Rourea camptoneura Radlk.",247,3021,1179,28583,-73.60666,-2.4675
"2386","Rourea camptoneura Radlk.",256,2251,1231,21018,-64.798211,-7.247012
"2387","Rourea camptoneura Radlk.",252,1817,1256,16708,-62.472556,-10.438858
"2388","Rourea camptoneura Radlk.",250,2750,1250,22818,-67.08917,-0.13028
"2389","Rourea camptoneura Radlk.",260,2720,1281,20772,-61.883333,-3.933333
"2390","Rourea camptoneura Radlk.",257,2136,1245,17440,-62.683954,-6.987642
"2391","Rourea camptoneura Radlk.",257,2218,1243,18622,-63.03,-7.52
"2392","Rourea camptoneura Radlk.",256,1645,1397,12351,-66.0886,-10.9903
"2393","Rourea camptoneura Radlk.",257,2215,1244,18360,-65.08583,-4.14444
"2394","Rourea cuspidata Benth. ex Baker",264,1568,1496,10699,-48.752731,-6.352042
"2395","Rourea cuspidata Benth. ex Baker",258,2383,1253,18608,-63.0075,-5.411944
"2396","Rourea cuspidata Benth. ex Baker",253,2342,1572,16396,-74.927444,5.565944
"2397","Rourea cuspidata Benth. ex Baker",255,1671,1294,13730,-64.917777,-9.609444
"2398","Rourea cuspidata Benth. ex Baker",249,3067,1207,25858,-70.18,-2.52
"2399","Rourea cuspidata Benth. ex Baker",251,2828,1166,25588,-72.40555,-3.69166
"2400","Rourea cuspidata Benth. ex Baker",248,3024,1533,18589,-67.75,4.5
"2401","Rourea cuspidata Benth. ex Baker",251,2794,1161,23167,-73.416667,-3.833333
"2402","Rourea cuspidata Benth. ex Baker",258,2102,1346,17761,-61.695833,-1.395
"2403","Rourea cuspidata Benth. ex Baker",266,2240,1346,16944,-60.025,-3.1019
"2404","Rourea cuspidata Benth. ex Baker",248,2138,1578,16912,-53.2,3.62
"2405","Rourea cuspidata Benth. ex Baker",249,3541,1212,26064,-69.52,-1.09
"2406","Rourea cuspidata Benth. ex Baker",246,3197,1223,23072,-71.6,-0.94
"2407","Rourea cuspidata Benth. ex Baker",253,2383,1184,21800,-73.66666,-4.91666
"2408","Rourea cuspidata Benth. ex Baker",249,2911,1217,24260,-70.25,-3.733333
"2409","Rourea cuspidata Benth. ex Baker",254,2337,1198,19958,-74.201111,-5.050833
"2410","Rourea cuspidata Benth. ex Baker",244,3659,1425,23409,-66.3,2.36666
"2411","Rourea cuspidata Benth. ex Baker",249,2862,1215,24075,-70.14192,-3.39959
"2412","Rourea cuspidata Benth. ex Baker",245,2803,1211,22286,-72.72435,-1.459809
"2413","Rourea cuspidata Benth. ex Baker",241,3237,1307,20846,-72.16666,0.6
"2414","Rourea cuspidata Benth. ex Baker",256,2149,1227,19162,-63.9053507670111,-8.76545482615147
"2415","Rourea cuspidata Benth. ex Baker",249,3141,1153,25011,-73.25,-3.58333
"2416","Rourea cuspidata Benth. ex Baker",249,2271,1395,15250,-55.25,-7.666667
"2417","Rourea cuspidata Benth. ex Baker",240,2486,1195,23267,-75.25,-0.58333
"2418","Rourea cuspidata Benth. ex Baker",267,2304,1472,16497,-49.6730661163025,-3.76952057004529
"2419","Rourea cuspidata Benth. ex Baker",263,2151,1481,18119,-57.051634,-1.0838
"2420","Rourea cuspidata Benth. ex Baker",251,2956,1169,26798,-72.75,-3.416667
"2421","Rourea cuspidata Benth. ex Baker",257,2343,1309,19228,-62.5153,-1.0028
"2422","Rourea cuspidata Benth. ex Baker",256,2214,1232,21661,-64.7992,-7.2586
"2423","Rourea cuspidata Benth. ex Baker",255,2385,1305,18809,-65.0192,-0.4139
"2424","Rourea cuspidata Benth. ex Baker",250,2750,1250,22818,-67.0892,-0.1303
"2425","Rourea cuspidata Benth. ex Baker",260,2544,1347,18626,-61.348686,-1.940518
"2426","Rourea doniana Baker",264,1819,1486,10758,-45.54,-3.96
"2427","Rourea doniana Baker",264,1626,1497,10789,-48.781111,-6.406111
"2428","Rourea doniana Baker",231,2305,1390,13144,-49.620556,-5.994722
"2429","Rourea doniana Baker",266,2684,1497,16317,-48.037025,-1.518283
"2430","Rourea doniana Baker",251,1541,1730,8788,-46.44,-12.06
"2431","Rourea doniana Baker",245,1854,1651,9292,-47.7,-13.32
"2432","Rourea doniana Baker",266,2573,1503,17184,-48.962517,-1.014367
"2433","Rourea doniana Baker",273,1406,1531,10698,-47.51,-6.834444
"2434","Rourea doniana Baker",267,2323,1456,17538,-49.55675,-2.154028
"2435","Rourea doniana Baker",262,2346,1334,17713,-60.787222,-2.548333
"2436","Rourea doniana Baker",264,1299,1554,8709,-36.175556,-10.125833
"2437","Rourea doniana Baker",262,1623,1592,10985,-37.420278,-11.391944
"2438","Rourea doniana Baker",264,1703,1777,10950,-34.861667,-7.135833
"2439","Rourea doniana Baker",256,1426,1592,8726,-44.925556,-6.4725
"2440","Rourea doniana Baker",270,2069,1416,16494,-55.8670510493777,-1.76890432610243
"2441","Rourea doniana Baker",267,2149,1479,16482,-48.953306,-2.947314
"2442","Rourea doniana Baker",252,2009,1517,13659,-52.744722,-9.821667
"2443","Rourea doniana Baker",247,1657,1412,10564,-39.25,-16.5
"2444","Rourea doniana Baker",255,1764,1522,11523,-38.077222,-12.421389
"2445","Rourea doniana Baker",259,1616,1688,9800,-34.993056,-7.828889
