"","species","n_temp","mean_temp","sd_temp","se_temp","within_sp_var_temp","species.1","n_prec","mean_prec","sd_prec","se_prec","within_sp_var_prec","species.2","n_pet","mean_pet","sd_pet","se_pet","within_sp_var_pet","species.3","n_aridity","mean_aridity","sd_aridity","se_aridity","within_sp_var_aridity"
"293","Eccremocarpus scaber Ruiz & Pav.","1","5.699942",NA,NA,"8e-05","Eccremocarpus scaber Ruiz & Pav.","1","7.473069",NA,NA,"0.147033","Eccremocarpus scaber Ruiz & Pav.","1","7.219642",NA,NA,"0.012234","Eccremocarpus scaber Ruiz & Pav.","1","9.496121",NA,NA,"0.160492"
"294","Eccremocarpus viridis Ruiz & Pav.","12","5.648583","0.020045","0.005786","7e-06","Eccremocarpus viridis Ruiz & Pav.","12","7.400779","0.353666","0.102095","0.012253","Eccremocarpus viridis Ruiz & Pav.","12","6.986234","0.203664","0.058793","0.00102","Eccremocarpus viridis Ruiz & Pav.","12","9.477523","0.177882","0.05135","0.013374"
"295","Fridericia speciosa Mart.","53","5.687428","0.006944","0.000954","2e-06","Fridericia speciosa Mart.","53","7.097861","0.329473","0.045257","0.002774","Fridericia speciosa Mart.","54","7.267084","0.096481","0.013129","0.000227","Fridericia speciosa Mart.","54","9.033582","0.320145","0.043566","0.002972"
"296","Lundia damazioi C.DC.","3","5.674392","0.007586","0.00438","2.7e-05","Lundia damazioi C.DC.","3","7.277113","0.195864","0.113082","0.049011","Lundia damazioi C.DC.","3","7.098607","0.042205","0.024367","0.004078","Lundia damazioi C.DC.","3","9.382097","0.175774","0.101483","0.053497"
"297","Lundia densiflora DC.","69","5.69697","0.006268","0.000755","1e-06","Lundia densiflora DC.","69","7.713224","0.289175","0.034813","0.002131","Lundia densiflora DC.","69","7.269671","0.109872","0.013227","0.000177","Lundia densiflora DC.","69","9.636191","0.273726","0.032953","0.002326"
"298","Lundia erionema DC.","26","5.697949","0.004288","0.000841","3e-06","Lundia erionema DC.","26","7.771987","0.254211","0.049855","0.005655","Lundia erionema DC.","26","7.295085","0.108982","0.021373","0.000471","Lundia erionema DC.","26","9.694027","0.1933","0.037909","0.006173"
"299","Lundia gardneri Sandwith","15","5.69587","0.007412","0.001914","5e-06","Lundia gardneri Sandwith","15","6.756105","0.1571","0.040563","0.009802","Lundia gardneri Sandwith","15","7.417235","0.080947","0.0209","0.000816","Lundia gardneri Sandwith","15","8.582303","0.188883","0.048769","0.010699"
"300","Lundia helicocalyx A.H.Gentry","7","5.708129","0.001567","0.000592","1.1e-05","Lundia helicocalyx A.H.Gentry","7","7.236387","0.155447","0.058753","0.021005","Lundia helicocalyx A.H.Gentry","7","7.434999","0.035151","0.013286","0.001748","Lundia helicocalyx A.H.Gentry","7","9.018396","0.203443","0.076894","0.022927"
"301","Lundia laevis Kaehler","5","5.697731","0.000561","0.000251","1.6e-05","Lundia laevis Kaehler","5","7.514694","0.040208","0.017982","0.029407","Lundia laevis Kaehler","5","7.1685","0.031228","0.013966","0.002447","Lundia laevis Kaehler","5","9.529563","0.059573","0.026642","0.032098"
"302","Lundia obliqua Sond.","17","5.685993","0.005599","0.001358","5e-06","Lundia obliqua Sond.","17","7.291974","0.217807","0.052826","0.008649","Lundia obliqua Sond.","17","7.282839","0.073052","0.017718","0.00072","Lundia obliqua Sond.","17","9.165699","0.153653","0.037266","0.009441"
"303","Lundia puberula Pittier","54","5.694448","0.008817","0.0012","1e-06","Lundia puberula Pittier","54","7.810961","0.389859","0.053053","0.002723","Lundia puberula Pittier","53","7.271712","0.14816","0.020351","0.000231","Lundia puberula Pittier","53","9.760642","0.322525","0.044302","0.003028"
"304","Lundia virginalis DC.","36","5.687842","0.00612","0.00102","2e-06","Lundia virginalis DC.","36","6.981091","0.338268","0.056378","0.004084","Lundia virginalis DC.","36","7.278999","0.097473","0.016246","0.00034","Lundia virginalis DC.","36","8.9088","0.396482","0.06608","0.004458"
"305","Mansoa glaziovii Bureau & K.Schum.","5","5.692008","0.003565","0.001594","1.6e-05","Mansoa glaziovii Bureau & K.Schum.","5","7.019692","0.109581","0.049006","0.029407","Mansoa glaziovii Bureau & K.Schum.","5","7.253408","0.063128","0.028232","0.002447","Mansoa glaziovii Bureau & K.Schum.","5","8.927511","0.241987","0.10822","0.032098"
"306","Mansoa hirsuta DC.","24","5.694099","0.00742","0.001515","3e-06","Mansoa hirsuta DC.","24","6.614882","0.193061","0.039408","0.006126","Mansoa hirsuta DC.","24","7.429879","0.09287","0.018957","0.00051","Mansoa hirsuta DC.","24","8.398221","0.196669","0.040145","0.006687"
"307","Mansoa onohualcoides A.H.Gentry","2","5.701271","0.005671","0.00401","4e-05","Mansoa onohualcoides A.H.Gentry","2","7.047362","0.048573","0.034346","0.073516","Mansoa onohualcoides A.H.Gentry","2","7.366141","0.221749","0.1568","0.006117","Mansoa onohualcoides A.H.Gentry","2","8.864396","0.331252","0.234231","0.080246"
"308","Martinella iquitoensis A.Samp.","12","5.696588","0.00208","6e-04","7e-06","Martinella iquitoensis A.Samp.","12","7.933976","0.20994","0.060604","0.012253","Martinella iquitoensis A.Samp.","12","7.139449","0.09423","0.027202","0.00102","Martinella iquitoensis A.Samp.","12","9.990227","0.225926","0.065219","0.013374"
"309","Pleonotoma bracteata A.H.Gentry","8","5.703028","0.002915","0.001031","1e-05","Pleonotoma bracteata A.H.Gentry","8","7.599191","0.17302","0.061172","0.018379","Pleonotoma bracteata A.H.Gentry","8","7.264587","0.085282","0.030152","0.001529","Pleonotoma bracteata A.H.Gentry","8","9.533136","0.224748","0.07946","0.020061"
"310","Pleonotoma dendrotricha Sandwith","13","5.697768","0.00456","0.001265","6e-06","Pleonotoma dendrotricha Sandwith","13","7.888134","0.195592","0.054247","0.01131","Pleonotoma dendrotricha Sandwith","13","7.248954","0.08515","0.023616","0.000941","Pleonotoma dendrotricha Sandwith","13","9.849517","0.210456","0.05837","0.012346"
"311","Pleonotoma exserta A.H.Gentry","5","5.695717","0.000383","0.000171","1.6e-05","Pleonotoma exserta A.H.Gentry","5","8.142396","0.070317","0.031447","0.029407","Pleonotoma exserta A.H.Gentry","5","7.243849","0.055948","0.025021","0.002447","Pleonotoma exserta A.H.Gentry","5","10.088132","0.137432","0.061461","0.032098"
"312","Pleonotoma longiflora B.M.Gomes & Proença","2","5.702281","0.000472","0.000334","4e-05","Pleonotoma longiflora B.M.Gomes & Proença","2","7.700999","0.06651","0.04703","0.073516","Pleonotoma longiflora B.M.Gomes & Proença","2","7.254033","0.08747","0.061851","0.006117","Pleonotoma longiflora B.M.Gomes & Proença","2","9.743791","0.018457","0.013051","0.080246"
"313","Pleonotoma orientalis Sandwith","9","5.696801","0.005415","0.001805","9e-06","Pleonotoma orientalis Sandwith","9","7.193177","0.53762","0.179207","0.016337","Pleonotoma orientalis Sandwith","9","7.327081","0.07721","0.025737","0.001359","Pleonotoma orientalis Sandwith","9","9.048198","0.479318","0.159773","0.017832"
"314","Pleonotoma pavettiflora Sandwith","18","5.695687","0.003866","0.000911","4e-06","Pleonotoma pavettiflora Sandwith","18","7.516772","0.213012","0.050207","0.008168","Pleonotoma pavettiflora Sandwith","18","7.275178","0.083317","0.019638","0.00068","Pleonotoma pavettiflora Sandwith","18","9.417316","0.270973","0.063869","0.008916"
"315","Pleonotoma stichadenia K.Schum.","15","5.695524","0.005416","0.001398","5e-06","Pleonotoma stichadenia K.Schum.","15","6.973057","0.398306","0.102842","0.009802","Pleonotoma stichadenia K.Schum.","15","7.330111","0.089785","0.023182","0.000816","Pleonotoma stichadenia K.Schum.","15","8.887545","0.431418","0.111392","0.010699"
"316","Stizophyllum inaequilaterum Bureau & K.Schum.","47","5.696031","0.00685","0.000999","2e-06","Stizophyllum inaequilaterum Bureau & K.Schum.","47","7.680899","0.343494","0.050104","0.003128","Stizophyllum inaequilaterum Bureau & K.Schum.","47","7.311099","0.11887","0.017339","0.00026","Stizophyllum inaequilaterum Bureau & K.Schum.","47","9.607137","0.371105","0.054131","0.003415"
"317","Tanaecium crucigerum Seem.","12","5.698104","0.013178","0.003804","7e-06","Tanaecium crucigerum Seem.","12","7.368976","0.386473","0.111565","0.012253","Tanaecium crucigerum Seem.","12","7.448439","0.147665","0.042627","0.00102","Tanaecium crucigerum Seem.","12","9.138213","0.407569","0.117655","0.013374"
"318","Tanaecium duckei A.Samp.","8","5.698098","0.001765","0.000624","1e-05","Tanaecium duckei A.Samp.","8","7.801398","0.18421","0.065128","0.018379","Tanaecium duckei A.Samp.","8","7.169046","0.078099","0.027612","0.001529","Tanaecium duckei A.Samp.","8","9.821022","0.224172","0.079257","0.020061"
"319","Tanaecium exitiosum Dugand","4","5.695555","0.017245","0.008622","2e-05","Tanaecium exitiosum Dugand","4","7.787545","0.122565","0.061282","0.036758","Tanaecium exitiosum Dugand","4","7.335479","0.103659","0.05183","0.003059","Tanaecium exitiosum Dugand","4","9.65642","0.062101","0.031051","0.040123"
"320","Tanaecium jaroba Sw.","41","5.699507","0.004539","0.000709","2e-06","Tanaecium jaroba Sw.","41","7.478981","0.411555","0.064274","0.003586","Tanaecium jaroba Sw.","40","7.343453","0.178291","0.02819","0.000306","Tanaecium jaroba Sw.","40","9.37091","0.521158","0.082402","0.004012"
"321","Tynanthus croatianus A.H.Gentry","4","5.698","0.006582","0.003291","2e-05","Tynanthus croatianus A.H.Gentry","4","7.790606","0.390668","0.195334","0.036758","Tynanthus croatianus A.H.Gentry","4","7.428767","0.053002","0.026501","0.003059","Tynanthus croatianus A.H.Gentry","4","9.528383","0.179044","0.089522","0.040123"
"322","Tynanthus elegans Miers","3","5.697261","0.000671","0.000387","2.7e-05","Tynanthus elegans Miers","3","7.0603","0.187563","0.10829","0.049011","Tynanthus elegans Miers","3","7.330393","0.1598","0.092261","0.004078","Tynanthus elegans Miers","3","8.875952","0.257575","0.148711","0.053497"
"323","Tynanthus macranthus L.O.Williams","3","5.689497","0.007323","0.004228","2.7e-05","Tynanthus macranthus L.O.Williams","3","7.963506","0.103786","0.059921","0.049011","Tynanthus macranthus L.O.Williams","3","7.350685","0.067701","0.039087","0.004078","Tynanthus macranthus L.O.Williams","3","9.977102","0.124331","0.071783","0.053497"
"324","Tynanthus micranthus Corr.Mello ex K.Schum.","4","5.692047","0.000435","0.000218","2e-05","Tynanthus micranthus Corr.Mello ex K.Schum.","4","7.257593","0.088697","0.044348","0.036758","Tynanthus micranthus Corr.Mello ex K.Schum.","4","7.379598","0.046308","0.023154","0.003059","Tynanthus micranthus Corr.Mello ex K.Schum.","4","8.96338","0.003414","0.001707","0.040123"
"325","Tynanthus pubescens A.H.Gentry","8","5.699478","0.002916","0.001031","1e-05","Tynanthus pubescens A.H.Gentry","8","7.77776","0.166375","0.058822","0.018379","Tynanthus pubescens A.H.Gentry","8","7.322503","0.060055","0.021233","0.001529","Tynanthus pubescens A.H.Gentry","8","9.733637","0.099558","0.035199","0.020061"
"326","Tynanthus villosus A.H.Gentry","3","5.697932","0.000671","0.000387","2.7e-05","Tynanthus villosus A.H.Gentry","3","7.365046","0.093099","0.053751","0.049011","Tynanthus villosus A.H.Gentry","3","7.128322","0.046092","0.026611","0.004078","Tynanthus villosus A.H.Gentry","3","9.629952","0.142745","0.082414","0.053497"
"327","Smilax aquifolium Ferrufino & Greuter","1","5.697932",NA,NA,"8e-05","Smilax aquifolium Ferrufino & Greuter","1","7.327781",NA,NA,"0.147033","Smilax aquifolium Ferrufino & Greuter","1","7.475339",NA,NA,"0.012234","Smilax aquifolium Ferrufino & Greuter","1","8.957511",NA,NA,"0.160492"
"328","Smilax aristolochiifolia Mill.","21","5.68791","0.014962","0.003265","4e-06","Smilax aristolochiifolia Mill.","21","7.398097","0.364649","0.079573","0.007002","Smilax aristolochiifolia Mill.","21","7.407772","0.078451","0.017119","0.000583","Smilax aristolochiifolia Mill.","20","9.22253","0.430212","0.096198","0.008025"
"329","Smilax bella J.F.Macbr.","2","5.696421","0.002137","0.001511","4e-05","Smilax bella J.F.Macbr.","2","7.582498","0.504898","0.357017","0.073516","Smilax bella J.F.Macbr.","2","7.268134","0.303417","0.214548","0.006117","Smilax bella J.F.Macbr.","2","9.445762","0.871292","0.616096","0.080246"
"330","Smilax bona-nox L.","14","5.681059","0.011724","0.003133","6e-06","Smilax bona-nox L.","14","7.187738","0.528074","0.141134","0.010502","Smilax bona-nox L.","14","7.410924","0.083598","0.022343","0.000874","Smilax bona-nox L.","14","8.91289","0.595848","0.159247","0.011464"
"331","Smilax brasiliensis Spreng.","63","5.693869","0.007245","0.000913","1e-06","Smilax brasiliensis Spreng.","63","7.198065","0.287405","0.03621","0.002334","Smilax brasiliensis Spreng.","63","7.338628","0.084365","0.010629","0.000194","Smilax brasiliensis Spreng.","63","9.080081","0.275516","0.034712","0.002547"
"332","Smilax campestris Griseb.","76","5.688209","0.012131","0.001392","1e-06","Smilax campestris Griseb.","76","7.122592","0.376937","0.043238","0.001935","Smilax campestris Griseb.","76","7.344207","0.101346","0.011625","0.000161","Smilax campestris Griseb.","76","8.95396","0.418429","0.047997","0.002112"
"333","Smilax cissoides M.Martens & Galeotti","4","5.69935","0.003947","0.001974","2e-05","Smilax cissoides M.Martens & Galeotti","4","7.166942","0.407716","0.203858","0.036758","Smilax cissoides M.Martens & Galeotti","4","7.392105","0.137475","0.068738","0.003059","Smilax cissoides M.Martens & Galeotti","4","9.018486","0.533935","0.266968","0.040123"
"334","Smilax cognata Kunth","1","5.686467",NA,NA,"8e-05","Smilax cognata Kunth","1","7.358194",NA,NA,"0.147033","Smilax cognata Kunth","1","7.280008",NA,NA,"0.012234","Smilax cognata Kunth","1","9.108418",NA,NA,"0.160492"
"335","Smilax coriacea Spreng.","2","5.697916","0.008061","0.0057","4e-05","Smilax coriacea Spreng.","2","7.280549","0.024352","0.017219","0.073516","Smilax coriacea Spreng.","2","7.472866","0.124812","0.088255","0.006117","Smilax coriacea Spreng.","2","9.357815","0.265261","0.187568","0.080246"
"336","Smilax cuprea Ferrufino & Greuter","2","5.692525","0.010488","0.007416","4e-05","Smilax cuprea Ferrufino & Greuter","2","7.337448","0.402664","0.284726","0.073516","Smilax cuprea Ferrufino & Greuter","2","7.426948","0.107183","0.07579","0.006117","Smilax cuprea Ferrufino & Greuter","2","9.210069","0.086519","0.061178","0.080246"
"337","Smilax domingensis Willd.","174","5.686905","0.015131","0.001147","0","Smilax domingensis Willd.","174","7.663887","0.478529","0.036277","0.000845","Smilax domingensis Willd.","172","7.314675","0.167277","0.012755","7.1e-05","Smilax domingensis Willd.","172","9.47355","0.471725","0.035969","0.000933"
"338","Smilax elastica Griseb.","43","5.686965","0.009681","0.001476","2e-06","Smilax elastica Griseb.","43","7.225579","0.283068","0.043167","0.003419","Smilax elastica Griseb.","43","7.240471","0.101477","0.015475","0.000285","Smilax elastica Griseb.","43","9.165779","0.284149","0.043332","0.003732"
"339","Smilax flavicaulis Rusby","6","5.686734","0.017627","0.007196","1.3e-05","Smilax flavicaulis Rusby","6","7.107978","0.436878","0.178355","0.024505","Smilax flavicaulis Rusby","6","7.348019","0.113721","0.046426","0.002039","Smilax flavicaulis Rusby","6","9.060118","0.487741","0.199119","0.026749"
"340","Smilax fluminensis Steud.","105","5.693108","0.007641","0.000746","1e-06","Smilax fluminensis Steud.","105","7.246625","0.276411","0.026975","0.0014","Smilax fluminensis Steud.","105","7.334964","0.085411","0.008335","0.000117","Smilax fluminensis Steud.","105","9.12577","0.280789","0.027402","0.001528"
"341","Smilax glauca Walter","5","5.670572","0.009109","0.004074","1.6e-05","Smilax glauca Walter","5","7.179557","0.402186","0.179863","0.029407","Smilax glauca Walter","5","7.366133","0.138258","0.061831","0.002447","Smilax glauca Walter","5","9.009585","0.702719","0.314265","0.032098"
"342","Smilax goyazana A.DC.","41","5.693875","0.007183","0.001122","2e-06","Smilax goyazana A.DC.","41","7.381842","0.213438","0.033333","0.003586","Smilax goyazana A.DC.","41","7.331225","0.078988","0.012336","0.000298","Smilax goyazana A.DC.","41","9.242682","0.220989","0.034513","0.003914"
"343","Smilax gracilior Ferrufino & Greuter","1","5.700276",NA,NA,"8e-05","Smilax gracilior Ferrufino & Greuter","1","7.21008",NA,NA,"0.147033","Smilax gracilior Ferrufino & Greuter","1","7.53583",NA,NA,"0.012234","Smilax gracilior Ferrufino & Greuter","1","8.862484",NA,NA,"0.160492"
"344","Smilax guianensis Vitman","1","5.6885",NA,NA,"8e-05","Smilax guianensis Vitman","1","7.287561",NA,NA,"0.147033","Smilax guianensis Vitman","1","7.353722",NA,NA,"0.012234","Smilax guianensis Vitman","1","9.372544",NA,NA,"0.160492"
"345","Smilax havanensis Jacq.","7","5.694173","0.006091","0.002302","1.1e-05","Smilax havanensis Jacq.","7","7.212437","0.155603","0.058812","0.021005","Smilax havanensis Jacq.","7","7.450143","0.071031","0.026847","0.001748","Smilax havanensis Jacq.","7","9.018207","0.199097","0.075252","0.022927"
"346","Smilax irrorata Mart. ex Griseb.","35","5.697097","0.006461","0.001092","2e-06","Smilax irrorata Mart. ex Griseb.","35","7.435442","0.365709","0.061816","0.004201","Smilax irrorata Mart. ex Griseb.","35","7.31241","0.089036","0.01505","0.00035","Smilax irrorata Mart. ex Griseb.","35","9.334952","0.376943","0.063715","0.004585"
"347","Smilax japicanga Griseb.","5","5.692413","0.013511","0.006042","1.6e-05","Smilax japicanga Griseb.","5","7.311265","0.183429","0.082032","0.029407","Smilax japicanga Griseb.","5","7.320887","0.161816","0.072366","0.002447","Smilax japicanga Griseb.","5","9.117473","0.311301","0.139218","0.032098"
"348","Smilax lappacea Humb. & Bonpl. ex Willd.","12","5.687065","0.013232","0.00382","7e-06","Smilax lappacea Humb. & Bonpl. ex Willd.","12","7.470288","0.445028","0.128469","0.012253","Smilax lappacea Humb. & Bonpl. ex Willd.","12","7.268176","0.130807","0.037761","0.00102","Smilax lappacea Humb. & Bonpl. ex Willd.","12","9.415979","0.439366","0.126834","0.013374"
"349","Smilax larvata Griseb.","12","5.680089","0.015657","0.00452","7e-06","Smilax larvata Griseb.","12","7.353208","0.504418","0.145613","0.012253","Smilax larvata Griseb.","12","7.266455","0.050649","0.014621","0.00102","Smilax larvata Griseb.","12","9.38031","0.4719","0.136226","0.013374"
"350","Smilax laurifolia L.","20","5.683806","0.016617","0.003716","4e-06","Smilax laurifolia L.","20","7.511679","0.335974","0.075126","0.007352","Smilax laurifolia L.","20","7.414096","0.088871","0.019872","0.000612","Smilax laurifolia L.","20","9.233891","0.467801","0.104603","0.008025"
