"","species","n_temp","mean_temp","sd_temp","se_temp","within_sp_var_temp","species.1","n_prec","mean_prec","sd_prec","se_prec","within_sp_var_prec","species.2","n_pet","mean_pet","sd_pet","se_pet","within_sp_var_pet","species.3","n_aridity","mean_aridity","sd_aridity","se_aridity","within_sp_var_aridity"
"1550","Combretum llewelynii J.F.Macbr.","23","5.695747","0.004631","0.000966","3e-06","Combretum llewelynii J.F.Macbr.","23","7.95454","0.21352","0.044522","0.006061","Combretum llewelynii J.F.Macbr.","23","7.103389","0.067503","0.014075","0.000493","Combretum llewelynii J.F.Macbr.","23","10.038737","0.148812","0.031029","0.006579"
"1551","Combretum mellifluum Eichler","60","5.699765","0.006424","0.000829","1e-06","Combretum mellifluum Eichler","60","7.044634","0.290884","0.037553","0.002324","Combretum mellifluum Eichler","60","7.406008","0.071471","0.009227","0.000189","Combretum mellifluum Eichler","60","8.864283","0.307093","0.039646","0.002522"
"1552","Combretum monetaria Mart.","31","5.697394","0.004042","0.000726","2e-06","Combretum monetaria Mart.","31","6.474051","0.202642","0.036396","0.004497","Combretum monetaria Mart.","31","7.418769","0.077045","0.013838","0.000366","Combretum monetaria Mart.","31","8.267378","0.214557","0.038536","0.004881"
"1553","Combretum pavonii G.Don","3","5.670848","0.037616","0.021718","2.5e-05","Combretum pavonii G.Don","3","6.71029","0.026361","0.01522","0.046471","Combretum pavonii G.Don","3","7.083713","0.371437","0.214449","0.003779","Combretum pavonii G.Don","3","8.717796","0.463877","0.26782","0.050435"
"1554","Combretum pyramidatum Desv.","11","5.699664","0.003109","0.000937","7e-06","Combretum pyramidatum Desv.","11","7.566051","0.25296","0.07627","0.012674","Combretum pyramidatum Desv.","11","7.361799","0.089699","0.027045","0.001031","Combretum pyramidatum Desv.","11","9.431172","0.181623","0.054761","0.013755"
"1555","Combretum rohrii Exell","2","5.698602","0.001422","0.001006","3.7e-05","Combretum rohrii Exell","2","7.735273","0.025345","0.017922","0.069706","Combretum rohrii Exell","2","7.341437","0.013748","0.009721","0.005669","Combretum rohrii Exell","2","9.638995","0.00479","0.003387","0.075653"
"1556","Combretum rotundifolium Rich.","69","5.699677","0.002321","0.000279","1e-06","Combretum rotundifolium Rich.","69","7.717904","0.226782","0.027301","0.00202","Combretum rotundifolium Rich.","70","7.289231","0.109791","0.013123","0.000162","Combretum rotundifolium Rich.","70","9.645776","0.257955","0.030832","0.002162"
"1557","Combretum rovirosae Exell","7","5.699793","0.003475","0.001313","1.1e-05","Combretum rovirosae Exell","7","7.494999","0.20742","0.078397","0.019916","Combretum rovirosae Exell","7","7.485293","0.059238","0.02239","0.00162","Combretum rovirosae Exell","7","9.268146","0.329324","0.124473","0.021615"
"1558","Combretum vernicosum Rusby","27","5.697204","0.003949","0.00076","3e-06","Combretum vernicosum Rusby","27","7.351397","0.258528","0.049754","0.005163","Combretum vernicosum Rusby","27","7.355763","0.069193","0.013316","0.00042","Combretum vernicosum Rusby","27","9.173906","0.259631","0.049966","0.005604"
"1559","Adelobotrys klugii Wurdack","9","5.697148","0.001443","0.000481","8e-06","Adelobotrys klugii Wurdack","9","7.897674","0.403413","0.134471","0.01549","Adelobotrys klugii Wurdack","9","7.124078","0.083362","0.027787","0.00126","Adelobotrys klugii Wurdack","9","10.028007","0.318134","0.106045","0.016812"
"1560","Graffenrieda patens Triana","11","5.695124","0.000905","0.000273","7e-06","Graffenrieda patens Triana","11","8.128501","0.110279","0.03325","0.012674","Graffenrieda patens Triana","11","7.1425","0.034527","0.01041","0.001031","Graffenrieda patens Triana","11","10.077199","0.120131","0.036221","0.013755"
"1561","Tococa croatii Almeda","2","5.681865","0.006987","0.004941","3.7e-05","Tococa croatii Almeda","2","7.952436","0.308744","0.218315","0.069706","Tococa croatii Almeda","2","7.306567","0.034639","0.024493","0.005669","Tococa croatii Almeda","2","9.765661","0.252285","0.178392","0.075653"
"1562","Aristolochia acutifolia Duch.","35","5.695902","0.005798","0.00098","2e-06","Aristolochia acutifolia Duch.","35","7.946145","0.220246","0.037228","0.003983","Aristolochia acutifolia Duch.","35","7.209068","0.125353","0.021189","0.000324","Aristolochia acutifolia Duch.","35","9.937445","0.241627","0.040842","0.004323"
"1563","Aristolochia anguicida Jacq.","34","5.6969","0.007243","0.001242","2e-06","Aristolochia anguicida Jacq.","34","7.225986","0.406721","0.069752","0.0041","Aristolochia anguicida Jacq.","34","7.514776","0.0746","0.012794","0.000333","Aristolochia anguicida Jacq.","34","8.952889","0.428967","0.073567","0.00445"
"1564","Aristolochia arborea Linden","4","5.694542","0.009105","0.004553","1.8e-05","Aristolochia arborea Linden","4","7.786756","0.188668","0.094334","0.034853","Aristolochia arborea Linden","4","7.443394","0.038725","0.019363","0.002834","Aristolochia arborea Linden","4","9.497552","0.404928","0.202464","0.037827"
"1565","Aristolochia arcuata Mast.","13","5.69029","0.008119","0.002252","6e-06","Aristolochia arcuata Mast.","13","7.316848","0.194763","0.054018","0.010724","Aristolochia arcuata Mast.","13","7.290202","0.078226","0.021696","0.000872","Aristolochia arcuata Mast.","13","9.222714","0.192758","0.053461","0.011639"
"1566","Aristolochia bahiensis F.González","4","5.695917","0.001576","0.000788","1.8e-05","Aristolochia bahiensis F.González","4","6.964464","0.54455","0.272275","0.034853","Aristolochia bahiensis F.González","4","7.285824","0.101816","0.050908","0.002834","Aristolochia bahiensis F.González","4","8.983628","0.570717","0.285359","0.037827"
"1567","Aristolochia barbourii Barringer","1","5.698602",NA,NA,"7.4e-05","Aristolochia barbourii Barringer","1","7.797291",NA,NA,"0.139413","Aristolochia barbourii Barringer","1","7.21524",NA,NA,"0.011337","Aristolochia barbourii Barringer","1","9.696648",NA,NA,"0.151306"
"1568","Aristolochia bilabiata L.","1","5.701613",NA,NA,"7.4e-05","Aristolochia bilabiata L.","1","7.057898",NA,NA,"0.139413","Aristolochia bilabiata L.","1","7.569928",NA,NA,"0.011337","Aristolochia bilabiata L.","1","8.672144",NA,NA,"0.151306"
"1569","Aristolochia bilobata L.","2","5.694199","0.012374","0.00875","3.7e-05","Aristolochia bilobata L.","2","7.009584","0.091263","0.064533","0.069706","Aristolochia bilobata L.","1","7.453562",NA,NA,"0.011337","Aristolochia bilobata L.","1","9.088512",NA,NA,"0.151306"
"1570","Aristolochia birostris Duch.","30","5.697985","0.005355","0.000978","2e-06","Aristolochia birostris Duch.","30","6.638504","0.352561","0.064369","0.004647","Aristolochia birostris Duch.","30","7.408659","0.061789","0.011281","0.000378","Aristolochia birostris Duch.","30","8.444404","0.328027","0.059889","0.005044"
"1571","Aristolochia boliviensis Kuntze","11","5.690658","0.007211","0.002174","7e-06","Aristolochia boliviensis Kuntze","11","6.890474","0.272843","0.082265","0.012674","Aristolochia boliviensis Kuntze","11","7.480806","0.062393","0.018812","0.001031","Aristolochia boliviensis Kuntze","11","8.54718","0.335472","0.101149","0.013755"
"1572","Aristolochia burelae Herzog","7","5.688891","0.010117","0.003824","1.1e-05","Aristolochia burelae Herzog","7","6.599673","0.292403","0.110518","0.019916","Aristolochia burelae Herzog","7","7.495387","0.068219","0.025784","0.00162","Aristolochia burelae Herzog","7","8.312628","0.418312","0.158107","0.021615"
"1573","Aristolochia cauliflora Ule","10","5.69736","0.001858","0.000588","7e-06","Aristolochia cauliflora Ule","10","7.591275","0.386759","0.122304","0.013941","Aristolochia cauliflora Ule","10","7.155455","0.070116","0.022173","0.001134","Aristolochia cauliflora Ule","10","9.746991","0.29663","0.093803","0.015131"
"1574","Aristolochia ceresensis Kuntze","1","5.69659",NA,NA,"7.4e-05","Aristolochia ceresensis Kuntze","1","6.818924",NA,NA,"0.139413","Aristolochia ceresensis Kuntze","1","7.625107",NA,NA,"0.011337","Aristolochia ceresensis Kuntze","1","8.075272",NA,NA,"0.151306"
"1575","Aristolochia chachapoyensis Ahumada","3","5.684241","0.015114","0.008726","2.5e-05","Aristolochia chachapoyensis Ahumada","3","6.670985","0.328821","0.189845","0.046471","Aristolochia chachapoyensis Ahumada","3","7.286763","0.018488","0.010674","0.003779","Aristolochia chachapoyensis Ahumada","3","8.50601","0.166539","0.096151","0.050435"
"1576","Aristolochia chiquitensis Duch.","6","5.698932","0.003487","0.001424","1.2e-05","Aristolochia chiquitensis Duch.","6","7.296684","0.335487","0.136962","0.023235","Aristolochia chiquitensis Duch.","6","7.376043","0.159856","0.065261","0.00189","Aristolochia chiquitensis Duch.","6","9.142261","0.629157","0.256852","0.025218"
"1577","Aristolochia clavidenia Griseb.","2","5.697258","0.003321","0.002348","3.7e-05","Aristolochia clavidenia Griseb.","2","7.142577","0.233763","0.165295","0.069706","Aristolochia clavidenia Griseb.","2","7.469226","0.124061","0.087724","0.005669","Aristolochia clavidenia Griseb.","2","9.092279","0.47505","0.335911","0.075653"
"1578","Aristolochia consimilis Mast.","2","5.701446","0.000236","0.000167","3.7e-05","Aristolochia consimilis Mast.","2","7.771949","0.103897","0.073466","0.069706","Aristolochia consimilis Mast.","2","7.444819","0.007439","0.00526","0.005669","Aristolochia consimilis Mast.","2","9.497997","0.076491","0.054087","0.075653"
"1579","Aristolochia cordiflora Mutis ex Kunth","14","5.698113","0.004718","0.001261","5e-06","Aristolochia cordiflora Mutis ex Kunth","14","7.944332","0.34451","0.092074","0.009958","Aristolochia cordiflora Mutis ex Kunth","13","7.336832","0.103649","0.028747","0.000872","Aristolochia cordiflora Mutis ex Kunth","13","9.843397","0.307295","0.085228","0.011639"
"1580","Aristolochia cordigera Willd. ex Klotzsch","3","5.703384","0.005367","0.003099","2.5e-05","Aristolochia cordigera Willd. ex Klotzsch","3","6.826384","0.214172","0.123652","0.046471","Aristolochia cordigera Willd. ex Klotzsch","3","7.426487","0.037005","0.021365","0.003779","Aristolochia cordigera Willd. ex Klotzsch","3","8.73677","0.264862","0.152918","0.050435"
"1581","Aristolochia cornuta Mast.","2","5.696589","0.001899","0.001343","3.7e-05","Aristolochia cornuta Mast.","2","8.057392","0.123032","0.086997","0.069706","Aristolochia cornuta Mast.","2","7.097684","0.052619","0.037207","0.005669","Aristolochia cornuta Mast.","2","10.037793","0.039995","0.028281","0.075653"
"1582","Aristolochia cruenta Barringer","2","5.691709","0.00167","0.001181","3.7e-05","Aristolochia cruenta Barringer","2","8.146652","0.162092","0.114616","0.069706","Aristolochia cruenta Barringer","2","7.356251","0.010837","0.007663","0.005669","Aristolochia cruenta Barringer","2","9.716885","0.022113","0.015636","0.075653"
"1583","Aristolochia cynanchifolia Mart. & Zucc.","3","5.686124","0.003393","0.001959","2.5e-05","Aristolochia cynanchifolia Mart. & Zucc.","3","7.20251","0.101572","0.058643","0.046471","Aristolochia cynanchifolia Mart. & Zucc.","3","7.157571","0.045231","0.026114","0.003779","Aristolochia cynanchifolia Mart. & Zucc.","3","9.201707","0.092353","0.05332","0.050435"
"1584","Aristolochia daemoninoxia Mast.","4","5.695155","0.004455","0.002228","1.8e-05","Aristolochia daemoninoxia Mast.","4","7.562441","0.289644","0.144822","0.034853","Aristolochia daemoninoxia Mast.","4","7.375672","0.042586","0.021293","0.002834","Aristolochia daemoninoxia Mast.","4","9.454662","0.05726","0.02863","0.037827"
"1585","Aristolochia dalyi F.González","3","5.697708","0.001688","0.000975","2.5e-05","Aristolochia dalyi F.González","3","7.613043","0.405943","0.234371","0.046471","Aristolochia dalyi F.González","3","7.145213","0.088706","0.051214","0.003779","Aristolochia dalyi F.González","3","9.776058","0.27041","0.156121","0.050435"
"1586","Aristolochia deltoidea Kunth","2","5.682834","0.016126","0.011403","3.7e-05","Aristolochia deltoidea Kunth","2","6.632625","0.07352","0.051986","0.069706","Aristolochia deltoidea Kunth","2","7.233394","0.126963","0.089776","0.005669","Aristolochia deltoidea Kunth","2","8.962446","0.060233","0.042591","0.075653"
"1587","Aristolochia didyma S.Moore","20","5.697322","0.003634","0.000813","4e-06","Aristolochia didyma S.Moore","20","7.638034","0.34924","0.078092","0.006971","Aristolochia didyma S.Moore","20","7.235606","0.106614","0.02384","0.000567","Aristolochia didyma S.Moore","20","9.696405","0.274874","0.061464","0.007565"
"1588","Aristolochia elegans Mast.","27","5.687487","0.01113","0.002142","3e-06","Aristolochia elegans Mast.","27","7.108539","0.47409","0.091239","0.005163","Aristolochia elegans Mast.","27","7.398351","0.139802","0.026905","0.00042","Aristolochia elegans Mast.","27","8.957261","0.517988","0.099687","0.005604"
"1589","Aristolochia eriantha Mart. & Zucc.","2","5.694226","0.006663","0.004711","3.7e-05","Aristolochia eriantha Mart. & Zucc.","2","6.820421","0.09638","0.068151","0.069706","Aristolochia eriantha Mart. & Zucc.","2","7.379424","0.148414","0.104945","0.005669","Aristolochia eriantha Mart. & Zucc.","2","8.581354","0.070796","0.05006","0.075653"
"1590","Aristolochia esperanzae Kuntze","41","5.693083","0.006474","0.001011","2e-06","Aristolochia esperanzae Kuntze","41","7.129398","0.26323","0.04111","0.0034","Aristolochia esperanzae Kuntze","41","7.398186","0.065841","0.010283","0.000277","Aristolochia esperanzae Kuntze","41","8.965503","0.263649","0.041175","0.00369"
"1591","Aristolochia fimbriata Cham.","5","5.684842","0.012576","0.005624","1.5e-05","Aristolochia fimbriata Cham.","5","6.856499","0.304217","0.13605","0.027883","Aristolochia fimbriata Cham.","5","7.466976","0.08677","0.038805","0.002267","Aristolochia fimbriata Cham.","5","8.409732","0.474806","0.21234","0.030261"
"1592","Aristolochia floribunda Lem.","1","5.69491",NA,NA,"7.4e-05","Aristolochia floribunda Lem.","1","7.244228",NA,NA,"0.139413","Aristolochia floribunda Lem.","1","7.203406",NA,NA,"0.011337","Aristolochia floribunda Lem.","1","9.572689",NA,NA,"0.151306"
"1593","Aristolochia foetida Kunth","13","5.685843","0.012833","0.003559","6e-06","Aristolochia foetida Kunth","13","6.927369","0.328394","0.09108","0.010724","Aristolochia foetida Kunth","13","7.528811","0.050446","0.013991","0.000872","Aristolochia foetida Kunth","13","8.604458","0.224364","0.062227","0.011639"
"1594","Aristolochia fosteri Barringer","1","5.666254",NA,NA,"7.4e-05","Aristolochia fosteri Barringer","1","7.179308",NA,NA,"0.139413","Aristolochia fosteri Barringer","1","7.181592",NA,NA,"0.011337","Aristolochia fosteri Barringer","1","9.144201",NA,NA,"0.151306"
"1595","Aristolochia fragrantissima Ruiz","7","5.695772","0.002156","0.000815","1.1e-05","Aristolochia fragrantissima Ruiz","7","7.851754","0.462792","0.174919","0.019916","Aristolochia fragrantissima Ruiz","7","7.119631","0.084261","0.031848","0.00162","Aristolochia fragrantissima Ruiz","7","9.95964","0.463932","0.17535","0.021615"
"1596","Aristolochia gibertii Hook.","8","5.694695","0.003262","0.001153","9e-06","Aristolochia gibertii Hook.","8","7.059988","0.170653","0.060335","0.017427","Aristolochia gibertii Hook.","8","7.489549","0.057859","0.020456","0.001417","Aristolochia gibertii Hook.","8","8.739574","0.28419","0.100476","0.018913"
"1597","Aristolochia gigantea Mart. & Zucc.","25","5.692852","0.00484","0.000968","3e-06","Aristolochia gigantea Mart. & Zucc.","25","6.815571","0.2477","0.04954","0.005577","Aristolochia gigantea Mart. & Zucc.","25","7.34163","0.075663","0.015133","0.000453","Aristolochia gigantea Mart. & Zucc.","25","8.719367","0.224414","0.044883","0.006052"
"1598","Aristolochia gracilipedunculata F.González","2","5.690866","0.000955","0.000675","3.7e-05","Aristolochia gracilipedunculata F.González","2","7.134614","0.177067","0.125205","0.069706","Aristolochia gracilipedunculata F.González","2","7.183077","0.011812","0.008352","0.005669","Aristolochia gracilipedunculata F.González","2","9.138709","0.047543","0.033618","0.075653"
"1599","Aristolochia grandiflora Sw.","36","5.698923","0.003388","0.000565","2e-06","Aristolochia grandiflora Sw.","36","7.68534","0.376595","0.062766","0.003873","Aristolochia grandiflora Sw.","35","7.458276","0.069568","0.011759","0.000324","Aristolochia grandiflora Sw.","35","9.480834","0.39589","0.066918","0.004323"
"1600","Aristolochia hians Willd.","2","5.69423","0.005235","0.003702","3.7e-05","Aristolochia hians Willd.","2","7.594369","0.226433","0.160112","0.069706","Aristolochia hians Willd.","2","7.366495","0.048261","0.034126","0.005669","Aristolochia hians Willd.","2","9.542611","0.077057","0.054488","0.075653"
"1601","Aristolochia hilariana Duch.","1","5.686467",NA,NA,"7.4e-05","Aristolochia hilariana Duch.","1","7.469654",NA,NA,"0.139413","Aristolochia hilariana Duch.","1","7.156956",NA,NA,"0.011337","Aristolochia hilariana Duch.","1","9.345308",NA,NA,"0.151306"
"1602","Aristolochia hoehneana O.C.Schmidt","6","5.695403","0.005129","0.002094","1.2e-05","Aristolochia hoehneana O.C.Schmidt","6","7.295425","0.140092","0.057192","0.023235","Aristolochia hoehneana O.C.Schmidt","6","7.342383","0.077628","0.031691","0.00189","Aristolochia hoehneana O.C.Schmidt","6","9.245934","0.199773","0.081557","0.025218"
"1603","Aristolochia holostylis F.González","24","5.699963","0.003789","0.000773","3e-06","Aristolochia holostylis F.González","24","7.247056","0.194516","0.039705","0.005809","Aristolochia holostylis F.González","24","7.381326","0.072041","0.014705","0.000472","Aristolochia holostylis F.González","24","9.061843","0.258143","0.052693","0.006304"
"1604","Aristolochia hypoglauca Kuhlm.","3","5.686228","0.006043","0.003489","2.5e-05","Aristolochia hypoglauca Kuhlm.","3","7.292128","0.144384","0.08336","0.046471","Aristolochia hypoglauca Kuhlm.","3","7.156923","0.029648","0.017117","0.003779","Aristolochia hypoglauca Kuhlm.","3","9.200766","0.040165","0.023189","0.050435"
"1605","Aristolochia inflata Kunth","18","5.695548","0.010658","0.002512","4e-06","Aristolochia inflata Kunth","18","7.388419","0.474245","0.111781","0.007745","Aristolochia inflata Kunth","17","7.420298","0.123779","0.030021","0.000667","Aristolochia inflata Kunth","17","9.291899","0.607286","0.147288","0.0089"
"1606","Aristolochia klugii O.C.Schmidt","7","5.69769","0.002408","0.00091","1.1e-05","Aristolochia klugii O.C.Schmidt","7","8.024546","0.239235","0.090422","0.019916","Aristolochia klugii O.C.Schmidt","7","7.124232","0.040611","0.01535","0.00162","Aristolochia klugii O.C.Schmidt","7","10.108969","0.265283","0.100268","0.021615"
"1607","Aristolochia labiata Willd.","48","5.690636","0.007313","0.001056","2e-06","Aristolochia labiata Willd.","48","7.124664","0.357884","0.051656","0.002904","Aristolochia labiata Willd.","48","7.294651","0.095961","0.013851","0.000236","Aristolochia labiata Willd.","48","9.063751","0.370705","0.053507","0.003152"
"1608","Aristolochia lagesiana Ule","4","5.696086","0.00118","0.00059","1.8e-05","Aristolochia lagesiana Ule","4","7.93196","0.468421","0.23421","0.034853","Aristolochia lagesiana Ule","4","7.100812","0.07037","0.035185","0.002834","Aristolochia lagesiana Ule","4","10.107853","0.382253","0.191127","0.037827"
"1609","Aristolochia lanceolatolorata S.Moore","1","5.698602",NA,NA,"7.4e-05","Aristolochia lanceolatolorata S.Moore","1","7.474772",NA,NA,"0.139413","Aristolochia lanceolatolorata S.Moore","1","7.221836",NA,NA,"0.011337","Aristolochia lanceolatolorata S.Moore","1","9.562897",NA,NA,"0.151306"
"1610","Aristolochia leuconeura Linden","22","5.698123","0.003776","0.000805","3e-06","Aristolochia leuconeura Linden","22","7.850975","0.319743","0.068169","0.006337","Aristolochia leuconeura Linden","21","7.367243","0.137208","0.029941","0.00054","Aristolochia leuconeura Linden","21","9.659286","0.320056","0.069842","0.007205"
"1611","Aristolochia limai Hoehne","2","5.691874","0.004293","0.003036","3.7e-05","Aristolochia limai Hoehne","2","7.260638","0.096811","0.068456","0.069706","Aristolochia limai Hoehne","2","7.173707","0.050394","0.035634","0.005669","Aristolochia limai Hoehne","2","9.177979","0.153295","0.108396","0.075653"
"1612","Aristolochia lindeniana Duch.","2","5.701611","0.002835","0.002005","3.7e-05","Aristolochia lindeniana Duch.","2","7.014649","0.414681","0.293224","0.069706","Aristolochia lindeniana Duch.","2","7.535603","0.030191","0.021348","0.005669","Aristolochia lindeniana Duch.","2","9.200542","0.628158","0.444175","0.075653"
"1613","Aristolochia lindneri A.Berger","5","5.697461","0.001738","0.000777","1.5e-05","Aristolochia lindneri A.Berger","5","6.811118","0.201671","0.09019","0.027883","Aristolochia lindneri A.Berger","5","7.544893","0.060016","0.02684","0.002267","Aristolochia lindneri A.Berger","5","8.453153","0.523544","0.234136","0.030261"
"1614","Aristolochia linearifolia Wright ex Griseb.","2","5.698434","0.001659","0.001173","3.7e-05","Aristolochia linearifolia Wright ex Griseb.","2","6.799721","0.718635","0.508152","0.069706","Aristolochia linearifolia Wright ex Griseb.","2","7.546391","0.014934","0.01056","0.005669","Aristolochia linearifolia Wright ex Griseb.","2","8.588965","0.236743","0.167403","0.075653"
"1615","Aristolochia lingua Malme","1","5.680343",NA,NA,"7.4e-05","Aristolochia lingua Malme","1","7.155396",NA,NA,"0.139413","Aristolochia lingua Malme","1","7.476472",NA,NA,"0.011337","Aristolochia lingua Malme","1","8.759982",NA,NA,"0.151306"
"1616","Aristolochia lingulata Ule","4","5.689885","0.011851","0.005926","1.8e-05","Aristolochia lingulata Ule","4","7.952716","0.650858","0.325429","0.034853","Aristolochia lingulata Ule","4","7.103112","0.076812","0.038406","0.002834","Aristolochia lingulata Ule","4","10.056258","0.589764","0.294882","0.037827"
"1617","Aristolochia longispathulata F.González","4","5.69095","0.001568","0.000784","1.8e-05","Aristolochia longispathulata F.González","4","7.237297","0.176083","0.088042","0.034853","Aristolochia longispathulata F.González","4","7.20274","0.035634","0.017817","0.002834","Aristolochia longispathulata F.González","4","9.120914","0.051089","0.025544","0.037827"
"1618","Aristolochia lutescens Duch.","1","5.705614",NA,NA,"7.4e-05","Aristolochia lutescens Duch.","1","6.591674",NA,NA,"0.139413","Aristolochia lutescens Duch.","1","7.468513",NA,NA,"0.011337","Aristolochia lutescens Duch.","1","8.472614",NA,NA,"0.151306"
"1619","Aristolochia marianensis Ahumada","1","5.671087",NA,NA,"7.4e-05","Aristolochia marianensis Ahumada","1","7.546446",NA,NA,"0.139413","Aristolochia marianensis Ahumada","1","7.085064",NA,NA,"0.011337","Aristolochia marianensis Ahumada","1","9.531626",NA,NA,"0.151306"
"1620","Aristolochia mathewsii Duch.","1","5.699942",NA,NA,"7.4e-05","Aristolochia mathewsii Duch.","1","7.226209",NA,NA,"0.139413","Aristolochia mathewsii Duch.","1","7.229839",NA,NA,"0.011337","Aristolochia mathewsii Duch.","1","9.310548",NA,NA,"0.151306"
"1621","Aristolochia maxima Jacq.","90","5.697182","0.006318","0.000666","1e-06","Aristolochia maxima Jacq.","90","7.542801","0.425335","0.044834","0.001549","Aristolochia maxima Jacq.","89","7.404581","0.149545","0.015852","0.000127","Aristolochia maxima Jacq.","89","9.38963","0.503472","0.053368","0.0017"
"1622","Aristolochia melgueiroi Barringer & F.Guánchez","1","5.695582",NA,NA,"7.4e-05","Aristolochia melgueiroi Barringer & F.Guánchez","1","8.112827",NA,NA,"0.139413","Aristolochia melgueiroi Barringer & F.Guánchez","1","7.212294",NA,NA,"0.011337","Aristolochia melgueiroi Barringer & F.Guánchez","1","10.143174",NA,NA,"0.151306"
"1623","Aristolochia mishuyacensis O.C.Schmidt","3","5.697148","0.001689","0.000975","2.5e-05","Aristolochia mishuyacensis O.C.Schmidt","3","7.910886","0.177212","0.102313","0.046471","Aristolochia mishuyacensis O.C.Schmidt","3","7.167277","0.110135","0.063586","0.003779","Aristolochia mishuyacensis O.C.Schmidt","3","9.920619","0.160638","0.092744","0.050435"
"1624","Aristolochia mossii S.Moore","8","5.695115","0.00351","0.001241","9e-06","Aristolochia mossii S.Moore","8","7.49487","0.48467","0.171357","0.017427","Aristolochia mossii S.Moore","8","7.302014","0.114059","0.040326","0.001417","Aristolochia mossii S.Moore","8","9.432688","0.566656","0.200343","0.018913"
"1625","Aristolochia nelsonii Eastw.","1","5.701947",NA,NA,"7.4e-05","Aristolochia nelsonii Eastw.","1","6.602588",NA,NA,"0.139413","Aristolochia nelsonii Eastw.","1","7.607878",NA,NA,"0.011337","Aristolochia nelsonii Eastw.","1","8.689128",NA,NA,"0.151306"
"1626","Aristolochia nevesarmondiana Hoehne","3","5.692317","0.005744","0.003316","2.5e-05","Aristolochia nevesarmondiana Hoehne","3","6.969573","0.181069","0.10454","0.046471","Aristolochia nevesarmondiana Hoehne","3","7.204563","0.068186","0.039367","0.003779","Aristolochia nevesarmondiana Hoehne","3","9.082577","0.164482","0.094964","0.050435"
"1627","Aristolochia nummularifolia Kunth","39","5.696135","0.005644","0.000904","2e-06","Aristolochia nummularifolia Kunth","39","7.484357","0.368948","0.059079","0.003575","Aristolochia nummularifolia Kunth","39","7.37049","0.063874","0.010228","0.000291","Aristolochia nummularifolia Kunth","39","9.313365","0.330546","0.05293","0.00388"
"1628","Aristolochia oblongata Jacq.","1","5.68443",NA,NA,"7.4e-05","Aristolochia oblongata Jacq.","1","6.96885",NA,NA,"0.139413","Aristolochia oblongata Jacq.","1","7.463363",NA,NA,"0.011337","Aristolochia oblongata Jacq.","1","8.664578",NA,NA,"0.151306"
"1629","Aristolochia odora Steud.","5","5.692051","0.008658","0.003872","1.5e-05","Aristolochia odora Steud.","5","7.285678","0.357445","0.159854","0.027883","Aristolochia odora Steud.","5","7.2925","0.091183","0.040778","0.002267","Aristolochia odora Steud.","5","9.095166","0.34904","0.156095","0.030261"
"1630","Aristolochia odoratissima L.","49","5.696315","0.010744","0.001535","2e-06","Aristolochia odoratissima L.","49","7.428455","0.451727","0.064532","0.002845","Aristolochia odoratissima L.","49","7.383029","0.14758","0.021083","0.000231","Aristolochia odoratissima L.","49","9.232935","0.512569","0.073224","0.003088"
"1631","Aristolochia ovalifolia Duch.","7","5.698834","0.004343","0.001641","1.1e-05","Aristolochia ovalifolia Duch.","7","7.637904","0.279168","0.105516","0.019916","Aristolochia ovalifolia Duch.","7","7.456297","0.053673","0.020286","0.00162","Aristolochia ovalifolia Duch.","7","9.379018","0.394899","0.149258","0.021615"
"1632","Aristolochia pannosoides Hoehne","2","5.699607","0.000947","0.00067","3.7e-05","Aristolochia pannosoides Hoehne","2","7.717267","0.109098","0.077144","0.069706","Aristolochia pannosoides Hoehne","2","7.399281","0.021626","0.015292","0.005669","Aristolochia pannosoides Hoehne","2","9.540342","0.171404","0.121201","0.075653"
"1633","Aristolochia papillaris Mast.","12","5.694015","0.007503","0.002166","6e-06","Aristolochia papillaris Mast.","12","7.084133","0.262259","0.075708","0.011618","Aristolochia papillaris Mast.","12","7.368935","0.048411","0.013975","0.000945","Aristolochia papillaris Mast.","12","8.873456","0.272902","0.07878","0.012609"
"1634","Aristolochia paracleta Pfeifer","1","5.701947",NA,NA,"7.4e-05","Aristolochia paracleta Pfeifer","1","7.845024",NA,NA,"0.139413","Aristolochia paracleta Pfeifer","1","7.526718",NA,NA,"0.011337","Aristolochia paracleta Pfeifer","1","9.585003",NA,NA,"0.151306"
"1635","Aristolochia paramaribensis Duch.","4","5.698767","0.002797","0.001398","1.8e-05","Aristolochia paramaribensis Duch.","4","7.768785","0.235282","0.117641","0.034853","Aristolochia paramaribensis Duch.","4","7.396304","0.041609","0.020804","0.002834","Aristolochia paramaribensis Duch.","4","9.441195","0.078789","0.039394","0.037827"
"1636","Aristolochia passiflorifolia A.Rich.","3","5.69681","0.003443","0.001988","2.5e-05","Aristolochia passiflorifolia A.Rich.","3","7.192954","0.195138","0.112663","0.046471","Aristolochia passiflorifolia A.Rich.","3","7.517827","0.026607","0.015362","0.003779","Aristolochia passiflorifolia A.Rich.","3","8.86227","0.194569","0.112334","0.050435"
"1637","Aristolochia peltata L.","1","5.703949",NA,NA,"7.4e-05","Aristolochia peltata L.","1","6.472346",NA,NA,"0.139413","Aristolochia peltata L.","1","7.541683",NA,NA,"0.011337","Aristolochia peltata L.","1","9.062884",NA,NA,"0.151306"
