"","species","n_temp","mean_temp","sd_temp","se_temp","within_sp_var_temp","species.1","n_prec","mean_prec","sd_prec","se_prec","within_sp_var_prec","species.2","n_pet","mean_pet","sd_pet","se_pet","within_sp_var_pet","species.3","n_aridity","mean_aridity","sd_aridity","se_aridity","within_sp_var_aridity"
"434","Arthrostylidium cubense Rupr.","3","5.697592","0.003625","0.002093","3e-05","Arthrostylidium cubense Rupr.","3","7.109146","0.174372","0.100674","0.054812","Arthrostylidium cubense Rupr.","3","7.436386","0.035722","0.020624","0.004756","Arthrostylidium cubense Rupr.","3","9.24423","0.201845","0.116535","0.059862"
"435","Arthrostylidium ecuadorense Judz. & L.G.Clark","4","5.657809","0.00669","0.003345","2.2e-05","Arthrostylidium ecuadorense Judz. & L.G.Clark","4","7.481041","0.534029","0.267014","0.041109","Arthrostylidium ecuadorense Judz. & L.G.Clark","4","6.99468","0.189799","0.0949","0.003567","Arthrostylidium ecuadorense Judz. & L.G.Clark","4","9.619685","0.270404","0.135202","0.044896"
"436","Arthrostylidium excelsum Griseb.","5","5.677599","0.01406","0.006288","1.8e-05","Arthrostylidium excelsum Griseb.","5","7.59085","0.439482","0.196542","0.032887","Arthrostylidium excelsum Griseb.","5","7.402322","0.076062","0.034016","0.002853","Arthrostylidium excelsum Griseb.","5","9.120514","0.312994","0.139975","0.035917"
"437","Arthrostylidium fimbriatum Griseb.","2","5.694875","0.01189","0.008407","4.5e-05","Arthrostylidium fimbriatum Griseb.","2","7.190495","0.595176","0.420853","0.082218","Arthrostylidium fimbriatum Griseb.","1","7.350516",NA,NA,"0.014267","Arthrostylidium fimbriatum Griseb.","1","9.243678",NA,NA,"0.179585"
"438","Arthrostylidium grandifolium Judz. & L.G.Clark","3","5.695805","0.002236","0.001291","3e-05","Arthrostylidium grandifolium Judz. & L.G.Clark","3","7.983017","0.129204","0.074596","0.054812","Arthrostylidium grandifolium Judz. & L.G.Clark","3","7.221981","0.049669","0.028676","0.004756","Arthrostylidium grandifolium Judz. & L.G.Clark","3","9.884744","0.105202","0.060738","0.059862"
"439","Arthrostylidium judziewiczii Davidse","1","5.663828",NA,NA,"9e-05","Arthrostylidium judziewiczii Davidse","1","8.108623",NA,NA,"0.164437","Arthrostylidium judziewiczii Davidse","1","6.955593",NA,NA,"0.014267","Arthrostylidium judziewiczii Davidse","1","10.335984",NA,NA,"0.179585"
"440","Arthrostylidium multispicatum Pilg.","1","5.692216",NA,NA,"9e-05","Arthrostylidium multispicatum Pilg.","1","7.26333",NA,NA,"0.164437","Arthrostylidium multispicatum Pilg.","1","7.38461",NA,NA,"0.014267","Arthrostylidium multispicatum Pilg.","1","9.545383",NA,NA,"0.179585"
"441","Arthrostylidium pubescens Rupr.","10","5.682275","0.015899","0.005028","9e-06","Arthrostylidium pubescens Rupr.","10","7.392258","0.400969","0.126798","0.016444","Arthrostylidium pubescens Rupr.","10","7.346537","0.098118","0.031028","0.001427","Arthrostylidium pubescens Rupr.","10","9.284587","0.373508","0.118114","0.017959"
"442","Arthrostylidium sarmentosum Pilg.","2","5.694742","0.000238","0.000168","4.5e-05","Arthrostylidium sarmentosum Pilg.","2","7.6618","0.464961","0.328777","0.082218","Arthrostylidium sarmentosum Pilg.","2","7.420878","0.000423","0.000299","0.007133","Arthrostylidium sarmentosum Pilg.","2","9.456438","0.008901","0.006294","0.089793"
"443","Arthrostylidium scandens McClure","7","5.680793","0.017793","0.006725","1.3e-05","Arthrostylidium scandens McClure","7","8.078204","0.277664","0.104947","0.023491","Arthrostylidium scandens McClure","7","7.267584","0.123312","0.046608","0.002038","Arthrostylidium scandens McClure","7","9.824616","0.257125","0.097184","0.025655"
"444","Arthrostylidium youngianum L.G.Clark & Judz.","3","5.670483","0.009402","0.005428","3e-05","Arthrostylidium youngianum L.G.Clark & Judz.","3","7.904664","0.193205","0.111547","0.054812","Arthrostylidium youngianum L.G.Clark & Judz.","3","7.057095","0.131973","0.076195","0.004756","Arthrostylidium youngianum L.G.Clark & Judz.","3","9.774114","0.326978","0.188781","0.059862"
"445","Atractantha shepherdiana Santos-Gonç., Filg. & L.G.Clark","1","5.697261",NA,NA,"9e-05","Atractantha shepherdiana Santos-Gonç., Filg. & L.G.Clark","1","7.113956",NA,NA,"0.164437","Atractantha shepherdiana Santos-Gonç., Filg. & L.G.Clark","1","7.205635",NA,NA,"0.014267","Atractantha shepherdiana Santos-Gonç., Filg. & L.G.Clark","1","9.105424",NA,NA,"0.179585"
"446","Aulonemia bogotensis L.G.Clark, Londoño & M.Kobay.","2","5.64297","0.000751","0.000531","4.5e-05","Aulonemia bogotensis L.G.Clark, Londoño & M.Kobay.","2","7.406784","0.237994","0.168287","0.082218","Aulonemia bogotensis L.G.Clark, Londoño & M.Kobay.","2","7.02456","0.018874","0.013346","0.007133","Aulonemia bogotensis L.G.Clark, Londoño & M.Kobay.","2","9.190213","0.178597","0.126287","0.089793"
"447","Aulonemia prolifera P.L.Viana & Filg.","3","5.680599","0.016042","0.009262","3e-05","Aulonemia prolifera P.L.Viana & Filg.","3","7.063758","0.690984","0.39894","0.054812","Aulonemia prolifera P.L.Viana & Filg.","3","7.224079","0.228385","0.131858","0.004756","Aulonemia prolifera P.L.Viana & Filg.","3","8.929411","0.724008","0.418006","0.059862"
"448","Aulonemia pumila L.G.Clark & Londoño","2","5.651787","0.000745","0.000527","4.5e-05","Aulonemia pumila L.G.Clark & Londoño","2","7.227969","0.055941","0.039556","0.082218","Aulonemia pumila L.G.Clark & Londoño","2","6.89332","0.058092","0.041077","0.007133","Aulonemia pumila L.G.Clark & Londoño","2","9.809011","0.031512","0.022282","0.089793"
"449","Aulonemia soderstromii P.L.Viana, Filg. & Judz.","3","5.687129","0.006792","0.003921","3e-05","Aulonemia soderstromii P.L.Viana, Filg. & Judz.","3","7.02631","0.380602","0.219741","0.054812","Aulonemia soderstromii P.L.Viana, Filg. & Judz.","3","7.183742","0.0798","0.046073","0.004756","Aulonemia soderstromii P.L.Viana, Filg. & Judz.","3","8.899013","0.332661","0.192062","0.059862"
"450","Aulonemia xerophylla P.L.Viana & Filg.","2","5.689169","0.005262","0.003721","4.5e-05","Aulonemia xerophylla P.L.Viana & Filg.","2","7.162216","0.25627","0.18121","0.082218","Aulonemia xerophylla P.L.Viana & Filg.","2","7.357237","0.001353","0.000957","0.007133","Aulonemia xerophylla P.L.Viana & Filg.","2","9.195021","0.099794","0.070565","0.089793"
"451","Aulonemia ximenae L.G.Clark, Judz. & C.D.Tyrrell","5","5.655529","0.004398","0.001967","1.8e-05","Aulonemia ximenae L.G.Clark, Judz. & C.D.Tyrrell","5","7.484658","0.234526","0.104883","0.032887","Aulonemia ximenae L.G.Clark, Judz. & C.D.Tyrrell","5","7.166116","0.097112","0.04343","0.002853","Aulonemia ximenae L.G.Clark, Judz. & C.D.Tyrrell","5","9.168016","0.205674","0.09198","0.035917"
"452","Chusquea abietifolia Griseb.","1","5.689515",NA,NA,"9e-05","Chusquea abietifolia Griseb.","1","7.422374",NA,NA,"0.164437","Chusquea abietifolia Griseb.","1","7.405496",NA,NA,"0.014267","Chusquea abietifolia Griseb.","1","9.503831",NA,NA,"0.179585"
"453","Chusquea albilanata L.G.Clark & Londoño","3","5.656577","0.012964","0.007485","3e-05","Chusquea albilanata L.G.Clark & Londoño","3","7.383116","0.252466","0.145761","0.054812","Chusquea albilanata L.G.Clark & Londoño","3","7.103095","0.103126","0.05954","0.004756","Chusquea albilanata L.G.Clark & Londoño","3","9.250403","0.091076","0.052583","0.059862"
"454","Chusquea arachniformis L.G.Clark & Londoño","1","5.672464",NA,NA,"9e-05","Chusquea arachniformis L.G.Clark & Londoño","1","8.153925",NA,NA,"0.164437","Chusquea arachniformis L.G.Clark & Londoño","1","7.316548",NA,NA,"0.014267","Chusquea arachniformis L.G.Clark & Londoño","1","9.865059",NA,NA,"0.179585"
"455","Chusquea bahiana L.G.Clark","1","5.697261",NA,NA,"9e-05","Chusquea bahiana L.G.Clark","1","7.473637",NA,NA,"0.164437","Chusquea bahiana L.G.Clark","1","7.284821",NA,NA,"0.014267","Chusquea bahiana L.G.Clark","1","9.440102",NA,NA,"0.179585"
"456","Chusquea bradei L.G.Clark","3","5.686444","0.008317","0.004802","3e-05","Chusquea bradei L.G.Clark","3","7.220253","0.228098","0.131692","0.054812","Chusquea bradei L.G.Clark","3","7.170006","0.080372","0.046403","0.004756","Chusquea bradei L.G.Clark","3","9.200659","0.210351","0.121446","0.059862"
"457","Chusquea capitata Nees","5","5.673349","0.004749","0.002124","1.8e-05","Chusquea capitata Nees","5","7.360592","0.129099","0.057735","0.032887","Chusquea capitata Nees","5","7.098327","0.010956","0.0049","0.002853","Chusquea capitata Nees","5","9.447856","0.099854","0.044656","0.035917"
"458","Chusquea capituliflora Trin.","6","5.673268","0.011529","0.004707","1.5e-05","Chusquea capituliflora Trin.","6","7.444358","0.233636","0.095381","0.027406","Chusquea capituliflora Trin.","6","7.096819","0.06119","0.024981","0.002378","Chusquea capituliflora Trin.","6","9.477702","0.258086","0.105363","0.029931"
"459","Chusquea ciliatifolia A.C.Mota, Judz. & L.G.Clark","1","5.682729",NA,NA,"9e-05","Chusquea ciliatifolia A.C.Mota, Judz. & L.G.Clark","1","7.559038",NA,NA,"0.164437","Chusquea ciliatifolia A.C.Mota, Judz. & L.G.Clark","1","7.154615",NA,NA,"0.014267","Chusquea ciliatifolia A.C.Mota, Judz. & L.G.Clark","1","9.43052",NA,NA,"0.179585"
"460","Chusquea clemirae A.C.Mota, R.P.Oliveira & L.G.Clark","1","5.693227",NA,NA,"9e-05","Chusquea clemirae A.C.Mota, R.P.Oliveira & L.G.Clark","1","7.285507",NA,NA,"0.164437","Chusquea clemirae A.C.Mota, R.P.Oliveira & L.G.Clark","1","7.242798",NA,NA,"0.014267","Chusquea clemirae A.C.Mota, R.P.Oliveira & L.G.Clark","1","9.032409",NA,NA,"0.179585"
"461","Chusquea coronalis Soderstr. & C.E.Calderón","9","5.682874","0.010019","0.00334","1e-05","Chusquea coronalis Soderstr. & C.E.Calderón","9","7.294599","0.428384","0.142795","0.018271","Chusquea coronalis Soderstr. & C.E.Calderón","9","7.423119","0.080664","0.026888","0.001585","Chusquea coronalis Soderstr. & C.E.Calderón","9","9.281725","0.421311","0.140437","0.019954"
"462","Chusquea grandiflora L.G.Clark","7","5.67141","0.012821","0.004846","1.3e-05","Chusquea grandiflora L.G.Clark","7","8.008724","0.248102","0.093774","0.023491","Chusquea grandiflora L.G.Clark","7","7.21318","0.164263","0.062086","0.002038","Chusquea grandiflora L.G.Clark","7","9.933248","0.257371","0.097277","0.025655"
"463","Chusquea latifolia L.G.Clark","8","5.673817","0.023262","0.008224","1.1e-05","Chusquea latifolia L.G.Clark","8","8.015842","0.408122","0.144293","0.020555","Chusquea latifolia L.G.Clark","8","7.205737","0.153018","0.0541","0.001783","Chusquea latifolia L.G.Clark","8","9.870372","0.362974","0.128331","0.022448"
"464","Chusquea lehmannii Pilg.","13","5.652004","0.016146","0.004478","7e-06","Chusquea lehmannii Pilg.","13","7.360019","0.337393","0.093576","0.012649","Chusquea lehmannii Pilg.","13","6.969839","0.145578","0.040376","0.001097","Chusquea lehmannii Pilg.","13","9.473243","0.304909","0.084567","0.013814"
"465","Chusquea leptophylla Nees","9","5.667291","0.009381","0.003127","1e-05","Chusquea leptophylla Nees","9","7.455297","0.154518","0.051506","0.018271","Chusquea leptophylla Nees","9","7.073418","0.092473","0.030824","0.001585","Chusquea leptophylla Nees","9","9.545395","0.174257","0.058086","0.019954"
"466","Chusquea ligulata Munro","1","5.661397",NA,NA,"9e-05","Chusquea ligulata Munro","1","7.021976",NA,NA,"0.164437","Chusquea ligulata Munro","1","7.121252",NA,NA,"0.014267","Chusquea ligulata Munro","1","9.586171",NA,NA,"0.179585"
"467","Chusquea londoniae L.G.Clark","5","5.668688","0.011645","0.005208","1.8e-05","Chusquea londoniae L.G.Clark","5","7.753478","0.411367","0.183969","0.032887","Chusquea londoniae L.G.Clark","5","7.21655","0.095547","0.04273","0.002853","Chusquea londoniae L.G.Clark","5","9.71893","0.333115","0.148974","0.035917"
"468","Chusquea longiprophylla L.G.Clark","3","5.668202","0.005719","0.003302","3e-05","Chusquea longiprophylla L.G.Clark","3","7.863122","0.062172","0.035895","0.054812","Chusquea longiprophylla L.G.Clark","3","7.116216","0.101767","0.058755","0.004756","Chusquea longiprophylla L.G.Clark","3","9.703763","0.373762","0.215792","0.059862"
"469","Chusquea maculata L.G.Clark","1","5.692553",NA,NA,"9e-05","Chusquea maculata L.G.Clark","1","6.944087",NA,NA,"0.164437","Chusquea maculata L.G.Clark","1","7.380256",NA,NA,"0.014267","Chusquea maculata L.G.Clark","1","9.023408",NA,NA,"0.179585"
"470","Chusquea mirabilis A.C.Mota, R.P.Oliveira & L.G.Clark","1","5.682048",NA,NA,"9e-05","Chusquea mirabilis A.C.Mota, R.P.Oliveira & L.G.Clark","1","6.929517",NA,NA,"0.164437","Chusquea mirabilis A.C.Mota, R.P.Oliveira & L.G.Clark","1","7.16935",NA,NA,"0.014267","Chusquea mirabilis A.C.Mota, R.P.Oliveira & L.G.Clark","1","8.683385",NA,NA,"0.179585"
"471","Chusquea oligophylla Rupr.","3","5.682125","0.01046","0.006039","3e-05","Chusquea oligophylla Rupr.","3","7.381133","0.221013","0.127602","0.054812","Chusquea oligophylla Rupr.","3","7.136744","0.069091","0.03989","0.004756","Chusquea oligophylla Rupr.","3","9.341621","0.260522","0.150412","0.059862"
"472","Chusquea pohlii L.G.Clark","3","5.672571","0.004643","0.002681","3e-05","Chusquea pohlii L.G.Clark","3","8.140992","0.148615","0.085803","0.054812","Chusquea pohlii L.G.Clark","3","7.243834","0.095568","0.055176","0.004756","Chusquea pohlii L.G.Clark","3","10.02371","0.276921","0.15988","0.059862"
"473","Chusquea purdieana Munro","5","5.66618","0.013515","0.006044","1.8e-05","Chusquea purdieana Munro","5","7.439534","0.311217","0.13918","0.032887","Chusquea purdieana Munro","5","7.220992","0.103375","0.046231","0.002853","Chusquea purdieana Munro","5","9.235395","0.162108","0.072497","0.035917"
"474","Chusquea ramosissima Lindm.","16","5.689397","0.004976","0.001244","6e-06","Chusquea ramosissima Lindm.","16","7.013484","0.216655","0.054164","0.010277","Chusquea ramosissima Lindm.","16","7.26043","0.085336","0.021334","0.000892","Chusquea ramosissima Lindm.","16","8.934998","0.262357","0.065589","0.011224"
"475","Chusquea scabra Soderstr. & C.E.Calderón","1","5.672464",NA,NA,"9e-05","Chusquea scabra Soderstr. & C.E.Calderón","1","8.042056",NA,NA,"0.164437","Chusquea scabra Soderstr. & C.E.Calderón","1","7.325808",NA,NA,"0.014267","Chusquea scabra Soderstr. & C.E.Calderón","1","9.754233",NA,NA,"0.179585"
"476","Chusquea scandens Kunth","39","5.655039","0.014631","0.002343","2e-06","Chusquea scandens Kunth","39","7.249119","0.403576","0.064624","0.004216","Chusquea scandens Kunth","39","7.096095","0.143017","0.022901","0.000366","Chusquea scandens Kunth","39","9.25126","0.403005","0.064532","0.004605"
"477","Chusquea sellowii Rupr.","5","5.672098","0.00746","0.003336","1.8e-05","Chusquea sellowii Rupr.","5","7.501417","0.040558","0.018138","0.032887","Chusquea sellowii Rupr.","5","7.092355","0.047114","0.02107","0.002853","Chusquea sellowii Rupr.","5","9.514762","0.105559","0.047207","0.035917"
"478","Chusquea serpens L.G.Clark","16","5.678707","0.011","0.00275","6e-06","Chusquea serpens L.G.Clark","16","7.840031","0.395681","0.09892","0.010277","Chusquea serpens L.G.Clark","16","7.219277","0.101483","0.025371","0.000892","Chusquea serpens L.G.Clark","16","9.66137","0.37128","0.09282","0.011224"
"479","Chusquea serrulata Pilg.","8","5.658947","0.018006","0.006366","1.1e-05","Chusquea serrulata Pilg.","8","7.51366","0.568178","0.200881","0.020555","Chusquea serrulata Pilg.","8","7.061132","0.157246","0.055595","0.001783","Chusquea serrulata Pilg.","8","9.602945","0.327095","0.115646","0.022448"
"480","Chusquea tenuiglumis Döll","5","5.680403","0.004511","0.002017","1.8e-05","Chusquea tenuiglumis Döll","5","7.393848","0.116849","0.052256","0.032887","Chusquea tenuiglumis Döll","5","7.213646","0.060734","0.027161","0.002853","Chusquea tenuiglumis Döll","5","9.321237","0.069641","0.031144","0.035917"
"481","Chusquea tonduzii Hack.","3","5.644423","0.008137","0.004698","3e-05","Chusquea tonduzii Hack.","3","8.160869","0.019339","0.011165","0.054812","Chusquea tonduzii Hack.","3","7.047094","0.130232","0.075189","0.004756","Chusquea tonduzii Hack.","3","9.919029","0.152809","0.088224","0.059862"
"482","Chusquea uniflora Steud.","15","5.66513","0.013462","0.003476","6e-06","Chusquea uniflora Steud.","15","7.478395","0.472693","0.122049","0.010962","Chusquea uniflora Steud.","15","7.089017","0.101627","0.02624","0.000951","Chusquea uniflora Steud.","15","9.539585","0.405758","0.104766","0.011972"
"483","Elytrostachys clavigera McClure","6","5.697144","0.003498","0.001428","1.5e-05","Elytrostachys clavigera McClure","6","7.847356","0.144","0.058788","0.027406","Elytrostachys clavigera McClure","6","7.448861","0.039173","0.015992","0.002378","Elytrostachys clavigera McClure","6","9.649387","0.226221","0.092354","0.029931"
"484","Elytrostachys typica McClure","2","5.699931","0.006625","0.004685","4.5e-05","Elytrostachys typica McClure","2","7.684661","0.10298","0.072818","0.082218","Elytrostachys typica McClure","2","7.366092","0.08044","0.05688","0.007133","Elytrostachys typica McClure","2","9.515597","0.168797","0.119358","0.089793"
"485","Guadua ciliata Londoño & Davidse","11","5.697441","0.002818","0.00085","8e-06","Guadua ciliata Londoño & Davidse","11","7.910989","0.197623","0.059586","0.014949","Guadua ciliata Londoño & Davidse","11","7.212932","0.048842","0.014726","0.001297","Guadua ciliata Londoño & Davidse","11","9.922269","0.136833","0.041257","0.016326"
"486","Ichnanthus breviscrobs Döll","60","5.696792","0.004563","0.000589","1e-06","Ichnanthus breviscrobs Döll","60","7.690122","0.312465","0.040339","0.002741","Ichnanthus breviscrobs Döll","60","7.314966","0.098074","0.012661","0.000238","Ichnanthus breviscrobs Döll","60","9.608902","0.267507","0.034535","0.002993"
"487","Lasiacis ligulata Hitchc. & Chase","224","5.694397","0.008972","0.000599","0","Lasiacis ligulata Hitchc. & Chase","224","7.444803","0.421093","0.028135","0.000734","Lasiacis ligulata Hitchc. & Chase","224","7.289916","0.113017","0.007551","6.4e-05","Lasiacis ligulata Hitchc. & Chase","224","9.361709","0.454237","0.03035","0.000802"
"488","Merostachys fischeriana Rupr. ex Döll","14","5.682372","0.006049","0.001617","6e-06","Merostachys fischeriana Rupr. ex Döll","14","7.139078","0.259731","0.069416","0.011745","Merostachys fischeriana Rupr. ex Döll","14","7.190064","0.099762","0.026663","0.001019","Merostachys fischeriana Rupr. ex Döll","14","9.125973","0.339204","0.090656","0.012828"
"489","Merostachys fistulosa Döll","3","5.678852","0.005982","0.003454","3e-05","Merostachys fistulosa Döll","3","7.328325","0.119791","0.069161","0.054812","Merostachys fistulosa Döll","3","7.19185","0.041831","0.024151","0.004756","Merostachys fistulosa Döll","3","9.27243","0.115636","0.066762","0.059862"
"490","Merostachys ternata Nees","8","5.693094","0.003913","0.001383","1.1e-05","Merostachys ternata Nees","8","7.176603","0.192689","0.068126","0.020555","Merostachys ternata Nees","8","7.22461","0.042315","0.014961","0.001783","Merostachys ternata Nees","8","9.122702","0.198125","0.070048","0.022448"
"491","Olyra latifolia L.","455","5.696253","0.006359","0.000298","0","Olyra latifolia L.","455","7.47729","0.407529","0.019105","0.000361","Olyra latifolia L.","450","7.338097","0.132242","0.006234","3.2e-05","Olyra latifolia L.","450","9.361842","0.445453","0.020999","0.000399"
"492","Olyra longifolia Kunth","77","5.698435","0.003472","0.000396","1e-06","Olyra longifolia Kunth","77","7.790098","0.271276","0.030915","0.002136","Olyra longifolia Kunth","77","7.31582","0.098251","0.011197","0.000185","Olyra longifolia Kunth","77","9.682682","0.300526","0.034248","0.002332"
"493","Hyperbaena brevipes Urb. & Ekman","1","5.703616",NA,NA,"9e-05","Hyperbaena brevipes Urb. & Ekman","1","6.920672",NA,NA,"0.164437","Hyperbaena brevipes Urb. & Ekman","0","NaN",NA,NA,"Inf","Hyperbaena brevipes Urb. & Ekman","0","NaN",NA,NA,"Inf"
"494","Rubus alpinus Macfad.","6","5.662358","0.013936","0.005689","1.5e-05","Rubus alpinus Macfad.","6","7.427625","0.408628","0.166822","0.027406","Rubus alpinus Macfad.","6","7.166577","0.098154","0.040071","0.002378","Rubus alpinus Macfad.","6","9.446607","0.409036","0.166988","0.029931"
"495","Rubus betonicifolius Focke","1","5.636395",NA,NA,"9e-05","Rubus betonicifolius Focke","1","6.426488",NA,NA,"0.164437","Rubus betonicifolius Focke","1","7.092574",NA,NA,"0.014267","Rubus betonicifolius Focke","1","9.057772",NA,NA,"0.179585"
"496","Rubus bogotensis Kunth","32","5.655726","0.009873","0.001745","3e-06","Rubus bogotensis Kunth","32","7.262695","0.435237","0.07694","0.005139","Rubus bogotensis Kunth","32","7.154919","0.146541","0.025905","0.000446","Rubus bogotensis Kunth","32","9.194709","0.488326","0.086325","0.005612"
"497","Rubus boliviensis Focke","13","5.668558","0.015845","0.004395","7e-06","Rubus boliviensis Focke","13","6.680213","0.371041","0.102908","0.012649","Rubus boliviensis Focke","13","7.368755","0.073472","0.020377","0.001097","Rubus boliviensis Focke","13","8.574296","0.471611","0.130801","0.013814"
"498","Rubus brasiliensis Mart.","30","5.684025","0.004062","0.000742","3e-06","Rubus brasiliensis Mart.","30","7.174111","0.226268","0.041311","0.005481","Rubus brasiliensis Mart.","30","7.216495","0.080621","0.014719","0.000476","Rubus brasiliensis Mart.","30","9.124525","0.25701","0.046923","0.005986"
"499","Rubus briareus Focke","3","5.662618","0.022515","0.012999","3e-05","Rubus briareus Focke","3","6.88168","0.299337","0.172822","0.054812","Rubus briareus Focke","3","7.220099","0.076566","0.044205","0.004756","Rubus briareus Focke","3","8.944721","0.276537","0.159659","0.059862"
"500","Rubus bullatus Rusby","3","5.659876","0.006185","0.003571","3e-05","Rubus bullatus Rusby","3","7.039228","0.449037","0.259252","0.054812","Rubus bullatus Rusby","3","7.252465","0.071894","0.041508","0.004756","Rubus bullatus Rusby","3","8.949286","0.286362","0.165331","0.059862"
"501","Rubus conchyliatus Focke","2","5.642616","0.000752","0.000532","4.5e-05","Rubus conchyliatus Focke","2","7.168044","0.20531","0.145176","0.082218","Rubus conchyliatus Focke","2","7.158052","0.017066","0.012067","0.007133","Rubus conchyliatus Focke","2","8.788533","0.155906","0.110242","0.089793"
"502","Rubus coriaceus Poir.","12","5.642939","0.011512","0.003323","7e-06","Rubus coriaceus Poir.","12","7.416664","0.404349","0.116726","0.013703","Rubus coriaceus Poir.","12","6.871405","0.174559","0.050391","0.001189","Rubus coriaceus Poir.","12","9.582066","0.270054","0.077958","0.014965"
"503","Rubus coriifolius Liebm.","33","5.672447","0.011015","0.001917","3e-06","Rubus coriifolius Liebm.","33","7.31935","0.363386","0.063257","0.004983","Rubus coriifolius Liebm.","33","7.405187","0.103297","0.017982","0.000432","Rubus coriifolius Liebm.","33","9.047538","0.334189","0.058175","0.005442"
"504","Rubus fagifolius Cham. & Schltdl.","10","5.674634","0.007954","0.002515","9e-06","Rubus fagifolius Cham. & Schltdl.","10","7.577128","0.513926","0.162518","0.016444","Rubus fagifolius Cham. & Schltdl.","10","7.362134","0.094892","0.030007","0.001427","Rubus fagifolius Cham. & Schltdl.","10","9.434784","0.517316","0.16359","0.017959"
"505","Rubus floribundus Kunth","44","5.662944","0.018867","0.002844","2e-06","Rubus floribundus Kunth","44","7.084614","0.663205","0.099982","0.003737","Rubus floribundus Kunth","44","7.150374","0.133928","0.02019","0.000324","Rubus floribundus Kunth","44","9.072028","0.753519","0.113597","0.004081"
"506","Rubus glaucus Benth.","25","5.66247","0.012958","0.002592","4e-06","Rubus glaucus Benth.","25","7.572519","0.416978","0.083396","0.006577","Rubus glaucus Benth.","25","7.119554","0.164883","0.032977","0.000571","Rubus glaucus Benth.","25","9.584962","0.388964","0.077793","0.007183"
"507","Rubus guyanensis Focke","8","5.658199","0.011977","0.004235","1.1e-05","Rubus guyanensis Focke","8","7.715287","0.355532","0.1257","0.020555","Rubus guyanensis Focke","8","7.169359","0.105944","0.037457","0.001783","Rubus guyanensis Focke","8","9.56509","0.332455","0.117541","0.022448"
"508","Rubus hadrocarpus Standl. & Steyerm.","1","5.653716",NA,NA,"9e-05","Rubus hadrocarpus Standl. & Steyerm.","1","7.476472",NA,NA,"0.164437","Rubus hadrocarpus Standl. & Steyerm.","1","7.273786",NA,NA,"0.014267","Rubus hadrocarpus Standl. & Steyerm.","1","9.025215",NA,NA,"0.179585"
"509","Rubus holtenii Kuntze","1","5.663481",NA,NA,"9e-05","Rubus holtenii Kuntze","1","6.856462",NA,NA,"0.164437","Rubus holtenii Kuntze","1","7.288928",NA,NA,"0.014267","Rubus holtenii Kuntze","1","8.837971",NA,NA,"0.179585"
"510","Rubus imperialis Cham. & Schltdl.","4","5.670369","0.008769","0.004385","2.2e-05","Rubus imperialis Cham. & Schltdl.","4","6.719308","0.16411","0.082055","0.041109","Rubus imperialis Cham. & Schltdl.","4","7.409986","0.012527","0.006264","0.003567","Rubus imperialis Cham. & Schltdl.","4","8.466481","0.228918","0.114459","0.044896"
"511","Rubus killipii A.Berger","3","5.690076","0.002489","0.001437","3e-05","Rubus killipii A.Berger","3","7.956007","0.191562","0.110598","0.054812","Rubus killipii A.Berger","3","7.052367","0.043785","0.025279","0.004756","Rubus killipii A.Berger","3","10.269314","0.362742","0.209429","0.059862"
"512","Rubus loxensis Benth.","2","5.650716","0.008202","0.0058","4.5e-05","Rubus loxensis Benth.","2","7.006912","0.052497","0.037121","0.082218","Rubus loxensis Benth.","2","6.949654","0.160364","0.113394","0.007133","Rubus loxensis Benth.","2","9.220995","0.074125","0.052414","0.089793"
"513","Rubus megalococcus Focke","15","5.656907","0.016066","0.004148","6e-06","Rubus megalococcus Focke","15","7.207719","0.623437","0.160971","0.010962","Rubus megalococcus Focke","15","7.198263","0.138472","0.035753","0.000951","Rubus megalococcus Focke","15","9.157331","0.611501","0.157889","0.011972"
"514","Rubus pringlei Rydb.","10","5.658767","0.01087","0.003437","9e-06","Rubus pringlei Rydb.","10","6.948246","0.307243","0.097159","0.016444","Rubus pringlei Rydb.","10","7.38094","0.097541","0.030845","0.001427","Rubus pringlei Rydb.","10","8.691645","0.281785","0.089108","0.017959"
"515","Rubus sparsiflorus J.F.Macbr.","2","5.65509","0.010393","0.007349","4.5e-05","Rubus sparsiflorus J.F.Macbr.","2","6.944354","0.029311","0.020726","0.082218","Rubus sparsiflorus J.F.Macbr.","2","7.144632","0.092557","0.065448","0.007133","Rubus sparsiflorus J.F.Macbr.","2","9.042946","0.2821","0.199475","0.089793"
"516","Rubus turquinensis Rydb.","1","5.665215",NA,NA,"9e-05","Rubus turquinensis Rydb.","1","7.443664",NA,NA,"0.164437","Rubus turquinensis Rydb.","1","7.113142",NA,NA,"0.014267","Rubus turquinensis Rydb.","1","9.751268",NA,NA,"0.179585"
"517","Rubus urticifolius Poir.","88","5.675603","0.015036","0.001603","1e-06","Rubus urticifolius Poir.","88","7.434761","0.429822","0.045819","0.001869","Rubus urticifolius Poir.","88","7.255794","0.161975","0.017267","0.000162","Rubus urticifolius Poir.","88","9.31901","0.461902","0.049239","0.002041"
"518","Rubus weberbaueri Focke","7","5.654552","0.012367","0.004674","1.3e-05","Rubus weberbaueri Focke","7","6.973457","0.490544","0.185408","0.023491","Rubus weberbaueri Focke","7","7.187475","0.111412","0.04211","0.002038","Rubus weberbaueri Focke","7","9.037735","0.258596","0.09774","0.025655"
