"","species","mean_temp","se_temp","within_sp_var_temp","mean_prec","se_prec","within_sp_var_prec","mean_pet","se_pet","within_sp_var_pet","mean_aridity","se_aridity","within_sp_var_aridity","Mechanism"
"467","Passiflora faroana Harms",5.700006,0.001118,1.6e-05,7.748366,0.05336,0.029407,7.224288,0.017489,0.002447,9.684024,0.03824,0.032098,"Mechanism_2"
"468","Passiflora ferruginea Mast.",5.697252,0.001966,1.3e-05,7.544087,0.142916,0.024505,7.224199,0.011192,0.002039,9.495209,0.137888,0.026749,"Mechanism_2"
"469","Passiflora filipes Benth.",5.693074,0.001461,3e-06,7.107993,0.075403,0.005446,7.501125,0.016353,0.000471,8.796952,0.081917,0.006173,"Mechanism_2"
"470","Passiflora fimbriatistipula Harms",5.657279,0.014841,4e-05,7.498866,0.097024,0.073516,6.980605,0.135789,0.006117,9.77943,0.164959,0.080246,"Mechanism_2"
"471","Passiflora flexipes Triana & Planch.",5.657564,NA,8e-05,7.697575,NA,0.147033,7.037028,NA,0.012234,9.770984,NA,0.160492,"Mechanism_2"
"472","Passiflora frutescens Ruiz & Pav. ex Killip",5.685859,0.014083,4e-05,6.858618,0.614451,0.073516,7.291461,0.071819,0.006117,8.814414,0.681707,0.080246,"Mechanism_2"
"473","Passiflora fuchsiiflora Hemsl.",5.698599,0.000972,9e-06,7.884946,0.081073,0.016337,7.380955,0.010863,0.001359,9.684485,0.062199,0.017832,"Mechanism_2"
"474","Passiflora garckei Mast.",5.695598,0.001385,4e-06,7.876744,0.055119,0.007352,7.383206,0.012984,0.000612,9.535862,0.053607,0.008025,"Mechanism_2"
"475","Passiflora gardneri Mast.",5.696703,0.002181,8e-06,7.250012,0.061435,0.014703,7.350036,0.022231,0.001223,9.217377,0.078761,0.016049,"Mechanism_2"
"476","Passiflora gibertii N.E.Br.",5.699068,0.000889,8e-06,7.08717,0.04091,0.014703,7.423309,0.018317,0.001223,8.903868,0.049325,0.016049,"Mechanism_2"
"477","Passiflora glandulosa Cav.",5.699415,0.000445,1e-06,7.675978,0.030376,0.001885,7.331119,0.008219,0.000157,9.528115,0.025616,0.002058,"Mechanism_2"
"478","Passiflora gleasonii Killip",5.695649,0.001815,5e-06,7.695336,0.099599,0.009802,7.297066,0.032887,0.000765,9.587797,0.082371,0.010031,"Mechanism_2"
"479","Passiflora goniosperma Killip",5.691321,0.00659,1.3e-05,6.981154,0.071887,0.024505,7.487902,0.041037,0.002039,8.777712,0.081355,0.026749,"Mechanism_2"
"480","Passiflora grandis Killip",5.682048,NA,8e-05,7.171657,NA,0.147033,7.249926,NA,0.012234,9.531699,NA,0.160492,"Mechanism_2"
"481","Passiflora guazumifolia Jacq.",5.700276,NA,8e-05,7.60589,NA,0.147033,7.416378,NA,0.012234,9.372119,NA,0.160492,"Mechanism_2"
"482","Passiflora guentheri Harms",5.689675,0.004226,4e-05,7.754255,0.515758,0.073516,7.258405,0.04611,0.006117,9.910663,0.802799,0.080246,"Mechanism_2"
"483","Passiflora haematostigma Mast.",5.68794,0.001808,3e-06,7.292661,0.039157,0.00507,7.246073,0.020037,0.000422,9.194498,0.044373,0.005534,"Mechanism_2"
"484","Passiflora hastifolia Killip",5.68409,NA,8e-05,6.723832,NA,0.147033,7.435438,NA,0.012234,8.914223,NA,0.160492,"Mechanism_2"
"485","Passiflora hatschbachii Cervi",5.693543,0.004518,2.7e-05,7.230695,0.107671,0.049011,7.338038,0.084817,0.004078,9.159046,0.072287,0.053497,"Mechanism_2"
"486","Passiflora haughtii Killip",5.703616,NA,8e-05,7.88156,NA,0.147033,7.388328,NA,0.012234,9.745136,NA,0.160492,"Mechanism_2"
"487","Passiflora helleri Peyr.",5.689341,0.002605,5e-06,7.735179,0.117497,0.008649,7.414766,0.019824,0.00072,9.531854,0.143058,0.009441,"Mechanism_2"
"488","Passiflora heterohelix Killip",5.699272,NA,8e-05,7.027315,NA,0.147033,7.152269,NA,0.012234,9.362203,NA,0.160492,"Mechanism_2"
"489","Passiflora hexagonocarpa Barb.Rodr.",5.701153,0.000993,7e-06,7.573205,0.085004,0.013367,7.234542,0.026406,0.001112,9.576565,0.084009,0.01459,"Mechanism_2"
"490","Passiflora holosericea L.",5.697822,0.001176,2e-06,7.088019,0.07186,0.004201,7.516764,0.0144,0.000382,8.818265,0.073884,0.005015,"Mechanism_2"
"491","Passiflora holtii Killip",5.697259,0.000821,9e-06,7.944344,0.05793,0.016337,7.14986,0.019614,0.001359,9.978768,0.053234,0.017832,"Mechanism_2"
"492","Passiflora huamachucoensis L.K.Escobar",5.634968,NA,8e-05,6.784457,NA,0.147033,7.04316,NA,0.012234,9.142811,NA,0.160492,"Mechanism_2"
"493","Passiflora hyacinthiflora Planch. & Linden ex Planch. & Triana",5.669708,NA,8e-05,7.870166,NA,0.147033,7.191429,NA,0.012234,9.189015,NA,0.160492,"Mechanism_2"
"494","Passiflora hypoglauca Harms",5.677039,0.000604,2.7e-05,7.32905,0.090154,0.049011,7.166712,0.018055,0.004078,9.367766,0.031097,0.053497,"Mechanism_2"
"495","Passiflora igrapiunensis T.S.Nunes & L.P.Queiroz",5.69289,NA,8e-05,7.513709,NA,0.147033,7.223296,NA,0.012234,9.5077,NA,0.160492,"Mechanism_2"
"496","Passiflora inca P.Jørg.",5.652091,0.004376,1.3e-05,6.845631,0.080143,0.024505,7.232745,0.024975,0.002039,8.896554,0.089382,0.026749,"Mechanism_2"
"497","Passiflora indecora Kunth",5.664175,NA,8e-05,6.634633,NA,0.147033,7.078342,NA,0.012234,8.993427,NA,0.160492,"Mechanism_2"
"498","Passiflora jardinensis L.K.Escobar",5.653716,NA,8e-05,7.840706,NA,0.147033,7.075809,NA,0.012234,9.879912,NA,0.160492,"Mechanism_2"
"499","Passiflora jiboiaensis M.A.M.Azevedo",5.689176,NA,8e-05,6.876265,NA,0.147033,7.202661,NA,0.012234,8.788288,NA,0.160492,"Mechanism_2"
"500","Passiflora jorullensis Kunth",5.681894,0.004363,8e-06,7.298549,0.128741,0.014703,7.410504,0.019912,0.001223,9.048864,0.145357,0.016049,"Mechanism_2"
"501","Passiflora kalbreyeri Mast.",5.676256,0.00445,1e-05,7.222252,0.111766,0.018379,7.260572,0.030662,0.001529,9.119957,0.094734,0.020061,"Mechanism_2"
"502","Passiflora kermesina Link & Otto",5.69178,0.000951,2e-06,6.94469,0.051334,0.003974,7.283401,0.017349,0.000331,8.884023,0.058235,0.004338,"Mechanism_2"
"503","Passiflora kikiana Cervi & Linsingen",5.696926,NA,8e-05,7.554335,NA,0.147033,7.089243,NA,0.012234,9.80444,NA,0.160492,"Mechanism_2"
"504","Passiflora killipiana Cuatrec.",5.696926,0.000335,2.7e-05,8.02484,0.131918,0.049011,7.126392,0.022253,0.004078,10.025305,0.108831,0.053497,"Mechanism_2"
"505","Passiflora lancearia Mast.",5.67998,0.005633,1.3e-05,8.086283,0.062593,0.024505,7.263898,0.073151,0.002039,10.000938,0.094384,0.026749,"Mechanism_2"
"506","Passiflora lehmannii Mast.",5.677096,0.000171,4e-05,6.891626,0,0.073516,7.225114,0.002548,0.006117,9.499497,0.022877,0.080246,"Mechanism_2"
"507","Passiflora lepidota Mast.",5.685109,NA,8e-05,7.23201,NA,0.147033,7.306531,NA,0.012234,9.027619,NA,0.160492,"Mechanism_2"
"508","Passiflora leptoclada Harms",5.6914,0.008436,1.6e-05,7.569396,0.181431,0.029407,7.184008,0.039139,0.002447,9.615951,0.195638,0.032098,"Mechanism_2"
"509","Passiflora leptomischa Harms",5.665561,NA,8e-05,8.452761,NA,0.147033,7.096721,NA,0.012234,9.982899,NA,0.160492,"Mechanism_2"
"510","Passiflora leptopoda Harms",5.700126,0.001536,1.1e-05,7.357887,0.085568,0.021005,7.376688,0.010889,0.001748,9.342707,0.035846,0.022927,"Mechanism_2"
"511","Passiflora linearistipula L.K.Escobar",5.667291,NA,8e-05,7.653969,NA,0.147033,7.171657,NA,0.012234,9.693877,NA,0.160492,"Mechanism_2"
"512","Passiflora lobbii Mast.",5.646917,0.007704,1.6e-05,6.641444,0.253879,0.029407,7.179068,0.096559,0.002447,8.709074,0.210623,0.032098,"Mechanism_2"
"513","Passiflora loefgrenii Vitta",5.686467,NA,8e-05,7.171657,NA,0.147033,7.21891,NA,0.012234,9.132163,NA,0.160492,"Mechanism_2"
"514","Passiflora longifilamentosa A.K.Koch, A.Cardoso & Ilk.-Borg.",5.694133,0.003611,2e-05,7.634696,0.165344,0.036758,7.234366,0.018738,0.003059,9.50965,0.131359,0.040123,"Mechanism_2"
"515","Passiflora longilobis Hoehne",5.699013,0.002394,2e-05,7.203055,0.09342,0.036758,7.381323,0.020756,0.003059,9.050069,0.103826,0.040123,"Mechanism_2"
"516","Passiflora longipes A.Juss.",5.664551,0.00618,2e-05,7.042049,0.120538,0.036758,7.161933,0.030758,0.003059,9.295016,0.114312,0.040123,"Mechanism_2"
"517","Passiflora longiracemosa Ducke",5.698014,0.001456,6e-06,7.552056,0.040974,0.010502,7.250594,0.01821,0.000874,9.559814,0.038012,0.011464,"Mechanism_2"
"518","Passiflora loretensis Killip",5.691289,0.005241,2.7e-05,8.010981,0.218956,0.049011,7.154008,0.009279,0.004078,10.012244,0.121431,0.053497,"Mechanism_2"
"519","Passiflora loxensis Killip & Cuatrec.",5.663134,NA,8e-05,6.875232,NA,0.147033,7.184629,NA,0.012234,9.143132,NA,0.160492,"Mechanism_2"
"520","Passiflora luetzelburgii Harms",5.69855,0.001191,5e-06,6.509373,0.085648,0.00919,7.431256,0.015996,0.000765,8.338424,0.083039,0.010031,"Mechanism_2"
"521","Passiflora lyra Planch. & Linden ex Killip",5.68983,0.003919,2e-05,7.624124,0.34897,0.036758,7.351414,0.012217,0.003059,9.586051,0.353405,0.040123,"Mechanism_2"
"522","Passiflora macdougaliana S.Knapp & Mallet",5.702281,NA,8e-05,8.066835,NA,0.147033,7.415175,NA,0.012234,9.726631,NA,0.160492,"Mechanism_2"
"523","Passiflora macropoda Killip",5.648553,0.003274,2.7e-05,7.031807,0.163563,0.049011,7.161666,0.031529,0.004078,8.858382,0.068713,0.053497,"Mechanism_2"
"524","Passiflora madidiana P.Jørg., Cayola & Araujo-Murak.",5.689176,NA,8e-05,6.946014,NA,0.147033,7.286876,NA,0.012234,9.43636,NA,0.160492,"Mechanism_2"
"525","Passiflora magdalenae Triana & Planch.",5.699607,NA,8e-05,7.734559,NA,0.147033,7.383368,NA,0.012234,9.653615,NA,0.160492,"Mechanism_2"
"526","Passiflora magnifica L.K.Escobar",5.676583,NA,8e-05,7.958227,NA,0.147033,7.307873,NA,0.012234,9.964489,NA,0.160492,"Mechanism_2"
"527","Passiflora malacophylla Mast.",5.691917,0.002644,1.3e-05,7.20571,0.11049,0.024505,7.237554,0.021831,0.002039,9.106522,0.128853,0.026749,"Mechanism_2"
"528","Passiflora mapiriensis Harms",5.694731,0.004541,4e-05,7.236119,0.240353,0.073516,7.281171,0.056417,0.006117,9.277576,0.115586,0.080246,"Mechanism_2"
"529","Passiflora marginata Mast.",5.665095,0.002052,2.7e-05,7.623543,0.01621,0.049011,7.072848,0.011819,0.004078,9.551793,0.00739,0.053497,"Mechanism_2"
"530","Passiflora megacoriacea Port.-Utl.",5.69591,0.002576,7e-06,7.844849,0.105013,0.012253,7.429961,0.024023,0.001112,9.590563,0.102705,0.01459,"Mechanism_2"
"531","Passiflora membranacea Benth.",5.666955,0.00325,4e-06,7.645675,0.077665,0.007002,7.326326,0.034562,0.000583,9.358336,0.092648,0.007642,"Mechanism_2"
"532","Passiflora mendoncaei Harms",5.675144,0.011662,4e-05,7.403541,0.171531,0.073516,7.091113,0.093516,0.006117,9.526222,0.201482,0.080246,"Mechanism_2"
"533","Passiflora menispermacea Triana & Planch.",5.680841,0.005286,4e-05,7.169152,0.165177,0.073516,7.222595,0.025909,0.006117,9.553658,0.052366,0.080246,"Mechanism_2"
"534","Passiflora menispermifolia Kunth",5.687605,0.001888,1e-06,7.566676,0.061265,0.00241,7.264881,0.01713,0.000204,9.562353,0.057043,0.002675,"Mechanism_2"
"535","Passiflora mexicana A.Juss.",5.693581,0.002329,3e-06,6.820649,0.0583,0.005446,7.543528,0.013224,0.000471,8.560543,0.047978,0.006173,"Mechanism_2"
"536","Passiflora micropetala Mast.",5.693639,0.001906,2e-06,7.910718,0.068649,0.004456,7.170624,0.019217,0.000371,10.023986,0.068243,0.004863,"Mechanism_2"
"537","Passiflora miersii Mast.",5.684002,0.001683,3e-06,7.264787,0.027229,0.005655,7.22189,0.018545,0.000471,9.207904,0.0387,0.006173,"Mechanism_2"
"538","Passiflora miniata Vanderpl.",5.692158,0.001535,2e-06,7.42748,0.065813,0.002883,7.272835,0.013282,0.00024,9.422812,0.059716,0.003147,"Mechanism_2"
"539","Passiflora misera Kunth",5.694934,0.000802,1e-06,7.350333,0.031316,0.001035,7.329992,0.010607,8.7e-05,9.237486,0.036319,0.001146,"Mechanism_2"
"540","Passiflora mollis Kunth",5.674118,0.006687,8e-06,7.32014,0.111621,0.014703,7.260338,0.063476,0.001223,9.228676,0.137047,0.016049,"Mechanism_2"
"541","Passiflora morifolia Mast.",5.683135,0.002456,2e-06,6.943308,0.062872,0.004084,7.384251,0.015833,0.00034,8.83843,0.071295,0.004458,"Mechanism_2"
"542","Passiflora mucronata Lam.",5.691384,0.002436,4e-06,7.263704,0.069032,0.007352,7.246622,0.020043,0.000644,9.146724,0.064393,0.008447,"Mechanism_2"
"543","Passiflora mucugeana T.S.Nunes & L.P.Queiroz",5.674182,NA,8e-05,6.982863,NA,0.147033,7.250636,NA,0.012234,8.952347,NA,0.160492,"Mechanism_2"
"544","Passiflora multiflora L.",5.698305,0.001851,1.1e-05,7.138721,0.101006,0.021005,7.507381,0.020554,0.001748,8.903949,0.147672,0.022927,"Mechanism_2"
"545","Passiflora murucuja L.",5.701613,NA,8e-05,7.565275,NA,0.147033,7.508239,NA,0.012234,9.151969,NA,0.160492,"Mechanism_2"
"546","Passiflora nelsonii Mast. & Rose",5.681288,0.002225,1.6e-05,8.031192,0.070658,0.029407,7.388943,0.011189,0.002447,9.734191,0.088838,0.032098,"Mechanism_2"
"547","Passiflora nephrodes Mast.",5.672907,0.005691,1.1e-05,6.679611,0.163762,0.021005,7.361882,0.02371,0.001748,8.623733,0.197376,0.022927,"Mechanism_2"
"548","Passiflora nigradenia Rusby",5.693828,0.002948,9e-06,7.565483,0.09877,0.016337,7.318991,0.027305,0.001359,9.412433,0.113054,0.017832,"Mechanism_2"
"549","Passiflora nipensis Britton",5.690866,NA,8e-05,7.484369,NA,0.147033,7.41216,NA,0.012234,9.117457,NA,0.160492,"Mechanism_2"
"550","Passiflora nitida Kunth",5.696496,0.000596,1e-06,7.766907,0.030435,0.000937,7.258671,0.009013,7.8e-05,9.71498,0.032767,0.001022,"Mechanism_2"
"551","Passiflora nuriensis Steyerm.",5.691541,NA,8e-05,7.206377,NA,0.147033,7.407924,NA,0.012234,9.252633,NA,0.160492,"Mechanism_2"
"552","Passiflora obovata Killip ex Standl. & Record",5.702949,NA,8e-05,6.778785,NA,0.147033,7.602401,NA,0.012234,8.28223,NA,0.160492,"Mechanism_2"
"553","Passiflora odontophylla Harms ex Glaz.",5.687512,0.004453,1.6e-05,7.27958,0.086888,0.029407,7.18657,0.042899,0.002447,9.265603,0.04539,0.032098,"Mechanism_2"
"554","Passiflora oerstedii Mast.",5.687801,0.001818,2e-06,7.770444,0.06562,0.003063,7.303248,0.023539,0.00026,9.672215,0.075173,0.003415,"Mechanism_2"
"555","Passiflora orbiculata Cav.",5.661744,NA,8e-05,7.221105,NA,0.147033,7.282761,NA,0.012234,9.332646,NA,0.160492,"Mechanism_2"
"556","Passiflora ovalis Vell.",5.692962,0.002315,6e-06,7.324407,0.071239,0.01131,7.260529,0.020928,0.000941,9.224136,0.054011,0.012346,"Mechanism_2"
"557","Passiflora pacifica L.K.Escobar",5.677137,0.009321,2e-05,8.206979,0.22861,0.036758,7.138644,0.038028,0.003059,9.998055,0.307629,0.040123,"Mechanism_2"
"558","Passiflora palenquensis Holm-Niels. & Lawesson",5.696429,0.001688,9e-06,8.285692,0.218811,0.016337,7.156997,0.049042,0.001359,10.258329,0.132355,0.017832,"Mechanism_2"
"559","Passiflora pallens Poepp. ex Mast.",5.699607,NA,8e-05,7.307873,NA,0.147033,7.556951,NA,0.012234,8.756368,NA,0.160492,"Mechanism_2"
"560","Passiflora pallida L.",5.69875,0.000773,3e-06,7.257896,0.086692,0.004901,7.375427,0.033823,0.000453,9.034012,0.116794,0.005944,"Mechanism_2"
"561","Passiflora panamensis Killip",5.696254,NA,8e-05,7.562162,NA,0.147033,7.383368,NA,0.012234,9.752839,NA,0.160492,"Mechanism_2"
"562","Passiflora pavonis Mast.",5.673708,0.004289,7e-06,7.020516,0.091008,0.012253,7.460415,0.026509,0.00102,8.69345,0.08213,0.013374,"Mechanism_2"
"563","Passiflora pedata L.",5.698995,0.000853,5e-06,7.388665,0.068002,0.00919,7.409105,0.033894,0.000765,9.248696,0.074338,0.010031,"Mechanism_2"
"564","Passiflora peduncularis Cav.",5.650195,0.001862,1.1e-05,6.038668,0.082747,0.021005,7.26474,0.033165,0.001748,8.042299,0.119664,0.022927,"Mechanism_2"
"565","Passiflora pennellii Killip",5.675894,0.002399,4e-05,7.569875,0.05181,0.073516,7.29159,0.046649,0.006117,9.734636,0.046571,0.080246,"Mechanism_2"
"566","Passiflora pentagona Mast.",5.691152,0.002044,5e-06,7.120732,0.065869,0.009802,7.230768,0.017907,0.000816,9.064428,0.072622,0.010699,"Mechanism_2"
"567","Passiflora pergrandis Holm-Niels. & Lawesson",5.687743,0.003202,1.1e-05,7.950324,0.210265,0.021005,7.077483,0.033488,0.001748,10.052929,0.179758,0.022927,"Mechanism_2"
"568","Passiflora phaeocaula Killip",5.694311,0.002658,2e-05,8.106306,0.102925,0.036758,7.191833,0.059051,0.003059,10.051812,0.121976,0.040123,"Mechanism_2"
"569","Passiflora picturata Ker Gawl.",5.698352,0.001276,6e-06,7.353645,0.100417,0.010502,7.297251,0.038797,0.000874,9.308643,0.126142,0.011464,"Mechanism_2"
"570","Passiflora pilosicorona Sacco",5.650206,NA,8e-05,7.012115,NA,0.147033,7.336286,NA,0.012234,8.37609,NA,0.160492,"Mechanism_2"
"571","Passiflora pilosissima Killip",5.666829,0.010825,2.7e-05,7.741523,0.122123,0.049011,7.187353,0.093709,0.004078,9.70816,0.101028,0.053497,"Mechanism_2"
"572","Passiflora pittieri Mast.",5.700117,0.000657,5e-06,7.959683,0.090822,0.009802,7.428393,0.01393,0.000941,9.672989,0.064302,0.012346,"Mechanism_2"
"573","Passiflora platyloba Killip",5.697918,0.002035,1e-05,7.379375,0.178416,0.018379,7.537747,0.021891,0.001748,9.011677,0.156486,0.022927,"Mechanism_2"
"574","Passiflora poeppigii Mast.",5.698937,0.001005,4e-05,7.820948,0.165557,0.073516,7.118592,0.053833,0.006117,9.93392,0.248713,0.080246,"Mechanism_2"
"575","Passiflora pohlii Mast.",5.691987,0.001047,2e-06,7.211191,0.028426,0.002941,7.343265,0.01262,0.00025,9.11314,0.025663,0.003275,"Mechanism_2"
"576","Passiflora popayanensis Killip",5.667388,0.004291,2.7e-05,7.977998,0.315815,0.049011,7.140245,0.042629,0.004078,9.741797,0.051404,0.053497,"Mechanism_2"
"577","Passiflora popenovii Killip",5.67675,0.007304,1.6e-05,7.290024,0.264422,0.029407,7.198083,0.055151,0.002447,9.535589,0.317803,0.032098,"Mechanism_2"
"578","Passiflora pottiae Cervi & Imig",5.691541,NA,8e-05,7.298445,NA,0.147033,7.459915,NA,0.012234,9.011767,NA,0.160492,"Mechanism_2"
"579","Passiflora prolata Mast.",5.68824,0.001874,2e-05,7.72787,0.139898,0.036758,7.454338,0.023307,0.003059,9.536098,0.212647,0.040123,"Mechanism_2"
"580","Passiflora punctata L.",5.685817,0.003501,3e-06,6.548429,0.251837,0.006393,7.196033,0.027619,0.000532,8.574658,0.305946,0.006978,"Mechanism_2"
"581","Passiflora purdiei Killip",5.675897,NA,8e-05,7.372118,NA,0.147033,7.293698,NA,0.012234,9.351145,NA,0.160492,"Mechanism_2"
"582","Passiflora pyrrhantha Harms",5.694609,0.001168,5e-06,7.929366,0.094613,0.009802,7.124584,0.021763,0.000816,9.995965,0.084018,0.010699,"Mechanism_2"
"583","Passiflora quadrifaria Vanderpl.",5.699272,NA,8e-05,7.974877,NA,0.147033,7.250636,NA,0.012234,9.742438,NA,0.160492,"Mechanism_2"
"584","Passiflora quadriflora Killip",5.660516,0.004699,4e-05,7.036916,0.085144,0.073516,7.26159,0.025971,0.006117,9.153118,0.135756,0.080246,"Mechanism_2"
"585","Passiflora quadriglandulosa Rodschied",5.697412,0.001163,1e-06,7.761757,0.049471,0.00258,7.205247,0.016932,0.000211,9.771327,0.055712,0.002767,"Mechanism_2"
"586","Passiflora racemosa Brot.",5.69491,0.000337,4e-05,7.04417,0.048404,0.073516,7.277904,0.008287,0.006117,8.993631,0.026637,0.080246,"Mechanism_2"
"587","Passiflora recurva Mast.",5.688368,0.001634,5e-06,6.765193,0.05956,0.009802,7.349586,0.021276,0.000816,8.575249,0.048789,0.010699,"Mechanism_2"
"588","Passiflora reflexiflora Cav.",5.699942,NA,8e-05,6.866933,NA,0.147033,7.097549,NA,0.012234,9.135509,NA,0.160492,"Mechanism_2"
"589","Passiflora retipetala Mast.",5.691386,0.003467,8e-06,7.729872,0.086884,0.014703,7.318956,0.024356,0.001529,9.458607,0.049942,0.020061,"Mechanism_2"
"590","Passiflora rhamnifolia Mast.",5.687036,0.002125,3e-06,7.239184,0.043946,0.005446,7.222801,0.02083,0.000471,9.143366,0.054442,0.006173,"Mechanism_2"
"591","Passiflora riparia Mart. ex Mast.",5.694051,0.001333,2e-06,7.68672,0.057863,0.003419,7.200138,0.012875,0.000285,9.753426,0.053717,0.003732,"Mechanism_2"
"592","Passiflora roseorum Killip",5.643856,NA,8e-05,6.794587,NA,0.147033,6.991177,NA,0.012234,9.051579,NA,0.160492,"Mechanism_2"
"593","Passiflora rovirosae Killip",5.698435,0.000894,4e-06,7.589813,0.071358,0.007002,7.456179,0.014469,0.000583,9.394123,0.078995,0.007642,"Mechanism_2"
"594","Passiflora rubra L.",5.68653,0.001773,2e-06,7.256757,0.070433,0.003342,7.308425,0.021026,0.000278,9.24921,0.077919,0.003648,"Mechanism_2"
"595","Passiflora rubrotincta Killip",5.666135,0.001701,2.7e-05,6.889546,0.289236,0.049011,7.354154,0.020529,0.004078,8.816952,0.26864,0.053497,"Mechanism_2"
"596","Passiflora runa L.K.Escobar",5.653366,NA,8e-05,6.891626,NA,0.147033,7.147559,NA,0.012234,9.040501,NA,0.160492,"Mechanism_2"
"597","Passiflora sanguinolenta Mast. & Linden",5.684075,0.00544,4e-05,6.636024,0.094994,0.073516,7.344718,0.001292,0.006117,8.456642,0.161843,0.080246,"Mechanism_2"
"598","Passiflora sclerophylla Harms",5.688301,0.003472,9e-06,7.91765,0.125018,0.016337,7.2858,0.038657,0.001359,9.741865,0.112812,0.017832,"Mechanism_2"
"599","Passiflora securiclata Mast.",5.700022,0.000549,2e-06,7.640457,0.060233,0.00377,7.366688,0.019149,0.000314,9.499707,0.064562,0.004115,"Mechanism_2"
"600","Passiflora seemannii Griseb.",5.696644,0.001402,3e-06,7.856562,0.05667,0.00507,7.399775,0.013913,0.000422,9.626871,0.042743,0.005534,"Mechanism_2"
"601","Passiflora semiciliosa Triana & Planch.",5.659997,0.007954,2e-05,7.531544,0.127796,0.036758,7.172372,0.036526,0.003059,9.363465,0.050176,0.040123,"Mechanism_2"
"602","Passiflora serratifolia L.",5.69625,0.000962,2e-06,7.493608,0.056228,0.003419,7.454841,0.010464,0.000285,9.258367,0.066252,0.003732,"Mechanism_2"
"603","Passiflora serratodigitata L.",5.690652,0.002216,2e-06,7.573259,0.102381,0.002883,7.239801,0.018972,0.000235,9.583747,0.113702,0.003086,"Mechanism_2"
"604","Passiflora serrulata Jacq.",5.703406,0.00084,4e-06,7.054408,0.080477,0.008168,7.531288,0.013234,0.00068,8.77981,0.080181,0.008916,"Mechanism_2"
"605","Passiflora setacea DC.",5.689834,0.001253,3e-06,6.76548,0.060932,0.005881,7.319217,0.018012,0.00051,8.606298,0.052269,0.006687,"Mechanism_2"
"606","Passiflora setulosa Killip",5.67655,0.005735,2.7e-05,7.313224,0.087682,0.049011,7.136093,0.057876,0.004078,9.387904,0.147196,0.053497,"Mechanism_2"
"607","Passiflora sexflora A.Juss.",5.681449,0.001895,2e-06,7.565035,0.056353,0.003196,7.387723,0.015949,0.000266,9.33904,0.071499,0.003489,"Mechanism_2"
"608","Passiflora sicyoides Cham. & Schltdl.",5.673067,0.003407,9e-06,7.105199,0.10129,0.016337,7.42506,0.03323,0.001359,8.787405,0.145855,0.017832,"Mechanism_2"
"609","Passiflora sidifolia M.Roem.",5.67849,0.002062,7e-06,7.296215,0.034541,0.013367,7.131246,0.021233,0.001112,9.345833,0.047398,0.01459,"Mechanism_2"
"610","Passiflora sierrae L.K.Escobar",5.687822,NA,8e-05,7.112327,NA,0.147033,7.438972,NA,0.012234,9.088625,NA,0.160492,"Mechanism_2"
"611","Passiflora skiantha Huber",5.695582,0.000336,4e-05,8.137052,0.103069,0.073516,7.200924,0.132752,0.006117,10.017363,0.24205,0.080246,"Mechanism_2"
"612","Passiflora smithii Killip",5.690185,0.006065,1.6e-05,7.539864,0.193411,0.029407,7.355619,0.059119,0.002447,9.415161,0.16851,0.032098,"Mechanism_2"
"613","Passiflora sodiroi Harms",5.651529,0.009083,2.7e-05,7.636539,0.242946,0.049011,7.038214,0.057091,0.004078,9.213675,0.178106,0.053497,"Mechanism_2"
"614","Passiflora solomonii L.K.Escobar",5.663174,0.003642,1e-05,6.879564,0.139746,0.018379,7.320236,0.032802,0.001529,8.684287,0.10829,0.020061,"Mechanism_2"
"615","Passiflora spectabilis Killip",5.688618,0.005023,1.1e-05,7.67389,0.25789,0.021005,7.138538,0.025324,0.001748,9.756219,0.25364,0.022927,"Mechanism_2"
"616","Passiflora sprucei Mast.",5.690112,0.003146,8e-06,6.801055,0.149478,0.014703,7.123045,0.030117,0.001223,8.947116,0.195644,0.016049,"Mechanism_2"
"617","Passiflora standleyi Killip",5.682982,0.003195,6e-06,7.390219,0.103419,0.01131,7.440886,0.019374,0.000941,9.15717,0.101376,0.012346,"Mechanism_2"
"618","Passiflora subpeltata Ortega",5.681936,0.002068,1e-06,7.088132,0.060096,0.002626,7.425504,0.015395,0.000227,8.860559,0.075293,0.002972,"Mechanism_2"
"619","Passiflora subrotunda Mast.",5.704169,0.000896,1.3e-05,7.185731,0.057214,0.024505,7.499903,0.015251,0.003059,8.843886,0.083396,0.040123,"Mechanism_2"
"620","Passiflora subulata Mast.",5.667996,0.005279,1.6e-05,7.15473,0.176666,0.029407,7.19046,0.022069,0.002447,9.170316,0.093082,0.032098,"Mechanism_2"
"621","Passiflora talamancensis Killip",5.701836,0.000294,2.7e-05,8.157441,0.026436,0.049011,7.452958,0.014737,0.004078,9.757687,0.093007,0.053497,"Mechanism_2"
"622","Passiflora tarapotina Harms",5.699272,NA,8e-05,7.017506,NA,0.147033,7.206377,NA,0.012234,9.23669,NA,0.160492,"Mechanism_2"
"623","Passiflora tatei Killip & Rusby",5.659024,0.003423,1.1e-05,6.998925,0.183487,0.021005,7.212427,0.028577,0.001748,8.946958,0.065505,0.022927,"Mechanism_2"
"624","Passiflora tenella Killip",5.685957,0.011758,1.3e-05,6.591654,0.187679,0.024505,7.14072,0.1142,0.002039,8.455648,0.415312,0.026749,"Mechanism_2"
