"","species","n_temp","mean_temp","sd_temp","se_temp","within_sp_var_temp","species.1","n_prec","mean_prec","sd_prec","se_prec","within_sp_var_prec","species.2","n_pet","mean_pet","sd_pet","se_pet","within_sp_var_pet","species.3","n_aridity","mean_aridity","sd_aridity","se_aridity","within_sp_var_aridity"
"1471","Stigmaphyllon stenophyllum C.E.Anderson","1","13.5",NA,NA,"6.361308","Stigmaphyllon stenophyllum C.E.Anderson","1","2399",NA,NA,"493611.482978","Stigmaphyllon stenophyllum C.E.Anderson","1","1358",NA,NA,"25628.779645","Stigmaphyllon stenophyllum C.E.Anderson","1","16534",NA,NA,"22968391.241906"
"1472","Stigmaphyllon tergolanatum Cuatrec.","1","18.2",NA,NA,"6.361308","Stigmaphyllon tergolanatum Cuatrec.","1","1331",NA,NA,"493611.482978","Stigmaphyllon tergolanatum Cuatrec.","1","1255",NA,NA,"25628.779645","Stigmaphyllon tergolanatum Cuatrec.","1","14735",NA,NA,"22968391.241906"
"1473","Stigmaphyllon urenifolium A.Juss.","6","24.833333","0.794145","0.324208","1.060218","Stigmaphyllon urenifolium A.Juss.","6","983.5","321.763733","131.359494","82268.580496","Stigmaphyllon urenifolium A.Juss.","6","1726.833333","31.179587","12.729013","4271.463274","Stigmaphyllon urenifolium A.Juss.","6","5911.166667","1369.103709","558.934249","3828065.206984"
"1474","Stigmaphyllon venulosum Cuatrec.","3","18.033333","3.453018","1.993601","2.120436","Stigmaphyllon venulosum Cuatrec.","3","2292.666667","1206.632642","696.649681","164537.160993","Stigmaphyllon venulosum Cuatrec.","3","1408.333333","78.780285","45.483819","8542.926548","Stigmaphyllon venulosum Cuatrec.","3","14988.666667","2261.82279","1305.863997","7656130.413969"
"1475","Stigmaphyllon vitifolium A.Juss.","1","23.7",NA,NA,"6.361308","Stigmaphyllon vitifolium A.Juss.","1","1613",NA,NA,"493611.482978","Stigmaphyllon vitifolium A.Juss.","1","1403",NA,NA,"25628.779645","Stigmaphyllon vitifolium A.Juss.","1","7466",NA,NA,"22968391.241906"
"1476","Tetrapterys acapulcensis Kunth","3","22.7","4.616276","2.665208","2.120436","Tetrapterys acapulcensis Kunth","3","1292","530.604372","306.344577","164537.160993","Tetrapterys acapulcensis Kunth","3","1455","197.501899","114.027775","8542.926548","Tetrapterys acapulcensis Kunth","3","10329.333333","2730.399299","1576.39677","7656130.413969"
"1477","Tetrapterys aequalis Wright","1","25.6",NA,NA,"6.361308","Tetrapterys aequalis Wright","1","1492",NA,NA,"493611.482978","Tetrapterys aequalis Wright","1","1914",NA,NA,"25628.779645","Tetrapterys aequalis Wright","1","6351",NA,NA,"22968391.241906"
"1478","Tetrapterys anisoptera A.Juss.","2","25","0","0","3.180654","Tetrapterys anisoptera A.Juss.","2","1752.5","183.140656","129.5","246805.741489","Tetrapterys anisoptera A.Juss.","2","1463","14.142136","10","12814.389823","Tetrapterys anisoptera A.Juss.","2","12622.5","300.520382","212.5","11484195.620953"
"1479","Tetrapterys arcana Morton","8","25.0375","1.499464","0.530141","0.795164","Tetrapterys arcana Morton","8","1974.75","714.444589","252.594307","61701.435372","Tetrapterys arcana Morton","8","1767.25","152.77411","54.013805","3203.597456","Tetrapterys arcana Morton","8","11832.25","5351.082447","1891.893342","2871048.905238"
"1480","Tetrapterys benthamii Triana & Planch.","2","21","3.818377","2.7","3.180654","Tetrapterys benthamii Triana & Planch.","2","1741.5","835.093109","590.5","246805.741489","Tetrapterys benthamii Triana & Planch.","2","1409.5","72.831998","51.5","12814.389823","Tetrapterys benthamii Triana & Planch.","2","13907.5","5209.255657","3683.5","11484195.620953"
"1481","Tetrapterys buxifolia Cav.","1","26.6",NA,NA,"6.361308","Tetrapterys buxifolia Cav.","1","1303",NA,NA,"493611.482978","Tetrapterys buxifolia Cav.","1","1871",NA,NA,"25628.779645","Tetrapterys buxifolia Cav.","1","6434",NA,NA,"22968391.241906"
"1482","Tetrapterys calophylla A.Juss.","17","23.452941","3.296991","0.799638","0.374195","Tetrapterys calophylla A.Juss.","17","2566.117647","1189.011926","288.377751","29035.969587","Tetrapterys calophylla A.Juss.","17","1420.470588","185.783516","45.059121","1507.575273","Tetrapterys calophylla A.Juss.","17","18080.647059","7663.045608","1858.561556","1351081.837759"
"1483","Tetrapterys cardiophylla Nied.","4","22.275","1.452297","0.726148","1.590327","Tetrapterys cardiophylla Nied.","4","822","255.399034","127.699517","123402.870745","Tetrapterys cardiophylla Nied.","4","1660.75","134.940419","67.47021","6407.194911","Tetrapterys cardiophylla Nied.","4","5002.25","427.944993","213.972496","5742097.810477"
"1484","Tetrapterys chloroptera Cuatrec.","4","25.25","0.574456","0.287228","1.590327","Tetrapterys chloroptera Cuatrec.","4","2486.25","307.227793","153.613896","123402.870745","Tetrapterys chloroptera Cuatrec.","4","1556.25","102.480486","51.240243","6407.194911","Tetrapterys chloroptera Cuatrec.","4","14862.25","1908.271011","954.135506","5742097.810477"
"1485","Tetrapterys diptera Cuatrec.","2","25.95","0.777817","0.55","3.180654","Tetrapterys diptera Cuatrec.","2","4390","2829.841338","2001","246805.741489","Tetrapterys diptera Cuatrec.","2","1500","103.23759","73","12814.389823","Tetrapterys diptera Cuatrec.","2","32239","23917.179767","16912","11484195.620953"
"1486","Tetrapterys fimbripetala A.Juss.","23","24.204348","2.113265","0.440646","0.276579","Tetrapterys fimbripetala A.Juss.","23","2373.608696","593.806116","123.817134","21461.368825","Tetrapterys fimbripetala A.Juss.","22","1588.045455","122.450564","26.106548","1164.944529","Tetrapterys fimbripetala A.Juss.","22","13939.863636","2955.014274","630.01116","1044017.783723"
"1487","Tetrapterys goudotiana Triana & Planch.","9","24.722222","1.75697","0.585657","0.706812","Tetrapterys goudotiana Triana & Planch.","9","2502.888889","681.828322","227.276107","54845.720331","Tetrapterys goudotiana Triana & Planch.","9","1669.888889","66.497076","22.165692","2847.642183","Tetrapterys goudotiana Triana & Planch.","9","15536.444444","4097.438716","1365.812905","2552043.471323"
"1488","Tetrapterys hirsutula Cuatrec. & Croat","1","26.4",NA,NA,"6.361308","Tetrapterys hirsutula Cuatrec. & Croat","1","2355",NA,NA,"493611.482978","Tetrapterys hirsutula Cuatrec. & Croat","1","1693",NA,NA,"25628.779645","Tetrapterys hirsutula Cuatrec. & Croat","1","14672",NA,NA,"22968391.241906"
"1489","Tetrapterys inaequalis Cav.","1","26.3",NA,NA,"6.361308","Tetrapterys inaequalis Cav.","1","1913",NA,NA,"493611.482978","Tetrapterys inaequalis Cav.","1","1818",NA,NA,"25628.779645","Tetrapterys inaequalis Cav.","1","9389",NA,NA,"22968391.241906"
"1490","Tetrapterys jamesonii Turcz.","3","13","7.104224","4.101626","2.120436","Tetrapterys jamesonii Turcz.","3","1114.333333","605.006887","349.300889","164537.160993","Tetrapterys jamesonii Turcz.","3","1088","264.552452","152.739429","8542.926548","Tetrapterys jamesonii Turcz.","3","10359.333333","3305.899323","1908.661864","7656130.413969"
"1491","Tetrapterys latibracteolata Nied.","2","25.95","0.777817","0.55","3.180654","Tetrapterys latibracteolata Nied.","2","895.5","297.691955","210.5","246805.741489","Tetrapterys latibracteolata Nied.","2","1631.5","160.513239","113.5","12814.389823","Tetrapterys latibracteolata Nied.","2","6078.5","1976.363453","1397.5","11484195.620953"
"1492","Tetrapterys magnifolia Ruiz ex Griseb.","15","24.986667","1.231066","0.31786","0.424087","Tetrapterys magnifolia Ruiz ex Griseb.","15","2589.533333","652.568208","168.492387","32907.432199","Tetrapterys magnifolia Ruiz ex Griseb.","15","1340.733333","156.090389","40.302365","1708.58531","Tetrapterys magnifolia Ruiz ex Griseb.","15","19636.666667","5505.515243","1421.517923","1531226.082794"
"1493","Tetrapterys maranhamensis A.Juss.","10","25.91","1.545927","0.488865","0.636131","Tetrapterys maranhamensis A.Juss.","10","2100.8","411.946005","130.268765","49361.148298","Tetrapterys maranhamensis A.Juss.","10","1462.3","113.467617","35.881611","2562.877965","Tetrapterys maranhamensis A.Juss.","10","14611.8","3257.970595","1030.260763","2296839.124191"
"1494","Tetrapterys megalantha W.R.Anderson","5","22.62","0.66106","0.295635","1.272262","Tetrapterys megalantha W.R.Anderson","5","2476.6","655.49241","293.145117","98722.296596","Tetrapterys megalantha W.R.Anderson","5","1510.4","26.642072","11.914697","5125.755929","Tetrapterys megalantha W.R.Anderson","5","15147","1642.805071","734.684763","4593678.248381"
"1495","Tetrapterys mexicana Hook. & Arn.","22","22.490909","3.554328","0.757785","0.28915","Tetrapterys mexicana Hook. & Arn.","22","1091.590909","462.773899","98.663727","22436.88559","Tetrapterys mexicana Hook. & Arn.","22","1857.045455","104.97459","22.380658","1164.944529","Tetrapterys mexicana Hook. & Arn.","22","6198.181818","3699.998567","788.842345","1044017.783723"
"1496","Tetrapterys mucronata Cav.","138","24.52971","2.107283","0.179384","0.046096","Tetrapterys mucronata Cav.","138","1956.913043","733.189109","62.413202","3576.894804","Tetrapterys mucronata Cav.","138","1472.73913","172.095217","14.649718","185.715795","Tetrapterys mucronata Cav.","138","13488.557971","5475.368754","466.094341","166437.617695"
"1497","Tetrapterys nelsonii Rose","2","23.05","0.353553","0.25","3.180654","Tetrapterys nelsonii Rose","2","1318","479.418398","339","246805.741489","Tetrapterys nelsonii Rose","2","1785","89.095454","63","12814.389823","Tetrapterys nelsonii Rose","2","9374","3230.063776","2284","11484195.620953"
"1498","Tetrapterys nitida A.Juss.","8","24.725","0.483292","0.17087","0.795164","Tetrapterys nitida A.Juss.","8","3117.5","475.39307","168.076832","61701.435372","Tetrapterys nitida A.Juss.","8","1195.75","31.891557","11.275368","3203.597456","Tetrapterys nitida A.Juss.","8","25265","2143.766445","757.935895","2871048.905238"
"1499","Tetrapterys paludosa A.Juss.","10","23.66","1.396185","0.441512","0.636131","Tetrapterys paludosa A.Juss.","10","718.5","179.609608","56.797545","49361.148298","Tetrapterys paludosa A.Juss.","10","1611.5","119.806557","37.88616","2562.877965","Tetrapterys paludosa A.Juss.","10","4313.1","887.77255","280.73833","2296839.124191"
"1500","Tetrapterys papyracea Triana & Planch.","5","23.88","0.657267","0.293939","1.272262","Tetrapterys papyracea Triana & Planch.","5","3513.6","437.55891","195.682293","98722.296596","Tetrapterys papyracea Triana & Planch.","5","1375.2","104.578679","46.769007","5125.755929","Tetrapterys papyracea Triana & Planch.","5","22809.2","2924.028163","1307.665148","4593678.248381"
"1501","Tetrapterys racemulosa A.Juss.","4","24.15","2.07284","1.03642","1.590327","Tetrapterys racemulosa A.Juss.","4","1155.25","97.888968","48.944484","123402.870745","Tetrapterys racemulosa A.Juss.","4","1692.75","131.319902","65.659951","6407.194911","Tetrapterys racemulosa A.Juss.","4","7210.25","2003.441435","1001.720717","5742097.810477"
"1502","Tetrapterys rhodopteron Oliv.","2","19.5","0.282843","0.2","3.180654","Tetrapterys rhodopteron Oliv.","2","2899.5","907.218","641.5","246805.741489","Tetrapterys rhodopteron Oliv.","2","1463","100.409163","71","12814.389823","Tetrapterys rhodopteron Oliv.","2","13372.5","2110.713742","1492.5","11484195.620953"
"1503","Tetrapterys seemannii Triana & Planch.","15","25.206667","3.7105","0.958047","0.424087","Tetrapterys seemannii Triana & Planch.","15","2348.733333","758.86941","195.939239","32907.432199","Tetrapterys seemannii Triana & Planch.","14","1730.285714","160.597169","42.921399","1830.627118","Tetrapterys seemannii Triana & Planch.","14","12348.357143","3857.821019","1031.046037","1640599.374422"
"1504","Tetrapterys seleriana Nied.","15","25.686667","0.551448","0.142383","0.424087","Tetrapterys seleriana Nied.","15","1411.266667","551.238277","142.329111","32907.432199","Tetrapterys seleriana Nied.","15","1804.666667","86.597317","22.359331","1708.58531","Tetrapterys seleriana Nied.","15","7510.733333","3337.079957","861.63034","1531226.082794"
"1505","Tetrapterys splendens Cuatrec.","4","23.675","0.818026","0.409013","1.590327","Tetrapterys splendens Cuatrec.","4","2253.5","292.919215","146.459608","123402.870745","Tetrapterys splendens Cuatrec.","4","1556.75","13.175103","6.587552","6407.194911","Tetrapterys splendens Cuatrec.","4","16989.75","1547.128819","773.56441","5742097.810477"
"1506","Tetrapterys stipulacea J.F.Macbr.","5","25","0.430116","0.192354","1.272262","Tetrapterys stipulacea J.F.Macbr.","5","2053.8","512.255015","229.087407","98722.296596","Tetrapterys stipulacea J.F.Macbr.","5","1285","76.775647","34.335113","5125.755929","Tetrapterys stipulacea J.F.Macbr.","5","17954.2","2985.564637","1335.185096","4593678.248381"
"1507","Tetrapterys styloptera A.Juss.","76","25.139474","1.335373","0.153178","0.083701","Tetrapterys styloptera A.Juss.","76","2428.697368","674.013096","77.314605","6494.887934","Tetrapterys styloptera A.Juss.","76","1485.368421","196.072561","22.491065","337.220785","Tetrapterys styloptera A.Juss.","76","16822.592105","5617.973984","644.425812","302215.674236"
"1508","Tetrapterys subaptera Cuatrec.","1","24.2",NA,NA,"6.361308","Tetrapterys subaptera Cuatrec.","1","5837",NA,NA,"493611.482978","Tetrapterys subaptera Cuatrec.","1","1481",NA,NA,"25628.779645","Tetrapterys subaptera Cuatrec.","1","24536",NA,NA,"22968391.241906"
"1509","Tetrapterys tinifolia Triana & Planch.","35","23.885714","2.740346","0.463203","0.181752","Tetrapterys tinifolia Triana & Planch.","35","3011.914286","1188.749674","200.935369","14103.185228","Tetrapterys tinifolia Triana & Planch.","35","1584.542857","201.584509","34.074001","732.250847","Tetrapterys tinifolia Triana & Planch.","35","19423.142857","7949.751798","1343.753311","656239.749769"
"1510","Tetrapterys tysonii Cuatrec. & Croat","1","23.1",NA,NA,"6.361308","Tetrapterys tysonii Cuatrec. & Croat","1","2786",NA,NA,"493611.482978","Tetrapterys tysonii Cuatrec. & Croat","1","1606",NA,NA,"25628.779645","Tetrapterys tysonii Cuatrec. & Croat","1","16897",NA,NA,"22968391.241906"
"1511","Tetrapterys xylosteifolia A.Juss.","1","22.1",NA,NA,"6.361308","Tetrapterys xylosteifolia A.Juss.","1","1171",NA,NA,"493611.482978","Tetrapterys xylosteifolia A.Juss.","1","1393",NA,NA,"25628.779645","Tetrapterys xylosteifolia A.Juss.","1","9094",NA,NA,"22968391.241906"
"1512","Thryallis brachystachys Lindl.","7","23.3","1.266228","0.478589","0.908758","Thryallis brachystachys Lindl.","7","1272","253.841814","95.943187","70515.92614","Thryallis brachystachys Lindl.","7","1559.142857","211.359432","79.886356","3661.254235","Thryallis brachystachys Lindl.","7","7938.142857","1381.701539","522.234094","3281198.748844"
"1513","Thryallis laburnum S.Moore","3","25.766667","0.152753","0.088192","2.120436","Thryallis laburnum S.Moore","3","1079.333333","17.47379","10.088497","164537.160993","Thryallis laburnum S.Moore","3","1722.333333","69.5006","40.12619","8542.926548","Thryallis laburnum S.Moore","3","6332.666667","626.852721","361.913587","7656130.413969"
"1514","Thryallis latifolia Mart.","8","22.3625","1.267097","0.447986","0.795164","Thryallis latifolia Mart.","8","1070.25","275.395171","97.366896","61701.435372","Thryallis latifolia Mart.","8","1491.125","126.904281","44.867439","3203.597456","Thryallis latifolia Mart.","8","8461.75","2752.744072","973.242","2871048.905238"
"1515","Thryallis longifolia Mart.","19","24.405263","1.262482","0.289633","0.334806","Thryallis longifolia Mart.","19","720.315789","159.69417","36.636355","25979.551736","Thryallis longifolia Mart.","19","1622.526316","159.962276","36.697863","1348.883139","Thryallis longifolia Mart.","19","4488.947368","951.924278","218.386407","1208862.696942"
"1516","Thryallis parviflora C.E.Anderson","2","23.1","0","0","3.180654","Thryallis parviflora C.E.Anderson","2","1251.5","10.606602","7.5","246805.741489","Thryallis parviflora C.E.Anderson","2","1578","7.071068","5","12814.389823","Thryallis parviflora C.E.Anderson","2","8986","394.565584","279","11484195.620953"
"1517","Triopterys jamaicensis L.","1","25",NA,NA,"6.361308","Triopterys jamaicensis L.","1","1377",NA,NA,"493611.482978","Triopterys jamaicensis L.","1","1811",NA,NA,"25628.779645","Triopterys jamaicensis L.","1","7795",NA,NA,"22968391.241906"
"1518","Triopterys rigida Sw.","3","25.666667","0.152753","0.088192","2.120436","Triopterys rigida Sw.","3","1305","170.67806","98.541024","164537.160993","Triopterys rigida Sw.","3","1748.666667","12.66228","7.310571","8542.926548","Triopterys rigida Sw.","3","9034","1670.886292","964.68665","7656130.413969"
"1519","Trigonia boliviana Warm.","19","23.489474","1.947618","0.446814","0.334806","Trigonia boliviana Warm.","19","1234.210526","725.846217","166.520543","25979.551736","Trigonia boliviana Warm.","19","1688.210526","150.446956","34.514899","1348.883139","Trigonia boliviana Warm.","19","8137.368421","4223.91125","969.031699","1208862.696942"
"1520","Trigonia coppenamensis Stafleu","1","25.1",NA,NA,"6.361308","Trigonia coppenamensis Stafleu","1","2606",NA,NA,"493611.482978","Trigonia coppenamensis Stafleu","1","1166",NA,NA,"25628.779645","Trigonia coppenamensis Stafleu","1","22725",NA,NA,"22968391.241906"
"1521","Trigonia hypoleuca Griseb.","11","25.7","0.481664","0.145227","0.578301","Trigonia hypoleuca Griseb.","11","2267.090909","383.12177","115.51556","44873.77118","Trigonia hypoleuca Griseb.","11","1584.363636","115.298112","34.763689","2329.889059","Trigonia hypoleuca Griseb.","11","14135.636364","2495.101812","752.301502","2088035.567446"
"1522","Trigonia killipii J.F.Macbr.","6","25.116667","0.611283","0.249555","1.060218","Trigonia killipii J.F.Macbr.","6","1962.5","462.783643","188.930631","82268.580496","Trigonia killipii J.F.Macbr.","6","1374.333333","79.891593","32.615606","4271.463274","Trigonia killipii J.F.Macbr.","6","13228.333333","1654.665968","675.514553","3828065.206984"
"1523","Trigonia laevis Aubl.","42","25.297619","0.95649","0.14759","0.15146","Trigonia laevis Aubl.","42","2188.214286","586.691448","90.528456","11752.654357","Trigonia laevis Aubl.","42","1444.142857","137.500257","21.21675","610.209039","Trigonia laevis Aubl.","42","14798.333333","3427.460666","528.868663","546866.458141"
"1524","Trigonia nivea Cambess.","88","23.577273","2.461507","0.262398","0.072288","Trigonia nivea Cambess.","88","1292.613636","423.971112","45.195472","5609.221397","Trigonia nivea Cambess.","88","1521.034091","156.84537","16.719773","291.236132","Trigonia nivea Cambess.","88","8422.306818","3040.914024","324.162524","261004.445931"
"1525","Trigonia prancei Lleras","11","25.054545","0.38043","0.114704","0.578301","Trigonia prancei Lleras","11","2194","594.852082","179.354651","44873.77118","Trigonia prancei Lleras","11","1333.272727","187.871813","56.645483","2329.889059","Trigonia prancei Lleras","11","16825.454545","6979.424108","2104.375547","2088035.567446"
"1526","Trigonia reticulata Lleras","1","26.3",NA,NA,"6.361308","Trigonia reticulata Lleras","1","2325",NA,NA,"493611.482978","Trigonia reticulata Lleras","1","1351",NA,NA,"25628.779645","Trigonia reticulata Lleras","1","16883",NA,NA,"22968391.241906"
"1527","Trigonia rotundifolia Lleras","1","23.5",NA,NA,"6.361308","Trigonia rotundifolia Lleras","1","1681",NA,NA,"493611.482978","Trigonia rotundifolia Lleras","1","1590",NA,NA,"25628.779645","Trigonia rotundifolia Lleras","1","9297",NA,NA,"22968391.241906"
"1528","Trigonia rugosa Benth.","14","25.464286","1.423758","0.380515","0.454379","Trigonia rugosa Benth.","14","1477.642857","387.832955","103.652717","35257.96307","Trigonia rugosa Benth.","14","1911.5","111.774326","29.872945","1830.627118","Trigonia rugosa Benth.","14","8520.214286","2627.280319","702.170201","1640599.374422"
"1529","Trigonia rytidocarpa Casar.","3","23.2","1.92873","1.113553","2.120436","Trigonia rytidocarpa Casar.","3","1215.333333","163.23092","94.241416","164537.160993","Trigonia rytidocarpa Casar.","3","1364","91.307174","52.716221","8542.926548","Trigonia rytidocarpa Casar.","3","8659.666667","1493.464875","862.252348","7656130.413969"
"1530","Trigonia sericea Kunth","11","22.4","3.583853","1.080572","0.578301","Trigonia sericea Kunth","11","2172.636364","672.48662","202.762345","44873.77118","Trigonia sericea Kunth","11","1397.181818","226.4137","68.266299","2329.889059","Trigonia sericea Kunth","11","16966.727273","5615.259265","1693.064371","2088035.567446"
"1531","Trigonia villosa Aubl.","11","25.063636","1.081917","0.32621","0.578301","Trigonia villosa Aubl.","11","1968.181818","796.530705","240.163044","44873.77118","Trigonia villosa Aubl.","11","1534","86.97126","26.222822","2329.889059","Trigonia villosa Aubl.","11","12681.363636","3842.726175","1158.625536","2088035.567446"
"1532","Trigonia virens J.F.Macbr.","17","25.635294","0.579807","0.140624","0.374195","Trigonia virens J.F.Macbr.","17","2509.470588","431.366016","104.621626","29035.969587","Trigonia virens J.F.Macbr.","17","1359.411765","158.442442","38.427937","1507.575273","Trigonia virens J.F.Macbr.","17","18467.647059","3718.503898","901.869667","1351081.837759"
"1533","Anchietea ferrucciae Paula-Souza & Zmarzty","1","20.5",NA,NA,"6.361308","Anchietea ferrucciae Paula-Souza & Zmarzty","1","1082",NA,NA,"493611.482978","Anchietea ferrucciae Paula-Souza & Zmarzty","1","1541",NA,NA,"25628.779645","Anchietea ferrucciae Paula-Souza & Zmarzty","1","6592",NA,NA,"22968391.241906"
"1534","Anchietea pyrifolia A.St.-Hil.","20","20.095","3.019668","0.675218","0.318065","Anchietea pyrifolia A.St.-Hil.","20","1193.8","377.766929","84.471253","24680.574149","Anchietea pyrifolia A.St.-Hil.","20","1435.4","221.097359","49.438872","1281.438982","Anchietea pyrifolia A.St.-Hil.","20","8899.7","3536.59359","790.806368","1148419.562095"
"1535","Anchietea selloviana Cham. & Schltdl.","20","22.335","1.722689","0.385205","0.318065","Anchietea selloviana Cham. & Schltdl.","20","964.35","274.225085","61.318593","24680.574149","Anchietea selloviana Cham. & Schltdl.","20","1470.75","158.872963","35.525075","1281.438982","Anchietea selloviana Cham. & Schltdl.","20","6528.9","2186.76656","488.975868","1148419.562095"
"1536","Hybanthopsis bahiensis Paula-Souza","4","24.2","1.042433","0.521216","1.590327","Hybanthopsis bahiensis Paula-Souza","4","753.75","168.460431","84.230216","123402.870745","Hybanthopsis bahiensis Paula-Souza","4","1537.25","128.836783","64.418392","6407.194911","Hybanthopsis bahiensis Paula-Souza","4","4558.25","1179.55765","589.778825","5742097.810477"
"1537","Byttneria benensis Britton","22","24.840909","0.950017","0.202544","0.28915","Byttneria benensis Britton","22","1943.772727","520.567084","110.985275","22436.88559","Byttneria benensis Britton","22","1400","88.641063","18.898338","1164.944529","Byttneria benensis Britton","22","13854.818182","3243.233684","691.459745","1044017.783723"
"1538","Byttneria catalpifolia Jacq.","64","23.959375","2.620052","0.327506","0.099395","Byttneria catalpifolia Jacq.","64","1872.40625","962.651789","120.331474","7712.679422","Byttneria catalpifolia Jacq.","64","1689.421875","218.809971","27.351246","400.449682","Byttneria catalpifolia Jacq.","64","11939.75","6972.69988","871.587485","358881.113155"
"1539","Byttneria fulva Poepp. & Endl.","17","25.152941","0.226709","0.054985","0.374195","Byttneria fulva Poepp. & Endl.","17","2441.411765","521.960614","126.594044","29035.969587","Byttneria fulva Poepp. & Endl.","17","1231.529412","83.448425","20.239216","1507.575273","Byttneria fulva Poepp. & Endl.","17","19963.529412","5097.817476","1236.402348","1351081.837759"
"1540","Byttneria oranensis Cristóbal","1","22.6",NA,NA,"6.361308","Byttneria oranensis Cristóbal","1","934",NA,NA,"493611.482978","Byttneria oranensis Cristóbal","1","1836",NA,NA,"25628.779645","Byttneria oranensis Cristóbal","1","6805",NA,NA,"22968391.241906"
"1541","Combretum argenteum Bertol.","16","25.6875","1.524412","0.381103","0.397582","Combretum argenteum Bertol.","16","1610.5","636.383218","159.095805","30850.717686","Combretum argenteum Bertol.","16","1894.1875","125.913313","31.478328","1601.798728","Combretum argenteum Bertol.","16","9939","5282.182428","1320.545607","1435524.452619"
"1542","Combretum assimile Eichler","31","24.66129","2.33947","0.420181","0.205203","Combretum assimile Eichler","31","2280.064516","866.459537","155.620727","15922.951064","Combretum assimile Eichler","31","1405.741935","162.714877","29.224455","826.734827","Combretum assimile Eichler","31","16394.483871","5374.378084","965.266799","740915.846513"
"1543","Combretum brevistylum Eichler","6","25.166667","0.326599","0.133333","1.060218","Combretum brevistylum Eichler","6","2131.166667","689.128556","281.335555","82268.580496","Combretum brevistylum Eichler","7","1376.428571","255.135165","96.432028","3661.254235","Combretum brevistylum Eichler","7","16587.428571","5605.676821","2118.746686","3281198.748844"
"1544","Combretum farinosum Kunth","60","24.77","2.593754","0.334852","0.106022","Combretum farinosum Kunth","60","1228.2","464.278401","59.938084","8226.85805","Combretum farinosum Kunth","59","1862.20339","142.675757","18.574801","434.386096","Combretum farinosum Kunth","59","7217.508475","2855.239342","371.720501","389294.766812"
"1545","Combretum formosum G.Don","6","26.416667","1.579135","0.644679","1.060218","Combretum formosum G.Don","6","1550.833333","328.18313","133.980202","82268.580496","Combretum formosum G.Don","6","1960.5","188.873238","77.107177","4271.463274","Combretum formosum G.Don","6","9135","2567.420651","1048.145092","3828065.206984"
"1546","Combretum gracile Schott","7","26.257143","0.943146","0.356476","0.908758","Combretum gracile Schott","7","2267.571429","832.316418","314.586036","70515.92614","Combretum gracile Schott","7","1617.142857","131.299186","49.626428","3661.254235","Combretum gracile Schott","7","16181.285714","5059.886616","1912.457378","3281198.748844"
"1547","Combretum hilariana D.Dietr.","7","25.371429","1.157172","0.43737","0.908758","Combretum hilariana D.Dietr.","7","1045.571429","450.312061","170.201961","70515.92614","Combretum hilariana D.Dietr.","7","1712.142857","80.943249","30.593672","3661.254235","Combretum hilariana D.Dietr.","7","5883.571429","2042.481649","771.9855","3281198.748844"
"1548","Combretum laurifolium Mart.","30","25.463333","0.9182","0.16764","0.212044","Combretum laurifolium Mart.","30","2498.1","566.979131","103.515753","16453.716099","Combretum laurifolium Mart.","30","1459.9","194.043072","35.427256","854.292655","Combretum laurifolium Mart.","30","17142.8","4617.676923","843.068605","765613.041397"
"1549","Combretum leprosum Mart.","122","25.735246","1.659977","0.150287","0.052142","Combretum leprosum Mart.","122","1206.655738","411.982082","37.299105","4045.995762","Combretum leprosum Mart.","122","1679.07377","124.227009","11.246985","210.071964","Combretum leprosum Mart.","122","7156.090164","2382.938702","215.741133","188265.501983"
"1550","Combretum llewelynii J.F.Macbr.","23","24.452174","1.366438","0.284922","0.276579","Combretum llewelynii J.F.Macbr.","23","2908.869565","590.104097","123.04521","21461.368825","Combretum llewelynii J.F.Macbr.","23","1218.782609","84.695152","17.66016","1114.294767","Combretum llewelynii J.F.Macbr.","23","23129.913043","3230.957161","673.701139","998625.70617"
"1551","Combretum mellifluum Eichler","60","25.653333","1.915721","0.247319","0.106022","Combretum mellifluum Eichler","60","1193.15","327.947692","42.337865","8226.85805","Combretum mellifluum Eichler","60","1649.9","114.681386","14.805303","427.146327","Combretum mellifluum Eichler","60","7395.483333","2145.627501","276.999319","382806.520698"
"1552","Combretum monetaria Mart.","31","24.941935","1.20548","0.216511","0.205203","Combretum monetaria Mart.","31","661.645161","142.953267","25.675165","15922.951064","Combretum monetaria Mart.","31","1671.709677","126.240034","22.673379","826.734827","Combretum monetaria Mart.","31","3979.354839","816.215435","146.59662","740915.846513"
"1553","Combretum pavonii G.Don","3","17.266667","10.803857","6.23761","2.120436","Combretum pavonii G.Don","3","821","21.794495","12.583058","164537.160993","Combretum pavonii G.Don","3","1244.666667","415.193128","239.711864","8542.926548","Combretum pavonii G.Don","3","6553","2924.340438","1688.368739","7656130.413969"
"1554","Combretum pyramidatum Desv.","11","25.618182","0.927166","0.279551","0.578301","Combretum pyramidatum Desv.","11","1991.363636","548.713089","165.443221","44873.77118","Combretum pyramidatum Desv.","11","1580.363636","139.167002","41.96043","2329.889059","Combretum pyramidatum Desv.","11","12659.090909","2303.024466","694.388003","2088035.567446"
"1555","Combretum rohrii Exell","2","25.3","0.424264","0.3","3.180654","Combretum rohrii Exell","2","2288","57.982756","41","246805.741489","Combretum rohrii Exell","2","1543","21.213203","15","12814.389823","Combretum rohrii Exell","2","15352","73.539105","52","11484195.620953"
