"","Family","Genus","Species","CM","taxized_names"
"8254","Poaceae","Aulonemia","Aulonemia bogotensis",3,"Aulonemia bogotensis L.G.Clark, Londoño & M.Kobay."
"8255","Poaceae","Aulonemia","Aulonemia cincta",3,"Aulonemia cincta P.L.Viana & Filg."
"8256","Poaceae","Aulonemia","Aulonemia lanciflora",3,"Aulonemia lanciflora McClure & L.B.Sm."
"8257","Poaceae","Aulonemia","Aulonemia notata",3,"Aulonemia notata McClure ex Judz., L.G.Clark & Londoño"
"8258","Poaceae","Aulonemia","Aulonemia patula",3,"Aulonemia patula (Pilg.) McClure McClure (Pilg.)"
"8259","Poaceae","Aulonemia","Aulonemia prolifera",3,"Aulonemia prolifera P.L.Viana & Filg."
"8260","Poaceae","Aulonemia","Aulonemia pumila",3,"Aulonemia pumila L.G.Clark & Londoño"
"8261","Poaceae","Aulonemia","Aulonemia setosa",3,"Aulonemia setosa (Londoño) P.L.Viana & Filg. P.L.Viana & Filg. (Londoño)"
"8262","Poaceae","Aulonemia","Aulonemia soderstromii",3,"Aulonemia soderstromii P.L.Viana, Filg. & Judz."
"8263","Poaceae","Aulonemia","Aulonemia trianae",3,"Aulonemia trianae (Munro) McClure McClure (Munro)"
"8264","Poaceae","Aulonemia","Aulonemia verrucosa",3,"Aulonemia verrucosa Londoño, Judz. & L.G.Clark"
"8265","Poaceae","Aulonemia","Aulonemia xerophylla",3,"Aulonemia xerophylla P.L.Viana & Filg."
"8266","Poaceae","Aulonemia","Aulonemia ximenae",3,"Aulonemia ximenae L.G.Clark, Judz. & C.D.Tyrrell"
"8267","Poaceae","Chusquea","Chusquea abietifolia",3,"Chusquea abietifolia Griseb."
"8268","Poaceae","Chusquea","Chusquea albilanata",3,"Chusquea albilanata L.G.Clark & Londoño"
"8269","Poaceae","Chusquea","Chusquea arachniformis",3,"Chusquea arachniformis L.G.Clark & Londoño"
"8270","Poaceae","Chusquea","Chusquea bahiana",3,"Chusquea bahiana L.G.Clark"
"8271","Poaceae","Chusquea","Chusquea bambusoides",3,"Chusquea bambusoides (Raddi) Hack. Hack. (Raddi)"
"8272","Poaceae","Chusquea","Chusquea bradei",3,"Chusquea bradei L.G.Clark"
"8273","Poaceae","Chusquea","Chusquea capitata",3,"Chusquea capitata Nees"
"8274","Poaceae","Chusquea","Chusquea capituliflora",3,"Chusquea capituliflora Trin."
"8275","Poaceae","Chusquea","Chusquea ciliatifolia",3,"Chusquea ciliatifolia A.C.Mota, Judz. & L.G.Clark"
"8276","Poaceae","Chusquea","Chusquea clarkiae",3,"Chusquea clarkiae Londoño & Judz."
"8277","Poaceae","Chusquea","Chusquea clemirae",3,"Chusquea clemirae A.C.Mota, R.P.Oliveira & L.G.Clark"
"8278","Poaceae","Chusquea","Chusquea coronalis",3,"Chusquea coronalis Soderstr. & C.E.Calderón"
"8279","Poaceae","Chusquea","Chusquea grandiflora",3,"Chusquea grandiflora L.G.Clark"
"8280","Poaceae","Chusquea","Chusquea latifolia",3,"Chusquea latifolia L.G.Clark"
"8281","Poaceae","Chusquea","Chusquea lehmannii",3,"Chusquea lehmannii Pilg."
"8282","Poaceae","Chusquea","Chusquea leptophylla",3,"Chusquea leptophylla Nees"
"8283","Poaceae","Chusquea","Chusquea ligulata",3,"Chusquea ligulata Munro"
"8284","Poaceae","Chusquea","Chusquea londoniae",3,"Chusquea londoniae L.G.Clark"
"8285","Poaceae","Chusquea","Chusquea longiprophylla",3,"Chusquea longiprophylla L.G.Clark"
"8286","Poaceae","Chusquea","Chusquea maculata",3,"Chusquea maculata L.G.Clark"
"8287","Poaceae","Chusquea","Chusquea mirabilis",3,"Chusquea mirabilis A.C.Mota, R.P.Oliveira & L.G.Clark"
"8288","Poaceae","Chusquea","Chusquea oligophylla",3,"Chusquea oligophylla Rupr."
"8289","Poaceae","Chusquea","Chusquea oxylepis",3,"Chusquea oxylepis (Hack.) Ekman Ekman (Hack.)"
"8290","Poaceae","Chusquea","Chusquea pallida",3,"Chusquea pallida Munro"
"8291","Poaceae","Chusquea","Chusquea pohlii",3,"Chusquea pohlii L.G.Clark"
"8292","Poaceae","Chusquea","Chusquea purdieana",3,"Chusquea purdieana Munro"
"8293","Poaceae","Chusquea","Chusquea ramosissima",3,"Chusquea ramosissima Lindm."
"8294","Poaceae","Chusquea","Chusquea scabra",3,"Chusquea scabra Soderstr. & C.E.Calderón"
"8295","Poaceae","Chusquea","Chusquea scandens",3,"Chusquea scandens Kunth"
"8296","Poaceae","Chusquea","Chusquea sellowii",3,"Chusquea sellowii Rupr."
"8297","Poaceae","Chusquea","Chusquea serpens",3,"Chusquea serpens L.G.Clark"
"8298","Poaceae","Chusquea","Chusquea serrulata",3,"Chusquea serrulata Pilg."
"8299","Poaceae","Chusquea","Chusquea sneidernii",3,"Chusquea sneidernii Aspl."
"8300","Poaceae","Chusquea","Chusquea spathacea",3,"Chusquea spathacea L.G.Clark"
"8301","Poaceae","Chusquea","Chusquea tenuiglumis",3,"Chusquea tenuiglumis Döll"
"8302","Poaceae","Chusquea","Chusquea tonduzii",3,"Chusquea tonduzii Hack."
"8303","Poaceae","Chusquea","Chusquea tuberculosa",3,"Chusquea tuberculosa Swallen"
"8304","Poaceae","Chusquea","Chusquea uniflora",3,"Chusquea uniflora Steud."
"8305","Poaceae","Colanthelia","Colanthelia burchellii",3,"Colanthelia burchellii (Munro) McClure McClure (Munro)"
"8306","Poaceae","Colanthelia","Colanthelia rhizantha",3,"Colanthelia rhizantha (Hack.) McClure McClure (Hack.)"
"8307","Poaceae","Elytrostachys","Elytrostachys clavigera",3,"Elytrostachys clavigera McClure"
"8308","Poaceae","Elytrostachys","Elytrostachys typica",3,"Elytrostachys typica McClure"
"8309","Poaceae","Guadua","Guadua ciliata",3,"Guadua ciliata Londoño & Davidse"
"8310","Poaceae","Guadua","Guadua tagoara",3,"Guadua tagoara (Nees) Kunth Kunth (Nees)"
"8311","Poaceae","Ichnanthus","Ichnanthus bambusiflorus",3,"Ichnanthus bambusiflorus (Trin.) Döll Döll (Trin.)"
"8312","Poaceae","Ichnanthus","Ichnanthus breviscrobs",3,"Ichnanthus breviscrobs Döll"
"8313","Poaceae","Lasiacis","Lasiacis divaricata",3,"Lasiacis divaricata (L.) Hitchc. Hitchc. (L.)"
"8314","Poaceae","Lasiacis","Lasiacis ligulata",3,"Lasiacis ligulata Hitchc. & Chase"
"8315","Poaceae","Lasiacis","Lasiacis ruscifolia",3,"Lasiacis ruscifolia (Kunth) Hitchc. Hitchc. (Kunth)"
"8316","Poaceae","Lasiacis","Lasiacis sorghoidea",3,"Lasiacis sorghoidea (Ham.) Hitchc. & Chase Hitchc. & Chase (Ham.)"
"8317","Poaceae","Merostachys","Merostachys bifurcata",3,"Merostachys bifurcata Send."
"8318","Poaceae","Merostachys","Merostachys calderoniana",3,"Merostachys calderoniana Send."
"8319","Poaceae","Merostachys","Merostachys exserta",3,"Merostachys exserta Munro"
"8320","Poaceae","Merostachys","Merostachys fischeriana",3,"Merostachys fischeriana Rupr. ex Döll"
"8321","Poaceae","Merostachys","Merostachys fistulosa",3,"Merostachys fistulosa Döll"
"8322","Poaceae","Merostachys","Merostachys magnispicula",3,"Merostachys magnispicula Send."
"8323","Poaceae","Merostachys","Merostachys medullosa",3,"Merostachys medullosa Send."
"8324","Poaceae","Merostachys","Merostachys multiramea",3,"Merostachys multiramea Hack."
"8325","Poaceae","Merostachys","Merostachys scandens",3,"Merostachys scandens Send."
"8326","Poaceae","Merostachys","Merostachys skvortzovii",3,"Merostachys skvortzovii Send."
"8327","Poaceae","Merostachys","Merostachys speciosa",3,"Merostachys speciosa Spreng."
"8328","Poaceae","Merostachys","Merostachys ternata",3,"Merostachys ternata Nees"
"8329","Poaceae","Olyra","Olyra latifolia",3,"Olyra latifolia L."
"8330","Poaceae","Olyra","Olyra longifolia",3,"Olyra longifolia Kunth"
"8331","Poaceae","Parodiolyra","Parodiolyra lateralis",3,"Parodiolyra lateralis (J.Presl ex Nees) Soderstr. & Zuloaga Soderstr. & Zuloaga (J.Presl ex Nees)"
"8332","Poaceae","Parodiolyra","Parodiolyra luetzelburgii",3,"Parodiolyra luetzelburgii (Pilg.) Soderstr. & Zuloaga Soderstr. & Zuloaga (Pilg.)"
"8333","Poaceae","Rhipidocladum","Rhipidocladum abregoense",3,"Rhipidocladum abregoense Londoño & L.G.Clark"
"8334","Poaceae","Rhipidocladum","Rhipidocladum angustiflorum",3,"Rhipidocladum angustiflorum (Stapf) McClure McClure (Stapf)"
"8335","Poaceae","Rhipidocladum","Rhipidocladum harmonicum",3,"Rhipidocladum harmonicum (Parodi) McClure McClure (Parodi)"
"8336","Poaceae","Rhipidocladum","Rhipidocladum parviflorum",3,"Rhipidocladum parviflorum (Trin.) McClure McClure (Trin.)"
"8337","Poaceae","Rhipidocladum","Rhipidocladum racemiflorum",3,"Rhipidocladum racemiflorum (Steud.) McClure McClure (Steud.)"
"8338","Polemoniaceae","Cobaea","Cobaea aequatoriensis",2,"Cobaea aequatoriensis Aspl."
"8339","Polemoniaceae","Cobaea","Cobaea aschersoniana",2,"Cobaea aschersoniana Brand"
"8340","Polemoniaceae","Cobaea","Cobaea biaurita",2,"Cobaea biaurita Standl."
"8341","Polemoniaceae","Cobaea","Cobaea campanulata",2,"Cobaea campanulata Hemsl."
"8342","Polemoniaceae","Cobaea","Cobaea flava",2,"Cobaea flava Prather"
"8343","Polemoniaceae","Cobaea","Cobaea gracilis",2,"Cobaea gracilis (Oerst.) Hemsl. Hemsl. (Oerst.)"
"8344","Polemoniaceae","Cobaea","Cobaea lutea",2,"Cobaea lutea D.Don"
"8345","Polemoniaceae","Cobaea","Cobaea minor",2,"Cobaea minor Mart. & Galeotti"
"8346","Polemoniaceae","Cobaea","Cobaea pachysepala",2,"Cobaea pachysepala Standl."
"8347","Polemoniaceae","Cobaea","Cobaea paneroi",2,"Cobaea paneroi Prather"
"8348","Polemoniaceae","Cobaea","Cobaea penduliflora",2,"Cobaea penduliflora Peter"
"8349","Polemoniaceae","Cobaea","Cobaea pringlei",2,"Cobaea pringlei (House) Standl. Standl. (House)"
"8350","Polemoniaceae","Cobaea","Cobaea rotundiflora",2,"Cobaea rotundiflora Prather"
"8351","Polemoniaceae","Cobaea","Cobaea scandens",2,"Cobaea scandens Cav."
"8352","Polemoniaceae","Cobaea","Cobaea skutchii",2,"Cobaea skutchii I.M.Johnst."
"8353","Polemoniaceae","Cobaea","Cobaea stipularis",2,"Cobaea stipularis Benth."
"8354","Polemoniaceae","Cobaea","Cobaea trianae",2,"Cobaea trianae Hemsl."
"8355","Polemoniaceae","Cobaea","Cobaea triflora",2,"Cobaea triflora J.D.Sm."
"8356","Polygalaceae","Bredemeyera","Bredemeyera barbeyana",3,"Bredemeyera barbeyana Chodat"
"8357","Polygalaceae","Bredemeyera","Bredemeyera disperma",3,"Bredemeyera disperma (Vell.) J.F.B.Pastore J.F.B.Pastore (Vell.)"
"8358","Polygalaceae","Bredemeyera","Bredemeyera divaricata",3,"Bredemeyera divaricata (DC.) J.F.B.Pastore J.F.B.Pastore (DC.)"
"8359","Polygalaceae","Bredemeyera","Bredemeyera floribunda",3,"Bredemeyera floribunda Willd."
"8360","Polygalaceae","Bredemeyera","Bredemeyera hebeclada",3,"Bredemeyera hebeclada (DC.) J.F.B.Pastore J.F.B.Pastore (DC.)"
"8361","Polygalaceae","Bredemeyera","Bredemeyera laurifolia",3,"Bredemeyera laurifolia Klotzsch ex A.W.Benn."
"8362","Polygalaceae","Bredemeyera","Bredemeyera lucida",1,"Bredemeyera lucida (Benth.) A.W.Benn. A.W.Benn. (Benth.)"
"8363","Polygalaceae","Bredemeyera","Bredemeyera martiana",3,"Bredemeyera martiana A.W.Benn."
"8364","Polygalaceae","Bredemeyera","Bredemeyera myrtifolia",3,"Bredemeyera myrtifolia A.W.Benn."
"8365","Polygalaceae","Diclidanthera","Diclidanthera laurifolia",1,"Diclidanthera laurifolia Mart."
"8366","Polygalaceae","Moutabea","Moutabea aculeata",3,"Moutabea aculeata (Ruiz & Pav.) Poepp. & Endl. Poepp. & Endl. (Ruiz & Pav.)"
"8367","Polygalaceae","Moutabea","Moutabea angustifolia",3,"Moutabea angustifolia Huber"
"8368","Polygalaceae","Moutabea","Moutabea aryanae",3,"Moutabea arianiae Jans.-Jac. & Maas"
"8369","Polygalaceae","Moutabea","Moutabea chodatiana",3,"Moutabea chodatiana Huber"
"8370","Polygalaceae","Moutabea","Moutabea excoriata",3,"Moutabea excoriata Mart. ex Miq."
"8371","Polygalaceae","Moutabea","Moutabea gentryi",3,"Moutabea gentryi T.Wendt"
"8372","Polygalaceae","Moutabea","Moutabea guianensis",3,"Moutabea guianensis Aubl."
"8373","Polygalaceae","Moutabea","Moutabea longifolia",3,"Moutabea longifolia Poepp. & Endl."
"8374","Polygalaceae","Polygala","Polygala floribunda",3,"Polygala floribunda Benth."
"8375","Polygalaceae","Polygala","Polygala lancifolia",3,"Polygala lancifolia A.St.-Hil."
"8376","Polygalaceae","Polygala","Polygala securidaca",3,"Polygala securidaca Chodat"
"8377","Polygalaceae","Securidaca","Securidaca acuminata",5,"Securidaca acuminata A.St.-Hil."
"8378","Polygalaceae","Securidaca","Securidaca amazonica",5,"Securidaca amazonica Chodat"
"8379","Polygalaceae","Securidaca","Securidaca bialata",5,"Securidaca bialata Benth."
"8380","Polygalaceae","Securidaca","Securidaca brownii",5,"Securidaca brownii Griseb."
"8381","Polygalaceae","Securidaca","Securidaca cacumina",5,"Securidaca cacumina Wurdack"
"8382","Polygalaceae","Securidaca","Securidaca calophylla",5,"Securidaca calophylla (Poepp. & Endl.) Blake Blake (Poepp. & Endl.)"
"8383","Polygalaceae","Securidaca","Securidaca coriacea",5,"Securidaca coriacea Bonpl. ex Steud."
"8384","Polygalaceae","Securidaca","Securidaca cristata",5,"Securidaca cristata A.C.Sm."
"8385","Polygalaceae","Securidaca","Securidaca divaricata",5,"Securidaca divaricata Nees & Mart."
"8386","Polygalaceae","Securidaca","Securidaca diversifolia",5,"Securidaca diversifolia (L.) Blake Blake (L.)"
"8387","Polygalaceae","Securidaca","Securidaca elliptica",5,"Securidaca elliptica Turcz."
"8388","Polygalaceae","Securidaca","Securidaca falcata",5,"Securidaca falcata Chodat"
"8389","Polygalaceae","Securidaca","Securidaca froesii",5,"Securidaca froesii Wurdack"
"8390","Polygalaceae","Securidaca","Securidaca fruticans",5,"Securidaca fruticans Wurdack"
"8391","Polygalaceae","Securidaca","Securidaca goudotiana",5,"Securidaca goudotiana Planch. & Triana"
"8392","Polygalaceae","Securidaca","Securidaca lanceolata",5,"Securidaca lanceolata A.St.-Hil."
"8393","Polygalaceae","Securidaca","Securidaca lateralis",5,"Securidaca lateralis A.W.Benn."
"8394","Polygalaceae","Securidaca","Securidaca leiocarpa",5,"Securidaca leiocarpa Blake"
"8395","Polygalaceae","Securidaca","Securidaca longifolia",5,"Securidaca longifolia Poepp. & Endl."
"8396","Polygalaceae","Securidaca","Securidaca macrocarpa",5,"Securidaca macrocarpa A.W.Benn."
"8397","Polygalaceae","Securidaca","Securidaca macrophylla",5,"Securidaca macrophylla Walp."
"8398","Polygalaceae","Securidaca","Securidaca maguirei",5,"Securidaca maguirei Wurdack"
"8399","Polygalaceae","Securidaca","Securidaca marginata",5,"Securidaca marginata Benth."
"8400","Polygalaceae","Securidaca","Securidaca ovalifolia",5,"Securidaca ovalifolia A.St.-Hil."
"8401","Polygalaceae","Securidaca","Securidaca paniculata",5,"Securidaca paniculata Rich."
"8402","Polygalaceae","Securidaca","Securidaca pendula",5,"Securidaca pendula Bonpl. ex Steud."
"8403","Polygalaceae","Securidaca","Securidaca planchoniana",5,"Securidaca planchoniana Killip & Dugand"
"8404","Polygalaceae","Securidaca","Securidaca prancei",5,"Securidaca prancei Wurdack"
"8405","Polygalaceae","Securidaca","Securidaca pubescens",5,"Securidaca pubescens DC."
"8406","Polygalaceae","Securidaca","Securidaca purpurea",5,"Securidaca purpurea Linden & Planch."
"8407","Polygalaceae","Securidaca","Securidaca pyramidalis",5,"Securidaca pyramidalis Sprague"
"8408","Polygalaceae","Securidaca","Securidaca retusa",5,"Securidaca retusa Benth."
"8409","Polygalaceae","Securidaca","Securidaca revoluta",5,"Securidaca revoluta (A.W.Benn.) Marques Marques (A.W.Benn.)"
"8410","Polygalaceae","Securidaca","Securidaca rivinifolia",5,"Securidaca rivinifolia A.St.-Hil."
"8411","Polygalaceae","Securidaca","Securidaca savannarum",5,"Securidaca savannarum Wurdack"
"8412","Polygalaceae","Securidaca","Securidaca scandens",5,"Securidaca scandens Jacq."
"8413","Polygalaceae","Securidaca","Securidaca schlimii",5,"Securidaca schlimii Planch. & Linden ex Triana & Planch."
"8414","Polygalaceae","Securidaca","Securidaca sellowiana",5,"Securidaca sellowiana Klotzsch ex A.W.Benn."
"8415","Polygalaceae","Securidaca","Securidaca speciosa",5,"Securidaca speciosa Wurdack"
"8416","Polygalaceae","Securidaca","Securidaca spinifex",5,"Securidaca spinifex Sandwith"
"8417","Polygalaceae","Securidaca","Securidaca sylvestris",5,"Securidaca sylvestris Schltdl."
"8418","Polygalaceae","Securidaca","Securidaca tenuifolia",5,"Securidaca tenuifolia Chodat"
"8419","Polygalaceae","Securidaca","Securidaca tomentosa",5,"Securidaca tomentosa A.St.-Hil."
"8420","Polygalaceae","Securidaca","Securidaca trianae",5,"Securidaca trianae Killip & Dugand"
"8421","Polygalaceae","Securidaca","Securidaca uniflora",5,"Securidaca uniflora Oort"
"8422","Polygalaceae","Securidaca","Securidaca volubilis",5,"Securidaca volubilis L."
"8423","Polygalaceae","Securidaca","Securidaca warmingiana",5,"Securidaca warmingiana Chodat"
"8424","Polygonaceae","Antigonon","Antigonon cinerascens",2,"Antigonon cinerascens Mart. & Galeotti"
"8425","Polygonaceae","Antigonon","Antigonon flavescens",2,"Antigonon flavescens S.Watson"
"8426","Polygonaceae","Antigonon","Antigonon leptopus",2,"Antigonon leptopus Hook. & Arn."
"8427","Polygonaceae","Antigonon","Antigonon guatimalense",2,"Antigonon guatimalense Meisn."
"8428","Polygonaceae","Coccoloba","Coccoloba arborescens",3,"Coccoloba arborescens (Vell.) Howard Howard (Vell.)"
"8429","Polygonaceae","Coccoloba","Coccoloba ascendens",3,"Coccoloba ascendens Duss"
"8430","Polygonaceae","Coccoloba","Coccoloba conduplicata",3,"Coccoloba conduplicata Maguire"
"8431","Polygonaceae","Coccoloba","Coccoloba declinata",3,"Coccoloba declinata (Vell.) Mart. Mart. (Vell.)"
"8432","Polygonaceae","Coccoloba","Coccoloba gentryii",3,"Coccoloba gentryi R.A.Howard"
"8433","Polygonaceae","Coccoloba","Coccoloba gymnorhachis",1,"Coccoloba gymnorrhachis Sandwith"
"8434","Polygonaceae","Coccoloba","Coccoloba lucidula",3,"Coccoloba lucidula Benth."
"8435","Polygonaceae","Coccoloba","Coccoloba marginata",3,"Coccoloba marginata Benth."
"8436","Polygonaceae","Coccoloba","Coccoloba mosenii",1,"Coccoloba mosenii Lindau"
"8437","Polygonaceae","Coccoloba","Coccoloba paraensis",3,"Coccoloba paraensis Meisn."
"8438","Polygonaceae","Coccoloba","Coccoloba parimensis",3,"Coccoloba parimensis Benth."
"8439","Polygonaceae","Fallopia","Fallopia convolvulus",1,"Fallopia convolvulus (L.) Á.Löve Á.Löve (L.)"
"8440","Polygonaceae","Muehlenbeckia","Muehlenbeckia sagittifolia",1,"Muehlenbeckia sagittifolia Remy"
"8441","Polygonaceae","Muehlenbeckia","Muehlenbeckia tamnifolia",1,"Muehlenbeckia tamnifolia (Kunth) Meisn. Meisn. (Kunth)"
"8442","Polygonaceae","Muehlenbeckia","Muehlenbeckia tiliifolia",1,"Muehlenbeckia tiliifolia Wedd."
"8443","Polygonaceae","Ruprechtia","Ruprechtia obidensis",1,"Ruprechtia obidensis Huber"
"8444","Ranunculaceae","Clematis","Clematis acapulcensis",6,"Clematis acapulcensis Hook. & Arn."
"8445","Ranunculaceae","Clematis","Clematis affinis",6,"Clematis affinis Wight"
"8446","Ranunculaceae","Clematis","Clematis alborosea",6,"Clematis alborosea Ulbr."
"8447","Ranunculaceae","Clematis","Clematis bonariensis",6,"Clematis bonariensis A.Juss. ex DC."
"8448","Ranunculaceae","Clematis","Clematis caleoides",6,"Clematis caleoides Standl. & Steyerm."
"8449","Ranunculaceae","Clematis","Clematis campestris",6,"Clematis campestris A.St.-Hil."
"8450","Ranunculaceae","Clematis","Clematis denticulata",6,"Clematis denticulata Vell."
"8451","Ranunculaceae","Clematis","Clematis dioica",6,"Clematis dioica L."
"8452","Ranunculaceae","Clematis","Clematis flammulastrum",6,"Clematis flammulastrum Griseb."
"8453","Ranunculaceae","Clematis","Clematis grossa",6,"Clematis grossa Benth."
