"","species","mean_temp","se_temp","within_sp_var_temp","mean_prec","se_prec","within_sp_var_prec","mean_pet","se_pet","within_sp_var_pet","mean_aridity","se_aridity","within_sp_var_aridity","Mechanism"
"626","Coussapoa latifolia Aubl.",5.700027,0.000454,4e-06,7.803693,0.050757,0.006695,7.303814,0.017275,0.000588,9.661432,0.037626,0.005963,"Mechanism_4"
"627","Coussapoa microcephala Trécul",5.694135,0.001422,9e-06,7.716001,0.060022,0.013999,7.347743,0.015407,0.00123,9.416652,0.031192,0.012467,"Mechanism_4"
"628","Coussapoa ovalifolia Trécul",5.693837,0.001432,3e-06,7.659201,0.075943,0.005133,7.190659,0.019937,0.000451,9.782205,0.065566,0.004571,"Mechanism_4"
"629","Coussapoa villosa Poepp. & Endl.",5.693704,0.000835,1e-06,7.76036,0.034594,0.00151,7.246008,0.014361,0.000133,9.73911,0.031063,0.001345,"Mechanism_4"
"630","Pilea filicina Killip",5.680493,0.005092,9e-06,7.954137,0.203199,0.013999,7.109939,0.042949,0.00123,9.860229,0.151179,0.012467,"Mechanism_4"
"631","Juanulloa ferruginea Cuatrec.",5.69464,0.000418,2e-05,8.173861,0.112952,0.030799,7.07266,0.011594,0.002706,10.281601,0.077983,0.027428,"Mechanism_4"
"632","Juanulloa parasitica Ruiz & Pav.",5.69012,0.00199,2e-06,7.510002,0.06916,0.003422,7.219982,0.018374,0.000301,9.560635,0.0717,0.003048,"Mechanism_4"
"633","Markea antioquiensis S.Knapp",5.675547,0.002677,3.4e-05,7.773976,0.180194,0.051331,7.282377,0.047244,0.004509,9.825634,0.106989,0.045714,"Mechanism_4"
"634","Markea coccinea Rich.",5.698556,0.00036,1e-06,7.717003,0.026158,0.002139,7.271973,0.011475,0.000188,9.637068,0.02294,0.001905,"Mechanism_4"
"635","Markea epifita S.Knapp",5.682867,0.004627,2.5e-05,7.924803,0.208458,0.038498,7.04091,0.027748,0.003382,10.195276,0.183604,0.034286,"Mechanism_4"
"636","Markea formicarum Dammer",5.696547,0.000875,3e-06,7.84314,0.035285,0.004812,7.15073,0.01471,0.000423,9.865269,0.039488,0.004286,"Mechanism_4"
"637","Markea harlingiana Hunz.",5.679179,0.016739,5e-05,7.878259,0.345636,0.076997,7.003346,0.069924,0.006764,10.168346,0.114673,0.068571,"Mechanism_4"
"638","Markea huilensis A.Orejuela & J.M.Vélez",5.662092,NA,0.000101,7.548029,NA,0.153993,7.019297,NA,0.013528,9.763018,NA,0.137142,"Mechanism_4"
"639","Markea longiflora Miers",5.69759,0.001515,5e-06,7.871255,0.066448,0.007333,7.293068,0.020462,0.000644,9.670371,0.056287,0.006531,"Mechanism_4"
"640","Markea lopezii Hunz.",5.674868,NA,0.000101,7.647786,NA,0.153993,7.213032,NA,0.013528,9.713114,NA,0.137142,"Mechanism_4"
"641","Markea sessiliflora Ducke",5.691529,0.001872,4e-06,7.786237,0.072261,0.006416,7.327313,0.016681,0.000564,9.561641,0.058932,0.005714,"Mechanism_4"
"642","Markea spruceana Hunz.",5.680492,0.003825,2.5e-05,7.608268,0.224811,0.038498,7.079865,0.069036,0.003382,9.629437,0.238902,0.034286,"Mechanism_4"
"643","Merinthopodium neuranthum Donn.Sm.",5.689892,0.003709,1e-05,8.067449,0.119854,0.015399,7.359853,0.038373,0.001353,9.835205,0.063144,0.013714,"Mechanism_4"
"644","Solanum appendiculatum Humb. & Bonpl. ex Dunal",5.671277,0.001963,3e-06,7.065879,0.083056,0.0044,7.431359,0.017097,0.000387,8.761584,0.076656,0.003918,"Mechanism_4"
"645","Solanum chimborazense Bitter",5.65317,0.011419,2.5e-05,6.896513,0.069422,0.038498,6.949179,0.102964,0.003382,9.241785,0.111986,0.034286,"Mechanism_4"
"646","Solanum complectens M.Nee & G.J.Anderson",5.65301,0.003157,5e-05,6.821411,0.178924,0.076997,7.362584,0.057396,0.006764,8.344864,0.133381,0.068571,"Mechanism_4"
"647","Solanum dendrophilum Bitter",5.692216,NA,0.000101,6.25575,NA,0.153993,7.489412,NA,0.013528,8.36544,NA,0.137142,"Mechanism_4"
"648","Solanum evolvulifolium Greenm.",5.675865,0.003321,4e-06,7.856539,0.094023,0.006695,7.145028,0.035712,0.000588,9.833015,0.081846,0.005963,"Mechanism_4"
"649","Solanum loxophyllum Bitter",5.692203,0.002512,2e-05,7.574317,0.160558,0.030799,7.008678,0.023311,0.002706,9.800918,0.117587,0.027428,"Mechanism_4"
"650","Solanum siphonobasis Bitter",5.647181,0.011721,2.5e-05,7.210714,0.2478,0.038498,6.877489,0.10346,0.003382,9.311201,0.171268,0.034286,"Mechanism_4"
"651","Solanum sodiroi Bitter",5.665403,0.007271,1.4e-05,7.306114,0.103205,0.021999,7.052228,0.069092,0.001933,9.590234,0.097469,0.019592,"Mechanism_4"
"652","Solanum ternatum Ruiz & Pav.",5.671012,0.002496,3e-06,7.383081,0.071148,0.004162,7.150712,0.017429,0.000366,9.395838,0.077521,0.003707,"Mechanism_4"
"653","Trianaea naeka S.Knapp",5.659456,0.015816,2.5e-05,7.311624,0.270901,0.038498,6.941431,0.161258,0.003382,9.45733,0.11074,0.034286,"Mechanism_4"
"654","Trianaea neovisae Romero",5.661049,NA,0.000101,6.971669,NA,0.153993,7.17012,NA,0.013528,9.088286,NA,0.137142,"Mechanism_4"
"655","Trianaea nobilis Planch. & Linden",5.665913,0.008191,2e-05,7.39658,0.284447,0.030799,7.017706,0.105877,0.002706,9.449048,0.259828,0.027428,"Mechanism_4"
