"Family","Genus","Species","CM","taxized_names"
"Convolvulaceae","Ipomoea","Ipomoea sphenophylla",1,"Ipomoea sphenophylla Urb."
"Convolvulaceae","Ipomoea","Ipomoea splendor-sylvae",1,"Ipomoea splendor-sylvae House"
"Convolvulaceae","Ipomoea","Ipomoea spruceana",1,"Ipomoea spruceana Benth. ex Meisn."
"Convolvulaceae","Ipomoea","Ipomoea squamosa",1,"Ipomoea squamosa Choisy"
"Convolvulaceae","Ipomoea","Ipomoea steudelii",1,"Ipomoea steudelii Millsp."
"Convolvulaceae","Ipomoea","Ipomoea suaveolens",1,"Ipomoea suaveolens (M.Martens & Galeotti) Hemsl."
"Convolvulaceae","Ipomoea","Ipomoea subalata",1,"Ipomoea subalata Hassl."
"Convolvulaceae","Ipomoea","Ipomoea subincana",1,"Ipomoea subincana (Choisy) Meisn."
"Convolvulaceae","Ipomoea","Ipomoea subrevoluta",1,"Ipomoea subrevoluta Choisy"
"Convolvulaceae","Ipomoea","Ipomoea subtomentosa",1,"Ipomoea subtomentosa (Chodat & Hassl.) O'Donell"
"Convolvulaceae","Ipomoea","Ipomoea subulata",1,"Ipomoea subulata Hassl."
"Convolvulaceae","Ipomoea","Ipomoea suburceolata",1,"Ipomoea suburceolata O'Donell"
"Convolvulaceae","Ipomoea","Ipomoea suffulta",1,"Ipomoea suffulta (Kunth) G.Don"
"Convolvulaceae","Ipomoea","Ipomoea sulina",1,"Ipomoea sulina P.P.A.Ferreira & Miotto"
"Convolvulaceae","Ipomoea","Ipomoea syringifolia",1,"Ipomoea syringifolia Meisn."
"Convolvulaceae","Ipomoea","Ipomoea tenera",1,"Ipomoea tenera Meisn."
"Convolvulaceae","Ipomoea","Ipomoea tenuifolia",1,"Ipomoea tenuifolia Kuntze"
"Convolvulaceae","Ipomoea","Ipomoea tenuissima",1,"Ipomoea tenuissima Choisy"
"Convolvulaceae","Ipomoea","Ipomoea ternata",1,"Ipomoea ternata Jacq."
"Convolvulaceae","Ipomoea","Ipomoea tiliacea",1,"Ipomoea tiliacea Willd."
"Convolvulaceae","Ipomoea","Ipomoea trichocarpa",1,"Ipomoea trichocarpa Elliott"
"Convolvulaceae","Ipomoea","Ipomoea tricolor",1,"Ipomoea tricolor Cav."
"Convolvulaceae","Ipomoea","Ipomoea trifida",1,"Ipomoea trifida (Kunth) G.Don"
"Convolvulaceae","Ipomoea","Ipomoea triloba",1,"Ipomoea triloba L."
"Convolvulaceae","Ipomoea","Ipomoea tubata",1,"Ipomoea tubata Nees"
"Convolvulaceae","Ipomoea","Ipomoea tubiflora",1,"Ipomoea tubiflora Hook.fil."
"Convolvulaceae","Ipomoea","Ipomoea tuboides",1,"Ipomoea tuboides O.Deg. & Ooststr."
"Convolvulaceae","Ipomoea","Ipomoea tuxtlensis",1,"Ipomoea tuxtlensis House"
"Convolvulaceae","Ipomoea","Ipomoea umbraticola",1,"Ipomoea umbraticola House"
"Convolvulaceae","Ipomoea","Ipomoea uruguayensis",1,"Ipomoea uruguayensis Meisn."
"Convolvulaceae","Ipomoea","Ipomoea valenzulensis",1,"Ipomoea valenzulensis Chodat & Hassl."
"Convolvulaceae","Ipomoea","Ipomoea variifolia",1,"Ipomoea variifolia Meisn."
"Convolvulaceae","Ipomoea","Ipomoea velardei",1,"Ipomoea velardei O'Donell"
"Convolvulaceae","Ipomoea","Ipomoea villifera",1,"Ipomoea villifera House"
"Convolvulaceae","Ipomoea","Ipomoea violacea",1,"Ipomoea violacea L."
"Convolvulaceae","Ipomoea","Ipomoea viridis",1,"Ipomoea viridis Choisy"
"Convolvulaceae","Ipomoea","Ipomoea vivianae",1,"Ipomoea vivianae Krapov."
"Convolvulaceae","Ipomoea","Ipomoea wallii",1,"Ipomoea wallii (Morren) Hemsl."
"Convolvulaceae","Ipomoea","Ipomoea walpersiana",1,"Ipomoea walpersiana Duchass. ex Urb."
"Convolvulaceae","Ipomoea","Ipomoea wolcottiana",1,"Ipomoea wolcottiana Rose"
"Convolvulaceae","Ipomoea","Ipomoea wrightii",1,"Ipomoea wrightii A.Gray"
"Convolvulaceae","Iseia","Iseia luxurians",1,"Iseia luxurians (Moric.) O'Donell"
"Convolvulaceae","Itzaea","Itzaea sericea",1,"Itzaea sericea (Standl.) Standl. & Steyerm."
"Convolvulaceae","Jacquemontia","Jacquemontia acuminata",1,"Jacquemontia acuminata Rusby"
"Convolvulaceae","Jacquemontia","Jacquemontia anomala",1,"Jacquemontia anomala O'Donell"
"Convolvulaceae","Jacquemontia","Jacquemontia asarifolia",1,"Jacquemontia asarifolia L.B.Sm."
"Convolvulaceae","Jacquemontia","Jacquemontia bahiensis",1,"Jacquemontia bahiensis O'Donell"
"Convolvulaceae","Jacquemontia","Jacquemontia bifida",1,"Jacquemontia bifida Hallier fil."
"Convolvulaceae","Jacquemontia","Jacquemontia blanchetii",1,"Jacquemontia blanchetii Moric."
"Convolvulaceae","Jacquemontia","Jacquemontia bracteosa",1,"Jacquemontia bracteosa Meisn."
"Convolvulaceae","Jacquemontia","Jacquemontia cataractae",1,"Jacquemontia cataractae Krapov."
"Convolvulaceae","Jacquemontia","Jacquemontia caudata",1,"Jacquemontia caudata Helwig"
"Convolvulaceae","Jacquemontia","Jacquemontia cayensis",1,"Jacquemontia cayensis Britton"
"Convolvulaceae","Jacquemontia","Jacquemontia cearensis",1,"Jacquemontia cearensis Huber"
"Convolvulaceae","Jacquemontia","Jacquemontia choisyana",1,"Jacquemontia choisyana Meisn."
"Convolvulaceae","Jacquemontia","Jacquemontia chrysanthera",1,"Jacquemontia chrysanthera Buril"
"Convolvulaceae","Jacquemontia","Jacquemontia ciliata",1,"Jacquemontia ciliata Sandwith"
"Convolvulaceae","Jacquemontia","Jacquemontia confusa",1,"Jacquemontia confusa Meisn."
"Convolvulaceae","Jacquemontia","Jacquemontia corymbulosa",1,"Jacquemontia corymbulosa Benth."
"Convolvulaceae","Jacquemontia","Jacquemontia crassifolia",1,"Jacquemontia crassifolia Scheele"
"Convolvulaceae","Jacquemontia","Jacquemontia cumanensis",1,"Jacquemontia cumanensis (Kunth) Kuntze"
"Convolvulaceae","Jacquemontia","Jacquemontia decumbens",1,"Jacquemontia decumbens O'Donell"
"Convolvulaceae","Jacquemontia","Jacquemontia densiflora",1,"Jacquemontia densiflora Rusby"
"Convolvulaceae","Jacquemontia","Jacquemontia diamantinensis",1,"Jacquemontia diamantinensis Buril"
"Convolvulaceae","Jacquemontia","Jacquemontia diversifolia",1,"Jacquemontia diversifolia Hassl."
"Convolvulaceae","Jacquemontia","Jacquemontia elegans",1,"Jacquemontia elegans Helwig"
"Convolvulaceae","Jacquemontia","Jacquemontia estrellensis",1,"Jacquemontia estrellensis Krapov."
"Convolvulaceae","Jacquemontia","Jacquemontia euricola",1,"Jacquemontia euricola Ridl."
"Convolvulaceae","Jacquemontia","Jacquemontia evolvuloides",1,"Jacquemontia evolvuloides (Moric.) Meisn."
"Convolvulaceae","Jacquemontia","Jacquemontia ferruginea",1,"Jacquemontia ferruginea (Vahl) Choisy"
"Convolvulaceae","Jacquemontia","Jacquemontia glaucescens",1,"Jacquemontia glaucescens Choisy"
"Convolvulaceae","Jacquemontia","Jacquemontia gracillima",1,"Jacquemontia gracillima (Choisy) Hallier fil."
"Convolvulaceae","Jacquemontia","Jacquemontia guyanensis",1,"Jacquemontia guyanensis (Aubl.) Meisn."
"Convolvulaceae","Jacquemontia","Jacquemontia havanensis",1,"Jacquemontia havanensis (Jacq.) Urb."
"Convolvulaceae","Jacquemontia","Jacquemontia heterantha",1,"Jacquemontia heterantha (Nees & Mart.) Hallier fil."
"Convolvulaceae","Jacquemontia","Jacquemontia hirsuta",1,"Jacquemontia hirsuta Choisy"
"Convolvulaceae","Jacquemontia","Jacquemontia hispida",1,"Jacquemontia hispida Scheele"
"Convolvulaceae","Jacquemontia","Jacquemontia holosericea",1,"Jacquemontia holosericea (Weinm.) O'Donell"
"Convolvulaceae","Jacquemontia","Jacquemontia laxiflora",1,"Jacquemontia laxiflora O'Donell"
"Convolvulaceae","Jacquemontia","Jacquemontia lorentzii",1,"Jacquemontia lorentzii Peter ex Kuntze"
"Convolvulaceae","Jacquemontia","Jacquemontia macrocalyx",1,"Jacquemontia macrocalyx Buril"
"Convolvulaceae","Jacquemontia","Jacquemontia martii",1,"Jacquemontia martii Choisy"
"Convolvulaceae","Jacquemontia","Jacquemontia mexicana",1,"Jacquemontia mexicana (Loes.) Standl. & Steyerm."
"Convolvulaceae","Jacquemontia","Jacquemontia montana",1,"Jacquemontia montana (Moric.) Meisn."
"Convolvulaceae","Jacquemontia","Jacquemontia mucronifera",1,"Jacquemontia mucronifera (Choisy) Hallier fil."
"Convolvulaceae","Jacquemontia","Jacquemontia multiflora",1,"Jacquemontia multiflora (Choisy) Hallier fil."
"Convolvulaceae","Jacquemontia","Jacquemontia nipensis",1,"Jacquemontia nipensis Alain"
"Convolvulaceae","Jacquemontia","Jacquemontia nodiflora",1,"Jacquemontia nodiflora (Desr.) G.Don"
"Convolvulaceae","Jacquemontia","Jacquemontia ovalifolia",1,"Jacquemontia ovalifolia (Choisy) Hallier fil."
"Convolvulaceae","Jacquemontia","Jacquemontia parviflora",1,"Jacquemontia parviflora Choisy"
"Convolvulaceae","Jacquemontia","Jacquemontia parvifolia",1,"Jacquemontia parvifolia Helwig"
"Convolvulaceae","Jacquemontia","Jacquemontia pentanthos",1,"Jacquemontia pentanthos (Jacq.) G.Don"
"Convolvulaceae","Jacquemontia","Jacquemontia peruviana",1,"Jacquemontia peruviana Helwig"
"Convolvulaceae","Jacquemontia","Jacquemontia prominens",1,"Jacquemontia prominens Helwig"
"Convolvulaceae","Jacquemontia","Jacquemontia prostrata",1,"Jacquemontia prostrata Choisy"
"Convolvulaceae","Jacquemontia","Jacquemontia racemosa",1,"Jacquemontia racemosa Meisn."
"Convolvulaceae","Jacquemontia","Jacquemontia rojasii",1,"Jacquemontia rojasii Hassl."
"Convolvulaceae","Jacquemontia","Jacquemontia rufa",1,"Jacquemontia rufa Dammer"
"Convolvulaceae","Jacquemontia","Jacquemontia saxicola",1,"Jacquemontia saxicola L.B.Sm."
"Convolvulaceae","Jacquemontia","Jacquemontia serpyllifolia",1,"Jacquemontia serpyllifolia (Kunth) Urb."
"Convolvulaceae","Jacquemontia","Jacquemontia solanifolia",1,"Jacquemontia solanifolia (L.) Hallier fil."
"Convolvulaceae","Jacquemontia","Jacquemontia sphaerostigma",1,"Jacquemontia sphaerostigma (Cav.) Rusby"
"Convolvulaceae","Jacquemontia","Jacquemontia subsessilis",1,"Jacquemontia subsessilis Moric."
"Convolvulaceae","Jacquemontia","Jacquemontia tamnifolia",1,"Jacquemontia tamnifolia (L.) Griseb."
"Convolvulaceae","Jacquemontia","Jacquemontia tuerckheimii",1,"Jacquemontia tuerckheimii Urb."
"Convolvulaceae","Jacquemontia","Jacquemontia uleana",1,"Jacquemontia uleana Hallier fil."
"Convolvulaceae","Jacquemontia","Jacquemontia unilateralis",1,"Jacquemontia unilateralis (Roem. & Schult.) O'Donell"
"Convolvulaceae","Jacquemontia","Jacquemontia velutina",1,"Jacquemontia velutina Choisy"
"Convolvulaceae","Jacquemontia","Jacquemontia verticillata",1,"Jacquemontia verticillata (L.) Urb."
"Convolvulaceae","Jacquemontia","Jacquemontia warmingii",1,"Jacquemontia warmingii O'Donell"
"Convolvulaceae","Jacquemontia","Jacquemontia weberbaueri",1,"Jacquemontia weberbaueri Helwig"
"Convolvulaceae","Keraunea","Keraunea brasiliensis",1,"Keraunea brasiliensis Cheek & Sim.-Bianch."
"Convolvulaceae","Keraunea","Keraunea capixaba",1,"Keraunea capixaba Lombardi"
"Convolvulaceae","Lysiostyles","Lysiostyles scandens",1,"Lysiostyles scandens Benth."
"Convolvulaceae","Maripa","Maripa axilliflora",1,"Maripa axilliflora C.Mart. ex Meisn."
"Convolvulaceae","Maripa","Maripa densiflora",1,"Maripa densiflora Benth."
"Convolvulaceae","Maripa","Maripa elongata",1,"Maripa elongata Ducke"
"Convolvulaceae","Maripa","Maripa fasciculata",1,"Maripa fasciculata Ooststr."
"Convolvulaceae","Maripa","Maripa glabra",1,"Maripa glabra Choisy"
"Convolvulaceae","Maripa","Maripa janusiana",1,"Maripa janusiana D.F.Austin"
"Convolvulaceae","Maripa","Maripa lewisii",1,"Maripa lewisii D.F.Austin"
"Convolvulaceae","Maripa","Maripa longifolia",1,"Maripa longifolia Sagot"
"Convolvulaceae","Maripa","Maripa nicaraguensis",1,"Maripa nicaraguensis Hemsl."
"Convolvulaceae","Maripa","Maripa panamensis",1,"Maripa panamensis Hemsl."
"Convolvulaceae","Maripa","Maripa paniculata",1,"Maripa paniculata Barb.Rodr."
"Convolvulaceae","Maripa","Maripa pauciflora",1,"Maripa pauciflora D.F.Austin"
"Convolvulaceae","Maripa","Maripa peruviana",1,"Maripa peruviana Ooststr."
"Convolvulaceae","Maripa","Maripa putumayana",1,"Maripa putumayana D.F.Austin"
"Convolvulaceae","Maripa","Maripa repens",1,"Maripa repens Rusby"
"Convolvulaceae","Maripa","Maripa reticulata",1,"Maripa reticulata Ducke"
"Convolvulaceae","Maripa","Maripa scandens",1,"Maripa scandens Aubl."
"Convolvulaceae","Maripa","Maripa stellulata",1,"Maripa stellulata Steyerm."
"Convolvulaceae","Maripa","Maripa violacea",1,"Maripa violacea (Aubl.) Ooststr."
"Convolvulaceae","Maripa","Maripa williamsii",1,"Maripa williamsii Ooststr."
"Convolvulaceae","Merremia","Merremia aegyptia",1,"Merremia aegyptia (L.) Urb."
"Convolvulaceae","Merremia","Merremia aturensis",1,"Merremia aturensis (Kunth) Hallier fil."
"Convolvulaceae","Merremia","Merremia calycina",1,"Merremia calycina (Meisn.) Hallier fil."
"Convolvulaceae","Merremia","Merremia cissoides",1,"Merremia cissoides (Lam.) Hallier fil."
"Convolvulaceae","Merremia","Merremia contorquens",1,"Merremia contorquens (Choisy) Hallier fil."
"Convolvulaceae","Merremia","Merremia digitata",1,"Merremia digitata (Spreng.) Hallier fil."
"Convolvulaceae","Merremia","Merremia discoidesperma",1,"Merremia discoidesperma (Donn.Sm.) O'Donell"
"Convolvulaceae","Merremia","Merremia dissecta",1,"Merremia dissecta (Jacq.) Hallier fil."
"Convolvulaceae","Merremia","Merremia grandiflora",1,"Merremia grandiflora Ooststr."
"Convolvulaceae","Merremia","Merremia hassleriana",1,"Merremia hassleriana (Chodat & Hassl.) Hassl."
"Convolvulaceae","Merremia","Merremia hederacea",1,"Merremia hederacea (Burm.fil.) Hallier fil."
"Convolvulaceae","Merremia","Merremia hirsuta",1,"Merremia hirsuta O'Donell"
"Convolvulaceae","Merremia","Merremia macrocalyx",1,"Merremia macrocalyx (Ruiz & Pav.) O'Donell"
"Convolvulaceae","Merremia","Merremia maypurensis",1,"Merremia maypurensis Hallier fil."
"Convolvulaceae","Merremia","Merremia nervosa",1,"Merremia nervosa Pittier"
"Convolvulaceae","Merremia","Merremia quinquefolia",1,"Merremia quinquefolia (L.) Hallier fil."
"Convolvulaceae","Merremia","Merremia repens",1,"Merremia repens D.F.Austin & Staples"
"Convolvulaceae","Merremia","Merremia ternifoliola",1,"Merremia ternifoliola Pittier"
"Convolvulaceae","Merremia","Merremia tuberosa",1,"Merremia tuberosa (L.) Rendle"
"Convolvulaceae","Merremia","Merremia umbellata",1,"Merremia umbellata (L.) Hallier fil."
"Convolvulaceae","Merremia","Merremia weberbaueri",1,"Merremia weberbaueri Ooststr."
"Convolvulaceae","Merremia","Merremia wurdackii",1,"Merremia wurdackii D.F.Austin & Staples"
"Convolvulaceae","Odonellia","Odonellia eriocephala",1,"Odonellia eriocephala (Moric.) K.R.Robertson"
"Convolvulaceae","Odonellia","Odonellia hirtiflora",1,"Odonellia hirtiflora (M.Martens & Galeotti) K.R.Robertson"
"Convolvulaceae","Operculina","Operculina codonantha",1,"Operculina codonantha House"
"Convolvulaceae","Operculina","Operculina flammea",1,"Operculina flammea (Nees) Meisn."
"Convolvulaceae","Operculina","Operculina hamiltonii",1,"Operculina hamiltonii (G.Don) D.F.Austin & Staples"
"Convolvulaceae","Operculina","Operculina leptoptera",1,"Operculina leptoptera Urb."
"Convolvulaceae","Operculina","Operculina macrocarpa",1,"Operculina macrocarpa (L.) Urb."
"Convolvulaceae","Operculina","Operculina ornithopoda",1,"Operculina ornithopoda (B.L.Rob.) House"
"Convolvulaceae","Operculina","Operculina pectinata",1,"Operculina pectinata House"
"Convolvulaceae","Operculina","Operculina pinnatifida",1,"Operculina pinnatifida (Kunth) O'Donell"
"Convolvulaceae","Operculina","Operculina pteripes",1,"Operculina pteripes (G.Don) O'Donell"
"Convolvulaceae","Operculina","Operculina sericantha",1,"Operculina sericantha (Miq.) Ooststr."
"Convolvulaceae","Operculina","Operculina turpethum",1,"Operculina turpethum (L.) Peter"
"Convolvulaceae","Porana","Porana nutans",1,"Porana nutans (Choisy) O'Donell"
"Convolvulaceae","Poranopsis","Poranopsis paniculata",1,"Poranopsis paniculata (Roxb.) Roberty"
"Convolvulaceae","Stictocardia","Stictocardia tiliifolia",1,"Stictocardia tiliifolia (Desr.) Hallier fil."
"Convolvulaceae","Tetralocularia","Tetralocularia pennellii",1,"Tetralocularia pennellii O'Donell"
"Convolvulaceae","Turbina","Turbina abutiloides",1,"Turbina abutiloides (Kunth) O'Donell"
"Convolvulaceae","Turbina","Turbina amazonica",1,"Turbina amazonica D.F.Austin & Staples"
"Convolvulaceae","Turbina","Turbina cordata",1,"Turbina cordata (Choisy) D.F.Austin & Staples"
"Convolvulaceae","Turbina","Turbina corymbosa",1,"Turbina corymbosa (L.) Raf."
"Convolvulaceae","Turbina","Turbina racemosa",1,"Turbina racemosa (Poir.) D.F.Austin"
"Convolvulaceae","Xenostegia","Xenostegia tridentata",1,"Xenostegia tridentata (L.) D.F.Austin & Staples"
"Coriariaceae","Coriaria","Coriaria ruscifolia",3,"Coriaria ruscifolia L."
"Cucurbitaceae","Ahzolia","Ahzolia composita",2,"Ahzolia composita (Donn.Sm.) Standl. & Steyerm."
"Cucurbitaceae","Apodanthera","Apodanthera argentea",2,"Apodanthera argentea Cogn."
"Cucurbitaceae","Apodanthera","Apodanthera biflora",2,"Apodanthera biflora Cogn."
"Cucurbitaceae","Apodanthera","Apodanthera cinerea",2,"Apodanthera cinerea Cogn. ex Ule"
"Cucurbitaceae","Apodanthera","Apodanthera congestiflora",2,"Apodanthera congestiflora Cogn."
"Cucurbitaceae","Apodanthera","Apodanthera crispa",2,"Apodanthera crispa Cogn."
"Cucurbitaceae","Apodanthera","Apodanthera cucurbitoides",2,"Apodanthera cucurbitoides Lundell"
"Cucurbitaceae","Apodanthera","Apodanthera eriocalyx",2,"Apodanthera eriocalyx Cogn."
"Cucurbitaceae","Apodanthera","Apodanthera ferreyrana",2,"Apodanthera ferreyrana Mart.Crov."
"Cucurbitaceae","Apodanthera","Apodanthera glaziovii",2,"Apodanthera glaziovii Cogn. ex Glaz."
"Cucurbitaceae","Apodanthera","Apodanthera herrerae",2,"Apodanthera herrerae Harms"
"Cucurbitaceae","Apodanthera","Apodanthera hindii",2,"Apodanthera hindii C.Jeffrey"
"Cucurbitaceae","Apodanthera","Apodanthera hirtella",2,"Apodanthera hirtella Cogn."
"Cucurbitaceae","Apodanthera","Apodanthera laciniosa",2,"Apodanthera laciniosa (Schltdl.) Cogn."
"Cucurbitaceae","Apodanthera","Apodanthera latipetala",2,"Apodanthera latipetala Mart.Crov."
"Cucurbitaceae","Apodanthera","Apodanthera longipedicellata",2,"Apodanthera longipedicellata (Cogn.) H.Schaef. & S.S.Renner"
"Cucurbitaceae","Apodanthera","Apodanthera mandonii",2,"Apodanthera mandonii Cogn."
"Cucurbitaceae","Apodanthera","Apodanthera mathewsii",2,"Apodanthera mathewsii Arn. ex Hook."
"Cucurbitaceae","Apodanthera","Apodanthera moqueguana",2,"Apodanthera moqueguana Mart.Crov."
"Cucurbitaceae","Apodanthera","Apodanthera mucronata",2,"Apodanthera mucronata Cogn."
"Cucurbitaceae","Apodanthera","Apodanthera pedisecta",2,"Apodanthera pedisecta (Nees & Mart.) Cogn."
"Cucurbitaceae","Apodanthera","Apodanthera sagittifolia",2,"Apodanthera sagittifolia Cogn."
"Cucurbitaceae","Apodanthera","Apodanthera succulenta",2,"Apodanthera succulenta C.Jeffrey"
"Cucurbitaceae","Apodanthera","Apodanthera trifoliata",2,"Apodanthera trifoliata Cogn."
"Cucurbitaceae","Apodanthera","Apodanthera tumbeziana",2,"Apodanthera tumbeziana Harms"
"Cucurbitaceae","Apodanthera","Apodanthera ulei",2,"Apodanthera ulei (Cogn.) Mart.Crov."
"Cucurbitaceae","Apodanthera","Apodanthera undulata",2,"Apodanthera undulata A.Gray"
"Cucurbitaceae","Apodanthera","Apodanthera villosa",2,"Apodanthera villosa C.Jeffrey"
"Cucurbitaceae","Apodanthera","Apodanthera weberbaueri",2,"Apodanthera weberbaueri Harms"
"Cucurbitaceae","Benincasa","Benincasa hispida",2,"Benincasa hispida Thunb."
"Cucurbitaceae","Calycophysum","Calycophysum pedunculatum",2,"Calycophysum pedunculatum H.Karst. & Triana"
"Cucurbitaceae","Calycophysum","Calycophysum spectabile",2,"Calycophysum spectabile (Cogn.) C.Jeffrey & Trujillo"
"Cucurbitaceae","Calycophysum","Calycophysum weberbaueri",2,"Calycophysum weberbaueri Harms"
"Cucurbitaceae","Cayaponia","Cayaponia alata",2,"Cayaponia alata Cogn."
"Cucurbitaceae","Cayaponia","Cayaponia amazonica",2,"Cayaponia amazonica (Poepp. & Endl.) Cogn."
"Cucurbitaceae","Cayaponia","Cayaponia americana",2,"Cayaponia americana (Lam.) Cogn."
"Cucurbitaceae","Cayaponia","Cayaponia angustiloba",2,"Cayaponia angustiloba (Bello) M.Gómez"
"Cucurbitaceae","Cayaponia","Cayaponia attenuata",2,"Cayaponia attenuata (Hook. & Arn.) Cogn."
"Cucurbitaceae","Cayaponia","Cayaponia boliviensis",2,"Cayaponia boliviensis Cogn."
"Cucurbitaceae","Cayaponia","Cayaponia bonariensis",2,"Cayaponia bonariensis (Mill.) Mart.Crov."
"Cucurbitaceae","Cayaponia","Cayaponia botryocarpa",2,"Cayaponia botryocarpa C.Jeffrey"
"Cucurbitaceae","Cayaponia","Cayaponia buraeavii",2,"Cayaponia buraeavii Cogn."
"Cucurbitaceae","Cayaponia","Cayaponia cabocla",2,"Cayaponia cabocla (Vell.) Mart."
"Cucurbitaceae","Cayaponia","Cayaponia capitata",2,"Cayaponia capitata Cogn. ex Harms"
"Cucurbitaceae","Cayaponia","Cayaponia caulobotrys",2,"Cayaponia caulobotrys C.Jeffrey"
"Cucurbitaceae","Cayaponia","Cayaponia citrullifolia",2,"Cayaponia citrullifolia (Griseb.) Cogn."
"Cucurbitaceae","Cayaponia","Cayaponia cogniauxiana",2,"Cayaponia cogniauxiana Gomes-Klein"
"Cucurbitaceae","Cayaponia","Cayaponia coriacea",2,"Cayaponia coriacea Cogn."
"Cucurbitaceae","Cayaponia","Cayaponia cruegeri",2,"Cayaponia cruegeri (Naudin) Cogn."
"Cucurbitaceae","Cayaponia","Cayaponia denticulata",2,"Cayaponia denticulata Killip ex C.Jeffrey"
"Cucurbitaceae","Cayaponia","Cayaponia diversifolia",2,"Cayaponia diversifolia (Cogn.) Cogn."
"Cucurbitaceae","Cayaponia","Cayaponia duckei",2,"Cayaponia duckei Harms"
"Cucurbitaceae","Cayaponia","Cayaponia espelina",2,"Cayaponia espelina (Silva Manso) Cogn."
"Cucurbitaceae","Cayaponia","Cayaponia ferruginea",2,"Cayaponia ferruginea Gomes-Klein"
"Cucurbitaceae","Cayaponia","Cayaponia ficifolia",2,"Cayaponia ficifolia Cogn."
"Cucurbitaceae","Cayaponia","Cayaponia floribunda",2,"Cayaponia floribunda (Cogn.) Cogn."
"Cucurbitaceae","Cayaponia","Cayaponia fluminensis",2,"Cayaponia fluminensis (Vell.) Cogn."
"Cucurbitaceae","Cayaponia","Cayaponia glandulosa",2,"Cayaponia glandulosa (Poepp. & Endl.) Cogn."
"Cucurbitaceae","Cayaponia","Cayaponia gracillima",2,"Cayaponia gracillima (Cogn.) Cogn."
"Cucurbitaceae","Cayaponia","Cayaponia granatensis",2,"Cayaponia granatensis Cogn."
"Cucurbitaceae","Cayaponia","Cayaponia guianensis",2,"Cayaponia guianensis C.Jeffrey"
"Cucurbitaceae","Cayaponia","Cayaponia jenmanii",2,"Cayaponia jenmanii C.Jeffrey"
"Cucurbitaceae","Cayaponia","Cayaponia latiloba",2,"Cayaponia latiloba (Cogn.) Gomes-Klein"
"Cucurbitaceae","Cayaponia","Cayaponia leucosticta",2,"Cayaponia leucosticta Standl."
"Cucurbitaceae","Cayaponia","Cayaponia longifolia",2,"Cayaponia longifolia Cogn."
"Cucurbitaceae","Cayaponia","Cayaponia macrocalyx",2,"Cayaponia macrocalyx Harms"
"Cucurbitaceae","Cayaponia","Cayaponia martiana",2,"Cayaponia martiana (Cogn.) Cogn."
