Family,Genus,Species,CM
Passifloraceae,Passiflora,Passiflora insueta,2
Passifloraceae,Passiflora,Passiflora involucrata,2
Passifloraceae,Passiflora,Passiflora ischnoclada,2
Passifloraceae,Passiflora,Passiflora jamesonii,2
Passifloraceae,Passiflora,Passiflora jardinensis,2
Passifloraceae,Passiflora,Passiflora jatunsachensis,2
Passifloraceae,Passiflora,Passiflora jiboiaensis,2
Passifloraceae,Passiflora,Passiflora jorullensis,2
Passifloraceae,Passiflora,Passiflora juliana,2
Passifloraceae,Passiflora,Passiflora kalbreyeri,2
Passifloraceae,Passiflora,Passiflora kermesina,2
Passifloraceae,Passiflora,Passiflora kikiana,2
Passifloraceae,Passiflora,Passiflora killipiana,2
Passifloraceae,Passiflora,Passiflora lanata,2
Passifloraceae,Passiflora,Passiflora lancearia,2
Passifloraceae,Passiflora,Passiflora lanceolata,2
Passifloraceae,Passiflora,Passiflora lancifolia,2
Passifloraceae,Passiflora,Passiflora laurifolia,2
Passifloraceae,Passiflora,Passiflora lehmannii,2
Passifloraceae,Passiflora,Passiflora lepidota,2
Passifloraceae,Passiflora,Passiflora leptoclada,2
Passifloraceae,Passiflora,Passiflora leptomischa,2
Passifloraceae,Passiflora,Passiflora leptopoda,2
Passifloraceae,Passiflora,Passiflora ligularis,2
Passifloraceae,Passiflora,Passiflora linda,2
Passifloraceae,Passiflora,Passiflora linearistipula,2
Passifloraceae,Passiflora,Passiflora lobata,2
Passifloraceae,Passiflora,Passiflora lobbii,2
Passifloraceae,Passiflora,Passiflora loefgrenii,2
Passifloraceae,Passiflora,Passiflora longifilamentosa,2
Passifloraceae,Passiflora,Passiflora longilobis,2
Passifloraceae,Passiflora,Passiflora longipes,2
Passifloraceae,Passiflora,Passiflora longiracemosa,2
Passifloraceae,Passiflora,Passiflora loretensis,2
Passifloraceae,Passiflora,Passiflora loxensis,2
Passifloraceae,Passiflora,Passiflora luetzelburgii,2
Passifloraceae,Passiflora,Passiflora luzmarina,2
Passifloraceae,Passiflora,Passiflora lyra,2
Passifloraceae,Passiflora,Passiflora macdougaliana,2
Passifloraceae,Passiflora,Passiflora macfadyenii,2
Passifloraceae,Passiflora,Passiflora macropoda,2
Passifloraceae,Passiflora,Passiflora macrostemma,2
Passifloraceae,Passiflora,Passiflora madidiana,2
Passifloraceae,Passiflora,Passiflora maestrensis,2
Passifloraceae,Passiflora,Passiflora magdalenae,2
Passifloraceae,Passiflora,Passiflora magnifica,2
Passifloraceae,Passiflora,Passiflora maguirei,2
Passifloraceae,Passiflora,Passiflora malacophylla,2
Passifloraceae,Passiflora,Passiflora maliformis,2
Passifloraceae,Passiflora,Passiflora malletii,2
Passifloraceae,Passiflora,Passiflora mandonii,2
Passifloraceae,Passiflora,Passiflora manicata,2
Passifloraceae,Passiflora,Passiflora mansoi,2
Passifloraceae,Passiflora,Passiflora mapiriensis,2
Passifloraceae,Passiflora,Passiflora margaritae,2
Passifloraceae,Passiflora,Passiflora marginata,2
Passifloraceae,Passiflora,Passiflora mathewsii,2
Passifloraceae,Passiflora,Passiflora maximiliana,2
Passifloraceae,Passiflora,Passiflora mayarum,2
Passifloraceae,Passiflora,Passiflora mediterranea,2
Passifloraceae,Passiflora,Passiflora megacoriacea,2
Passifloraceae,Passiflora,Passiflora membranacea,2
Passifloraceae,Passiflora,Passiflora mendoncae,2
Passifloraceae,Passiflora,Passiflora menispermacea,2
Passifloraceae,Passiflora,Passiflora menispermifolia,2
Passifloraceae,Passiflora,Passiflora mexicana,2
Passifloraceae,Passiflora,Passiflora micropetala,2
Passifloraceae,Passiflora,Passiflora miersii,2
Passifloraceae,Passiflora,Passiflora miniata,2
Passifloraceae,Passiflora,Passiflora misera,2
Passifloraceae,Passiflora,Passiflora mixta,2
Passifloraceae,Passiflora,Passiflora mollis,2
Passifloraceae,Passiflora,Passiflora mollissima,2
Passifloraceae,Passiflora,Passiflora monadelpha,2
Passifloraceae,Passiflora,Passiflora montana,2
Passifloraceae,Passiflora,Passiflora mooreana,2
Passifloraceae,Passiflora,Passiflora morifolia,2
Passifloraceae,Passiflora,Passiflora mucronata,2
Passifloraceae,Passiflora,Passiflora mucugeana,2
Passifloraceae,Passiflora,Passiflora multiflora,2
Passifloraceae,Passiflora,Passiflora multiformis,2
Passifloraceae,Passiflora,Passiflora murucuja,2
Passifloraceae,Passiflora,Passiflora mutisii,2
Passifloraceae,Passiflora,Passiflora nelsonii,2
Passifloraceae,Passiflora,Passiflora nephrodes,2
Passifloraceae,Passiflora,Passiflora nigradenia,2
Passifloraceae,Passiflora,Passiflora nipensis,2
Passifloraceae,Passiflora,Passiflora nitida,2
Passifloraceae,Passiflora,Passiflora nubicola,2
Passifloraceae,Passiflora,Passiflora nuriensis,2
Passifloraceae,Passiflora,Passiflora oblongata,2
Passifloraceae,Passiflora,Passiflora obovata,2
Passifloraceae,Passiflora,Passiflora obtusiloba,2
Passifloraceae,Passiflora,Passiflora odontophylla,2
Passifloraceae,Passiflora,Passiflora oerstedii,2
Passifloraceae,Passiflora,Passiflora orbiculata,2
Passifloraceae,Passiflora,Passiflora ornithoura,2
Passifloraceae,Passiflora,Passiflora ovalis,2
Passifloraceae,Passiflora,Passiflora ovata,2
Passifloraceae,Passiflora,Passiflora pacifica,2
Passifloraceae,Passiflora,Passiflora palenquensis,2
Passifloraceae,Passiflora,Passiflora pallens,2
Passifloraceae,Passiflora,Passiflora pallida,2
Passifloraceae,Passiflora,Passiflora palmatisecta,2
Passifloraceae,Passiflora,Passiflora palmeri,2
Passifloraceae,Passiflora,Passiflora pamplonensis,2
Passifloraceae,Passiflora,Passiflora panamensis,2
Passifloraceae,Passiflora,Passiflora pardifolia,2
Passifloraceae,Passiflora,Passiflora parritae,2
Passifloraceae,Passiflora,Passiflora parvifolia,2
Passifloraceae,Passiflora,Passiflora pascoensis,2
Passifloraceae,Passiflora,Passiflora pavonis,2
Passifloraceae,Passiflora,Passiflora pectinata,2
Passifloraceae,Passiflora,Passiflora pedata,2
Passifloraceae,Passiflora,Passiflora pediculata,2
Passifloraceae,Passiflora,Passiflora peduncularis,2
Passifloraceae,Passiflora,Passiflora pendens,2
Passifloraceae,Passiflora,Passiflora penduliflora,2
Passifloraceae,Passiflora,Passiflora pennellii,2
Passifloraceae,Passiflora,Passiflora pentagona,2
Passifloraceae,Passiflora,Passiflora perfoliata,2
Passifloraceae,Passiflora,Passiflora pergrandis,2
Passifloraceae,Passiflora,Passiflora phaeocaula,2
Passifloraceae,Passiflora,Passiflora phellos,2
Passifloraceae,Passiflora,Passiflora picturata,2
Passifloraceae,Passiflora,Passiflora pilosicorona,2
Passifloraceae,Passiflora,Passiflora pilosissima,2
Passifloraceae,Passiflora,Passiflora pinnatistipula,2
Passifloraceae,Passiflora,Passiflora pittieri,2
Passifloraceae,Passiflora,Passiflora platyloba,2
Passifloraceae,Passiflora,Passiflora poeppigii,2
Passifloraceae,Passiflora,Passiflora pohlii,2
Passifloraceae,Passiflora,Passiflora popayanensis,2
Passifloraceae,Passiflora,Passiflora popenovii,2
Passifloraceae,Passiflora,Passiflora porophylla,2
Passifloraceae,Passiflora,Passiflora porphyretica,2
Passifloraceae,Passiflora,Passiflora pottiae,2
Passifloraceae,Passiflora,Passiflora prolata,2
Passifloraceae,Passiflora,Passiflora pulchella,2
Passifloraceae,Passiflora,Passiflora punctata,2
Passifloraceae,Passiflora,Passiflora purdiei,2
Passifloraceae,Passiflora,Passiflora pusilla,2
Passifloraceae,Passiflora,Passiflora pyrrhantha,2
Passifloraceae,Passiflora,Passiflora quadrangularis,2
Passifloraceae,Passiflora,Passiflora quadrifaria,2
Passifloraceae,Passiflora,Passiflora quadriflora,2
Passifloraceae,Passiflora,Passiflora quadriglandulosa,2
Passifloraceae,Passiflora,Passiflora quindiensis,2
Passifloraceae,Passiflora,Passiflora racemosa,2
Passifloraceae,Passiflora,Passiflora raimondii,2
Passifloraceae,Passiflora,Passiflora recurva,2
Passifloraceae,Passiflora,Passiflora reflexiflora,2
Passifloraceae,Passiflora,Passiflora reitzii,2
Passifloraceae,Passiflora,Passiflora resticulata,2
Passifloraceae,Passiflora,Passiflora retipetala,2
Passifloraceae,Passiflora,Passiflora rhamnifolia,2
Passifloraceae,Passiflora,Passiflora riparia,2
Passifloraceae,Passiflora,Passiflora rojasii,2
Passifloraceae,Passiflora,Passiflora roseorum,2
Passifloraceae,Passiflora,Passiflora rotundifolia,2
Passifloraceae,Passiflora,Passiflora rovirosae,2
Passifloraceae,Passiflora,Passiflora rubra,2
Passifloraceae,Passiflora,Passiflora rubrotincta,2
Passifloraceae,Passiflora,Passiflora rufa,2
Passifloraceae,Passiflora,Passiflora rugosa,2
Passifloraceae,Passiflora,Passiflora rugosissima,2
Passifloraceae,Passiflora,Passiflora runa,2
Passifloraceae,Passiflora,Passiflora rupestris,2
Passifloraceae,Passiflora,Passiflora rusbyi,2
Passifloraceae,Passiflora,Passiflora saccoi,2
Passifloraceae,Passiflora,Passiflora sanctae-barbarae,2
Passifloraceae,Passiflora,Passiflora sanguinolenta,2
Passifloraceae,Passiflora,Passiflora saxicola,2
Passifloraceae,Passiflora,Passiflora schlimiana,2
Passifloraceae,Passiflora,Passiflora sclerophylla,2
Passifloraceae,Passiflora,Passiflora securiclata,2
Passifloraceae,Passiflora,Passiflora seemannii,2
Passifloraceae,Passiflora,Passiflora semiciliosa,2
Passifloraceae,Passiflora,Passiflora serratifolia,2
Passifloraceae,Passiflora,Passiflora serratodigitata,2
Passifloraceae,Passiflora,Passiflora serrulata,2
Passifloraceae,Passiflora,Passiflora setacea,2
Passifloraceae,Passiflora,Passiflora setulosa,2
Passifloraceae,Passiflora,Passiflora sexflora,2
Passifloraceae,Passiflora,Passiflora shaferi,2
Passifloraceae,Passiflora,Passiflora sicyoides,2
Passifloraceae,Passiflora,Passiflora sidifolia,2
Passifloraceae,Passiflora,Passiflora sierrae,2
Passifloraceae,Passiflora,Passiflora silvestris,2
Passifloraceae,Passiflora,Passiflora skiantha,2
Passifloraceae,Passiflora,Passiflora smilacifolia,2
Passifloraceae,Passiflora,Passiflora smithii,2
Passifloraceae,Passiflora,Passiflora sodiroi,2
Passifloraceae,Passiflora,Passiflora solomonii,2
Passifloraceae,Passiflora,Passiflora speciosa,2
Passifloraceae,Passiflora,Passiflora spectabilis,2
Passifloraceae,Passiflora,Passiflora spicata,2
Passifloraceae,Passiflora,Passiflora spinosa,2
Passifloraceae,Passiflora,Passiflora sprucei,2
Passifloraceae,Passiflora,Passiflora standleyi,2
Passifloraceae,Passiflora,Passiflora stellata,2
Passifloraceae,Passiflora,Passiflora stenoloba,2
Passifloraceae,Passiflora,Passiflora stenosepala,2
Passifloraceae,Passiflora,Passiflora stipulata,2
Passifloraceae,Passiflora,Passiflora suberosa,2
Passifloraceae,Passiflora,Passiflora subpeltata,2
Passifloraceae,Passiflora,Passiflora subpurpurea,2
Passifloraceae,Passiflora,Passiflora subrotunda,2
Passifloraceae,Passiflora,Passiflora subulata,2
Passifloraceae,Passiflora,Passiflora tacsonioides,2
Passifloraceae,Passiflora,Passiflora talamancensis,2
Passifloraceae,Passiflora,Passiflora tarapotina,2
Passifloraceae,Passiflora,Passiflora tarminiana,2
Passifloraceae,Passiflora,Passiflora tatei,2
Passifloraceae,Passiflora,Passiflora telesiphe,2
Passifloraceae,Passiflora,Passiflora tenella,2
Passifloraceae,Passiflora,Passiflora tenerifensis,2
Passifloraceae,Passiflora,Passiflora tenuifila,2
Passifloraceae,Passiflora,Passiflora tessmannii,2
Passifloraceae,Passiflora,Passiflora tholozanii,2
Passifloraceae,Passiflora,Passiflora tiliifolia,2
Passifloraceae,Passiflora,Passiflora timboensis,2
Passifloraceae,Passiflora,Passiflora tolimana,2
Passifloraceae,Passiflora,Passiflora transversalis,2
Passifloraceae,Passiflora,Passiflora trialata,2
Passifloraceae,Passiflora,Passiflora trianae,2
Passifloraceae,Passiflora,Passiflora trilobophylla,2
Passifloraceae,Passiflora,Passiflora tricuspis,2
Passifloraceae,Passiflora,Passiflora trifasciata,2
Passifloraceae,Passiflora,Passiflora trifoliata,2
Passifloraceae,Passiflora,Passiflora triloba,2
Passifloraceae,Passiflora,Passiflora trintae,2
Passifloraceae,Passiflora,Passiflora tripartita,2
Passifloraceae,Passiflora,Passiflora trisecta,2
Passifloraceae,Passiflora,Passiflora trisulca,2
Passifloraceae,Passiflora,Passiflora trochlearis,2
Passifloraceae,Passiflora,Passiflora truncata,2
Passifloraceae,Passiflora,Passiflora truxillensis,2
Passifloraceae,Passiflora,Passiflora tryphostemmatoides,2
Passifloraceae,Passiflora,Passiflora tuberosa,2
Passifloraceae,Passiflora,Passiflora tucumanensis,2
Passifloraceae,Passiflora,Passiflora tulae,2
Passifloraceae,Passiflora,Passiflora umbilicata,2
Passifloraceae,Passiflora,Passiflora urbaniana,2
Passifloraceae,Passiflora,Passiflora uribei,2
Passifloraceae,Passiflora,Passiflora urnaefolia,2
Passifloraceae,Passiflora,Passiflora ursina,2
Passifloraceae,Passiflora,Passiflora urubiciensis,2
Passifloraceae,Passiflora,Passiflora variolata,2
Passifloraceae,Passiflora,Passiflora vellozoi,2
Passifloraceae,Passiflora,Passiflora venosa,2
Passifloraceae,Passiflora,Passiflora venusta,2
Passifloraceae,Passiflora,Passiflora vesicaria,2
Passifloraceae,Passiflora,Passiflora vespertilio,2
Passifloraceae,Passiflora,Passiflora vestita,2
Passifloraceae,Passiflora,Passiflora villosa,2
Passifloraceae,Passiflora,Passiflora viridescens,2
Passifloraceae,Passiflora,Passiflora vitifolia,2
Passifloraceae,Passiflora,Passiflora watsoniana,2
Passifloraceae,Passiflora,Passiflora weberbaueri,2
Passifloraceae,Passiflora,Passiflora xiikzodz,2
Petiveriaceae,Seguieria,Seguieria aculeata,3
Petiveriaceae,Seguieria,Seguieria americana,3
Petiveriaceae,Seguieria,Seguieria floribunda,3
Petiveriaceae,Seguieria,Seguieria guaranitica,3
Petiveriaceae,Seguieria,Seguieria macrophylla,3
Petiveriaceae,Seguieria,Seguieria parvifolia,3
Petiveriaceae,Trichostigma,Trichostigma octandrum,3
Petiveriaceae,Trichostigma,Trichostigma peruvianum,3
Petiveriaceae,Trichostigma,Trichostigma polyandrum,3
Phyllanthaceae,Margaritaria,Margaritaria scandens,3
Phyllanthaceae,Phyllanthus,Phyllanthus atabapoensis,3
Phytolaccaceae,Agdestis,Agdestis clematidea,1
Piperaceae,Manekia,Manekia incurva,4
Piperaceae,Manekia,Manekia naranjoana,4
Piperaceae,Manekia,Manekia obtusa,4
Piperaceae,Manekia,Manekia venezuelana,4
Piperaceae,Peperomia,Peperomia alata,4
Piperaceae,Peperomia,Peperomia chichulana,4
Piperaceae,Peperomia,Peperomia chucanebana,4
Piperaceae,Peperomia,Peperomia cyclophylla,4
Piperaceae,Peperomia,Peperomia distachyos,4
Piperaceae,Peperomia,Peperomia duidana,4
Piperaceae,Peperomia,Peperomia eburnea,4
Piperaceae,Peperomia,Peperomia elongata,4
Piperaceae,Peperomia,Peperomia emarginella,4
Piperaceae,Peperomia,Peperomia emiliana,4
Piperaceae,Peperomia,Peperomia flavescentifolia,4
Piperaceae,Peperomia,Peperomia fragilis,4
Piperaceae,Peperomia,Peperomia glabella,4
Piperaceae,Peperomia,Peperomia glutinosa,4
Piperaceae,Peperomia,Peperomia hernandiifolia,4
Piperaceae,Peperomia,Peperomia hirta,4
Piperaceae,Peperomia,Peperomia macrostachyos,4
Piperaceae,Peperomia,Peperomia maculosa,4
Piperaceae,Peperomia,Peperomia magnoliifolia,4
Piperaceae,Peperomia,Peperomia manarae,4
Piperaceae,Peperomia,Peperomia martiana,4
Piperaceae,Peperomia,Peperomia montium,4
Piperaceae,Peperomia,Peperomia ouabianae,4
Piperaceae,Peperomia,Peperomia peltilimba,4
Piperaceae,Peperomia,Peperomia pilicaulis,4
Piperaceae,Peperomia,Peperomia pololensis,4
Piperaceae,Peperomia,Peperomia pseudoalpina,4
Piperaceae,Peperomia,Peperomia pseudorhynchophoros,4
Piperaceae,Peperomia,Peperomia pseudovariegata,4
Piperaceae,Peperomia,Peperomia psilophylla,4
Piperaceae,Peperomia,Peperomia purpurinervis,4
Piperaceae,Peperomia,Peperomia quadrangularis,4
Piperaceae,Peperomia,Peperomia quadrifolia,4
Piperaceae,Peperomia,Peperomia rhombea,4
Piperaceae,Peperomia,Peperomia rotundifolia,4
Piperaceae,Peperomia,Peperomia serpens,4
Piperaceae,Peperomia,Peperomia swartziana,4
Piperaceae,Peperomia,Peperomia tenella,4
Piperaceae,Piper,Piper acreanum,4
Piperaceae,Piper,Piper brachypodon,4
Piperaceae,Piper,Piper campii,4
Piperaceae,Piper,Piper castroanum,3
Piperaceae,Piper,Piper chavicoides,1
Piperaceae,Piper,Piper chiadoense,4
Piperaceae,Piper,Piper cingens,1
Piperaceae,Piper,Piper concepcionis,4
Piperaceae,Piper,Piper dolichotrichum,4
Piperaceae,Piper,Piper dryadum,4
Piperaceae,Piper,Piper entradense,4
Piperaceae,Piper,Piper foreroi,4
Piperaceae,Piper,Piper foveolatum,4
Piperaceae,Piper,Piper goeldii,4
Piperaceae,Piper,Piper heterotrichum,4
Piperaceae,Piper,Piper hostmannianum,3
Piperaceae,Piper,Piper multiplinervium,3
Piperaceae,Piper,Piper nematanthera,4
Piperaceae,Piper,Piper nigrum,4
Piperaceae,Piper,Piper ottoniifolium,4
Piperaceae,Piper,Piper pseudoacreanum,4
Piperaceae,Piper,Piper scandenticaule,4
Piperaceae,Piper,Piper scansum,4
Piperaceae,Piper,Piper schwackei,3
Piperaceae,Piper,Piper scutifolium,4
Piperaceae,Piper,Piper silvivagum,1
Piperaceae,Piper,Piper snethlagei,4
Piperaceae,Piper,Piper subsessilifolium,4
Piperaceae,Piper,Piper subsilvestre,3
Piperaceae,Piper,Piper tenuilimbum,4
Piperaceae,Piper,Piper urostachyum,4
Piperaceae,Piper,Piper veneralense,4
Piperaceae,Piper,Piper vitaceum,4
Piperaceae,Piper,Piper xanthostachyum,4
Plantaginaceae,Basistemon,Basistemon spinosus,3
Plantaginaceae,Gambelia,Gambelia speciosa,1
Plantaginaceae,Lophospermum,Lophospermum erubescens,6
Plantaginaceae,Lophospermum,Lophospermum scandens,1
Plantaginaceae,Maurandya,Maurandya antirrhiniflora,1
Plantaginaceae,Maurandya,Maurandya wislizeni,1
Plantaginaceae,Rhodochiton,Rhodochiton atrosanguineus,1
Plantaginaceae,Rhodochiton,Rhodochiton hintonii,1
Plantaginaceae,Rhodochiton,Rhodochiton volubilis,1
Plantaginaceae,Vellosiella,Vellosiella dracocephaloides,3
